n_requested,n_actual,grid,cells_per_robot,seed,metric,value
10,10,90,810.0,3,astar_explorer_ms,6.915
10,10,90,810.0,3,astar_relay_ms,0.084
10,10,90,810.0,3,other_ms,8.637
10,10,90,810.0,3,step_ms_per_robot,2.0693
10,10,90,810.0,3,ground_ms_per_robot,1.3694
10,10,90,810.0,3,role_ms_per_robot,0.2386
10,10,90,810.0,3,alloc_ms_per_robot,0.0316
10,10,90,810.0,3,relay_cover_ms_per_robot,0.0165
10,10,90,810.0,3,explorer_move_ms_per_robot,0.8705
10,10,90,810.0,3,relay_move_ms_per_robot,0.0484
10,10,90,810.0,4,steps_run,1500
10,10,90,810.0,4,survivors,9
10,10,90,810.0,4,final_cov,99.75
10,10,90,810.0,4,final_found,8
10,10,90,810.0,4,found_frac,0.889
10,10,90,810.0,4,deaths,1
10,10,90,810.0,4,hazard_deaths,0
10,10,90,810.0,4,battery_deaths,1
10,10,90,810.0,4,peak_relays,5
10,10,90,810.0,4,t_first_found,24
10,10,90,810.0,4,t_half_found,118
10,10,90,810.0,4,t_all_found,-1
10,10,90,810.0,4,completed,0
10,10,90,810.0,4,wall_s,35.4
10,10,90,810.0,4,step_mean_ms,23.615
10,10,90,810.0,4,step_p50_ms,22.76
10,10,90,810.0,4,step_p90_ms,41.967
10,10,90,810.0,4,step_max_ms,68.349
10,10,90,810.0,4,ground_mean_ms,8.632
10,10,90,810.0,4,ground_p90_ms,14.58
10,10,90,810.0,4,astar_sum_mean_ms,14.983
10,10,90,810.0,4,astar_max_mean_ms,4.082
10,10,90,810.0,4,astar_max_p90_ms,6.627
10,10,90,810.0,4,dist_mean_ms,12.714
10,10,90,810.0,4,dist_p90_ms,19.765
10,10,90,810.0,4,role_ms,1.321
10,10,90,810.0,4,alloc_ms,0.334
10,10,90,810.0,4,relay_cover_ms,0.102
10,10,90,810.0,4,explorer_move_ms,17.313
10,10,90,810.0,4,relay_move_ms,0.31
10,10,90,810.0,4,astar_explorer_ms,14.965
10,10,90,810.0,4,astar_relay_ms,0.018
10,10,90,810.0,4,other_ms,4.235
10,10,90,810.0,4,step_ms_per_robot,2.3615
10,10,90,810.0,4,ground_ms_per_robot,0.8632
10,10,90,810.0,4,role_ms_per_robot,0.1321
10,10,90,810.0,4,alloc_ms_per_robot,0.0334
10,10,90,810.0,4,relay_cover_ms_per_robot,0.0102
10,10,90,810.0,4,explorer_move_ms_per_robot,1.7313
10,10,90,810.0,4,relay_move_ms_per_robot,0.031
10,10,90,810.0,5,steps_run,691
10,10,90,810.0,5,survivors,9
10,10,90,810.0,5,final_cov,93.52
10,10,90,810.0,5,final_found,9
10,10,90,810.0,5,found_frac,1.0
10,10,90,810.0,5,deaths,3
10,10,90,810.0,5,hazard_deaths,0
10,10,90,810.0,5,battery_deaths,3
10,10,90,810.0,5,peak_relays,5
10,10,90,810.0,5,t_first_found,4
10,10,90,810.0,5,t_half_found,42
10,10,90,810.0,5,t_all_found,691
10,10,90,810.0,5,completed,1
10,10,90,810.0,5,wall_s,14.7
10,10,90,810.0,5,step_mean_ms,21.238
10,10,90,810.0,5,step_p50_ms,19.328
10,10,90,810.0,5,step_p90_ms,31.691
10,10,90,810.0,5,step_max_ms,66.946
10,10,90,810.0,5,ground_mean_ms,11.293
10,10,90,810.0,5,ground_p90_ms,15.512
10,10,90,810.0,5,astar_sum_mean_ms,9.945
10,10,90,810.0,5,astar_max_mean_ms,3.727
10,10,90,810.0,5,astar_max_p90_ms,6.062
10,10,90,810.0,5,dist_mean_ms,15.019
10,10,90,810.0,5,dist_p90_ms,20.678
10,10,90,810.0,5,role_ms,1.237
10,10,90,810.0,5,alloc_ms,0.467
10,10,90,810.0,5,relay_cover_ms,0.161
10,10,90,810.0,5,explorer_move_ms,9.648
10,10,90,810.0,5,relay_move_ms,2.846
10,10,90,810.0,5,astar_explorer_ms,7.889
10,10,90,810.0,5,astar_relay_ms,2.056
10,10,90,810.0,5,other_ms,6.879
10,10,90,810.0,5,step_ms_per_robot,2.1238
10,10,90,810.0,5,ground_ms_per_robot,1.1293
10,10,90,810.0,5,role_ms_per_robot,0.1237
10,10,90,810.0,5,alloc_ms_per_robot,0.0467
10,10,90,810.0,5,relay_cover_ms_per_robot,0.0161
10,10,90,810.0,5,explorer_move_ms_per_robot,0.9648
10,10,90,810.0,5,relay_move_ms_per_robot,0.2846
10,10,90,810.0,6,steps_run,1500
10,10,90,810.0,6,survivors,9
10,10,90,810.0,6,final_cov,96.28
10,10,90,810.0,6,final_found,8
10,10,90,810.0,6,found_frac,0.889
10,10,90,810.0,6,deaths,5
10,10,90,810.0,6,hazard_deaths,0
10,10,90,810.0,6,battery_deaths,5
10,10,90,810.0,6,peak_relays,5
10,10,90,810.0,6,t_first_found,1
10,10,90,810.0,6,t_half_found,182
10,10,90,810.0,6,t_all_found,-1
10,10,90,810.0,6,completed,0
10,10,90,810.0,6,wall_s,17.0
10,10,90,810.0,6,step_mean_ms,11.317
10,10,90,810.0,6,step_p50_ms,8.299
10,10,90,810.0,6,step_p90_ms,21.12
10,10,90,810.0,6,step_max_ms,57.677
10,10,90,810.0,6,ground_mean_ms,8.791
10,10,90,810.0,6,ground_p90_ms,13.787
10,10,90,810.0,6,astar_sum_mean_ms,2.525
10,10,90,810.0,6,astar_max_mean_ms,1.374
10,10,90,810.0,6,astar_max_p90_ms,6.047
10,10,90,810.0,6,dist_mean_ms,10.166
10,10,90,810.0,6,dist_p90_ms,17.274
10,10,90,810.0,6,role_ms,2.186
10,10,90,810.0,6,alloc_ms,0.337
10,10,90,810.0,6,relay_cover_ms,0.073
10,10,90,810.0,6,explorer_move_ms,3.712
10,10,90,810.0,6,relay_move_ms,0.15
10,10,90,810.0,6,astar_explorer_ms,2.495
10,10,90,810.0,6,astar_relay_ms,0.03
10,10,90,810.0,6,other_ms,4.859
10,10,90,810.0,6,step_ms_per_robot,1.1317
10,10,90,810.0,6,ground_ms_per_robot,0.8791
10,10,90,810.0,6,role_ms_per_robot,0.2186
10,10,90,810.0,6,alloc_ms_per_robot,0.0337
10,10,90,810.0,6,relay_cover_ms_per_robot,0.0073
10,10,90,810.0,6,explorer_move_ms_per_robot,0.3712
10,10,90,810.0,6,relay_move_ms_per_robot,0.015
10,10,90,810.0,7,steps_run,1500
10,10,90,810.0,7,survivors,9
10,10,90,810.0,7,final_cov,87.44
10,10,90,810.0,7,final_found,5
10,10,90,810.0,7,found_frac,0.556
10,10,90,810.0,7,deaths,0
10,10,90,810.0,7,hazard_deaths,0
10,10,90,810.0,7,battery_deaths,0
10,10,90,810.0,7,peak_relays,7
10,10,90,810.0,7,t_first_found,1
10,10,90,810.0,7,t_half_found,119
10,10,90,810.0,7,t_all_found,-1
10,10,90,810.0,7,completed,0
10,10,90,810.0,7,wall_s,76.8
10,10,90,810.0,7,step_mean_ms,51.219
10,10,90,810.0,7,step_p50_ms,61.6
10,10,90,810.0,7,step_p90_ms,67.21
10,10,90,810.0,7,step_max_ms,124.342
10,10,90,810.0,7,ground_mean_ms,12.114
10,10,90,810.0,7,ground_p90_ms,16.23
10,10,90,810.0,7,astar_sum_mean_ms,39.104
10,10,90,810.0,7,astar_max_mean_ms,5.615
10,10,90,810.0,7,astar_max_p90_ms,7.121
10,10,90,810.0,7,dist_mean_ms,17.729
10,10,90,810.0,7,dist_p90_ms,22.026
10,10,90,810.0,7,role_ms,1.556
10,10,90,810.0,7,alloc_ms,0.43
10,10,90,810.0,7,relay_cover_ms,0.062
10,10,90,810.0,7,explorer_move_ms,42.98
10,10,90,810.0,7,relay_move_ms,0.768
10,10,90,810.0,7,astar_explorer_ms,38.737
10,10,90,810.0,7,astar_relay_ms,0.368
10,10,90,810.0,7,other_ms,5.423
10,10,90,810.0,7,step_ms_per_robot,5.1219
10,10,90,810.0,7,ground_ms_per_robot,1.2114
10,10,90,810.0,7,role_ms_per_robot,0.1556
10,10,90,810.0,7,alloc_ms_per_robot,0.043
10,10,90,810.0,7,relay_cover_ms_per_robot,0.0062
10,10,90,810.0,7,explorer_move_ms_per_robot,4.298
10,10,90,810.0,7,relay_move_ms_per_robot,0.0768
10,10,90,810.0,8,steps_run,1500
10,10,90,810.0,8,survivors,9
10,10,90,810.0,8,final_cov,97.28
10,10,90,810.0,8,final_found,8
10,10,90,810.0,8,found_frac,0.889
10,10,90,810.0,8,deaths,2
10,10,90,810.0,8,hazard_deaths,0
10,10,90,810.0,8,battery_deaths,2
10,10,90,810.0,8,peak_relays,5
10,10,90,810.0,8,t_first_found,1
10,10,90,810.0,8,t_half_found,82
10,10,90,810.0,8,t_all_found,-1
10,10,90,810.0,8,completed,0
10,10,90,810.0,8,wall_s,40.2
10,10,90,810.0,8,step_mean_ms,26.806
10,10,90,810.0,8,step_p50_ms,22.69
10,10,90,810.0,8,step_p90_ms,53.471
10,10,90,810.0,8,step_max_ms,69.075
10,10,90,810.0,8,ground_mean_ms,9.927
10,10,90,810.0,8,ground_p90_ms,14.165
10,10,90,810.0,8,astar_sum_mean_ms,16.879
10,10,90,810.0,8,astar_max_mean_ms,4.858
10,10,90,810.0,8,astar_max_p90_ms,6.661
10,10,90,810.0,8,dist_mean_ms,14.785
10,10,90,810.0,8,dist_p90_ms,19.122
10,10,90,810.0,8,role_ms,1.996
10,10,90,810.0,8,alloc_ms,0.256
10,10,90,810.0,8,relay_cover_ms,0.082
10,10,90,810.0,8,explorer_move_ms,18.879
10,10,90,810.0,8,relay_move_ms,0.556
10,10,90,810.0,8,astar_explorer_ms,16.583
10,10,90,810.0,8,astar_relay_ms,0.296
10,10,90,810.0,8,other_ms,5.038
10,10,90,810.0,8,step_ms_per_robot,2.6806
10,10,90,810.0,8,ground_ms_per_robot,0.9927
10,10,90,810.0,8,role_ms_per_robot,0.1996
10,10,90,810.0,8,alloc_ms_per_robot,0.0256
10,10,90,810.0,8,relay_cover_ms_per_robot,0.0082
10,10,90,810.0,8,explorer_move_ms_per_robot,1.8879
10,10,90,810.0,8,relay_move_ms_per_robot,0.0556
10,10,90,810.0,9,steps_run,814
10,10,90,810.0,9,survivors,9
10,10,90,810.0,9,final_cov,87.4
10,10,90,810.0,9,final_found,9
10,10,90,810.0,9,found_frac,1.0
10,10,90,810.0,9,deaths,2
10,10,90,810.0,9,hazard_deaths,0
10,10,90,810.0,9,battery_deaths,2
10,10,90,810.0,9,peak_relays,6
10,10,90,810.0,9,t_first_found,17
10,10,90,810.0,9,t_half_found,128
10,10,90,810.0,9,t_all_found,814
10,10,90,810.0,9,completed,1
10,10,90,810.0,9,wall_s,20.6
10,10,90,810.0,9,step_mean_ms,25.3
10,10,90,810.0,9,step_p50_ms,24.248
10,10,90,810.0,9,step_p90_ms,41.719
10,10,90,810.0,9,step_max_ms,62.933
10,10,90,810.0,9,ground_mean_ms,12.53
10,10,90,810.0,9,ground_p90_ms,15.934
10,10,90,810.0,9,astar_sum_mean_ms,12.77
10,10,90,810.0,9,astar_max_mean_ms,4.304
10,10,90,810.0,9,astar_max_p90_ms,6.585
10,10,90,810.0,9,dist_mean_ms,16.833
10,10,90,810.0,9,dist_p90_ms,21.552
10,10,90,810.0,9,role_ms,2.19
10,10,90,810.0,9,alloc_ms,0.456
10,10,90,810.0,9,relay_cover_ms,0.214
10,10,90,810.0,9,explorer_move_ms,14.243
10,10,90,810.0,9,relay_move_ms,1.424
10,10,90,810.0,9,astar_explorer_ms,11.996
10,10,90,810.0,9,astar_relay_ms,0.774
10,10,90,810.0,9,other_ms,6.773
10,10,90,810.0,9,step_ms_per_robot,2.53
10,10,90,810.0,9,ground_ms_per_robot,1.253
10,10,90,810.0,9,role_ms_per_robot,0.219
10,10,90,810.0,9,alloc_ms_per_robot,0.0456
10,10,90,810.0,9,relay_cover_ms_per_robot,0.0214
10,10,90,810.0,9,explorer_move_ms_per_robot,1.4243
10,10,90,810.0,9,relay_move_ms_per_robot,0.1424
10,10,90,810.0,10,steps_run,1500
10,10,90,810.0,10,survivors,9
10,10,90,810.0,10,final_cov,96.83
10,10,90,810.0,10,final_found,7
10,10,90,810.0,10,found_frac,0.778
10,10,90,810.0,10,deaths,1
10,10,90,810.0,10,hazard_deaths,0
10,10,90,810.0,10,battery_deaths,1
10,10,90,810.0,10,peak_relays,5
10,10,90,810.0,10,t_first_found,26
10,10,90,810.0,10,t_half_found,162
10,10,90,810.0,10,t_all_found,-1
10,10,90,810.0,10,completed,0
10,10,90,810.0,10,wall_s,45.5
10,10,90,810.0,10,step_mean_ms,30.328
10,10,90,810.0,10,step_p50_ms,29.45
10,10,90,810.0,10,step_p90_ms,41.977
10,10,90,810.0,10,step_max_ms,69.903
10,10,90,810.0,10,ground_mean_ms,10.133
10,10,90,810.0,10,ground_p90_ms,14.839
10,10,90,810.0,10,astar_sum_mean_ms,20.196
10,10,90,810.0,10,astar_max_mean_ms,4.145
10,10,90,810.0,10,astar_max_p90_ms,6.519
10,10,90,810.0,10,dist_mean_ms,14.278
10,10,90,810.0,10,dist_p90_ms,20.195
10,10,90,810.0,10,role_ms,1.413
10,10,90,810.0,10,alloc_ms,0.333
10,10,90,810.0,10,relay_cover_ms,0.075
10,10,90,810.0,10,explorer_move_ms,22.499
10,10,90,810.0,10,relay_move_ms,1.178
10,10,90,810.0,10,astar_explorer_ms,19.472
10,10,90,810.0,10,astar_relay_ms,0.723
10,10,90,810.0,10,other_ms,4.831
10,10,90,810.0,10,step_ms_per_robot,3.0328
10,10,90,810.0,10,ground_ms_per_robot,1.0133
10,10,90,810.0,10,role_ms_per_robot,0.1413
10,10,90,810.0,10,alloc_ms_per_robot,0.0333
10,10,90,810.0,10,relay_cover_ms_per_robot,0.0075
10,10,90,810.0,10,explorer_move_ms_per_robot,2.2499
10,10,90,810.0,10,relay_move_ms_per_robot,0.1178
10,10,90,810.0,40,steps_run,1500
10,10,90,810.0,40,survivors,9
10,10,90,810.0,40,final_cov,99.02
10,10,90,810.0,40,final_found,7
10,10,90,810.0,40,found_frac,0.778
10,10,90,810.0,40,deaths,3
10,10,90,810.0,40,hazard_deaths,0
10,10,90,810.0,40,battery_deaths,3
10,10,90,810.0,40,peak_relays,6
10,10,90,810.0,40,t_first_found,1
10,10,90,810.0,40,t_half_found,261
10,10,90,810.0,40,t_all_found,-1
10,10,90,810.0,40,completed,0
10,10,90,810.0,40,wall_s,21.4
10,10,90,810.0,40,step_mean_ms,14.241
10,10,90,810.0,40,step_p50_ms,13.921
10,10,90,810.0,40,step_p90_ms,25.536
10,10,90,810.0,40,step_max_ms,57.301
10,10,90,810.0,40,ground_mean_ms,8.726
10,10,90,810.0,40,ground_p90_ms,15.493
10,10,90,810.0,40,astar_sum_mean_ms,5.515
10,10,90,810.0,40,astar_max_mean_ms,1.807
10,10,90,810.0,40,astar_max_p90_ms,5.331
10,10,90,810.0,40,dist_mean_ms,10.534
10,10,90,810.0,40,dist_p90_ms,18.469
10,10,90,810.0,40,role_ms,1.179
10,10,90,810.0,40,alloc_ms,0.366
10,10,90,810.0,40,relay_cover_ms,0.113
10,10,90,810.0,40,explorer_move_ms,8.011
10,10,90,810.0,40,relay_move_ms,0.608
10,10,90,810.0,40,astar_explorer_ms,5.187
10,10,90,810.0,40,astar_relay_ms,0.328
10,10,90,810.0,40,other_ms,3.963
10,10,90,810.0,40,step_ms_per_robot,1.4241
10,10,90,810.0,40,ground_ms_per_robot,0.8726
10,10,90,810.0,40,role_ms_per_robot,0.1179
10,10,90,810.0,40,alloc_ms_per_robot,0.0366
10,10,90,810.0,40,relay_cover_ms_per_robot,0.0113
10,10,90,810.0,40,explorer_move_ms_per_robot,0.8011
10,10,90,810.0,40,relay_move_ms_per_robot,0.0608
10,10,90,810.0,41,steps_run,1500
10,10,90,810.0,41,survivors,9
10,10,90,810.0,41,final_cov,94.42
10,10,90,810.0,41,final_found,8
10,10,90,810.0,41,found_frac,0.889
10,10,90,810.0,41,deaths,4
10,10,90,810.0,41,hazard_deaths,0
10,10,90,810.0,41,battery_deaths,4
10,10,90,810.0,41,peak_relays,5
10,10,90,810.0,41,t_first_found,27
10,10,90,810.0,41,t_half_found,55
10,10,90,810.0,41,t_all_found,-1
10,10,90,810.0,41,completed,0
10,10,90,810.0,41,wall_s,40.6
10,10,90,810.0,41,step_mean_ms,27.064
10,10,90,810.0,41,step_p50_ms,29.589
10,10,90,810.0,41,step_p90_ms,34.832
10,10,90,810.0,41,step_max_ms,74.191
10,10,90,810.0,41,ground_mean_ms,8.549
10,10,90,810.0,41,ground_p90_ms,12.581
10,10,90,810.0,41,astar_sum_mean_ms,18.516
10,10,90,810.0,41,astar_max_mean_ms,4.241
10,10,90,810.0,41,astar_max_p90_ms,5.677
10,10,90,810.0,41,dist_mean_ms,12.79
10,10,90,810.0,41,dist_p90_ms,17.46
10,10,90,810.0,41,role_ms,1.356
10,10,90,810.0,41,alloc_ms,0.362
10,10,90,810.0,41,relay_cover_ms,0.06
10,10,90,810.0,41,explorer_move_ms,20.939
10,10,90,810.0,41,relay_move_ms,0.344
10,10,90,810.0,41,astar_explorer_ms,18.484
10,10,90,810.0,41,astar_relay_ms,0.031
10,10,90,810.0,41,other_ms,4.003
10,10,90,810.0,41,step_ms_per_robot,2.7064
10,10,90,810.0,41,ground_ms_per_robot,0.8549
10,10,90,810.0,41,role_ms_per_robot,0.1356
10,10,90,810.0,41,alloc_ms_per_robot,0.0362
10,10,90,810.0,41,relay_cover_ms_per_robot,0.006
10,10,90,810.0,41,explorer_move_ms_per_robot,2.0939
10,10,90,810.0,41,relay_move_ms_per_robot,0.0344
10,10,90,810.0,42,steps_run,417
10,10,90,810.0,42,survivors,9
10,10,90,810.0,42,final_cov,84.35
10,10,90,810.0,42,final_found,9
10,10,90,810.0,42,found_frac,1.0
10,10,90,810.0,42,deaths,0
10,10,90,810.0,42,hazard_deaths,0
10,10,90,810.0,42,battery_deaths,0
10,10,90,810.0,42,peak_relays,6
10,10,90,810.0,42,t_first_found,41
10,10,90,810.0,42,t_half_found,158
10,10,90,810.0,42,t_all_found,417
10,10,90,810.0,42,completed,1
10,10,90,810.0,42,wall_s,5.7
10,10,90,810.0,42,step_mean_ms,13.779
10,10,90,810.0,42,step_p50_ms,12.5
10,10,90,810.0,42,step_p90_ms,20.149
10,10,90,810.0,42,step_max_ms,49.95
10,10,90,810.0,42,ground_mean_ms,12.27
10,10,90,810.0,42,ground_p90_ms,17.38
10,10,90,810.0,42,astar_sum_mean_ms,1.509
10,10,90,810.0,42,astar_max_mean_ms,1.155
10,10,90,810.0,42,astar_max_p90_ms,2.537
10,10,90,810.0,42,dist_mean_ms,13.425
10,10,90,810.0,42,dist_p90_ms,19.636
10,10,90,810.0,42,role_ms,0.989
10,10,90,810.0,42,alloc_ms,0.473
10,10,90,810.0,42,relay_cover_ms,0.298
10,10,90,810.0,42,explorer_move_ms,2.69
10,10,90,810.0,42,relay_move_ms,0.698
10,10,90,810.0,42,astar_explorer_ms,1.352
10,10,90,810.0,42,astar_relay_ms,0.157
10,10,90,810.0,42,other_ms,8.631
10,10,90,810.0,42,step_ms_per_robot,1.3779
10,10,90,810.0,42,ground_ms_per_robot,1.227
10,10,90,810.0,42,role_ms_per_robot,0.0989
10,10,90,810.0,42,alloc_ms_per_robot,0.0473
10,10,90,810.0,42,relay_cover_ms_per_robot,0.0298
10,10,90,810.0,42,explorer_move_ms_per_robot,0.269
10,10,90,810.0,42,relay_move_ms_per_robot,0.0698
10,10,90,810.0,43,steps_run,1500
10,10,90,810.0,43,survivors,9
10,10,90,810.0,43,final_cov,98.54
10,10,90,810.0,43,final_found,8
10,10,90,810.0,43,found_frac,0.889
10,10,90,810.0,43,deaths,3
10,10,90,810.0,43,hazard_deaths,0
10,10,90,810.0,43,battery_deaths,3
10,10,90,810.0,43,peak_relays,6
10,10,90,810.0,43,t_first_found,1
10,10,90,810.0,43,t_half_found,65
10,10,90,810.0,43,t_all_found,-1
10,10,90,810.0,43,completed,0
10,10,90,810.0,43,wall_s,21.7
10,10,90,810.0,43,step_mean_ms,14.493
10,10,90,810.0,43,step_p50_ms,13.246
10,10,90,810.0,43,step_p90_ms,22.975
10,10,90,810.0,43,step_max_ms,65.597
10,10,90,810.0,43,ground_mean_ms,8.189
10,10,90,810.0,43,ground_p90_ms,12.277
10,10,90,810.0,43,astar_sum_mean_ms,6.304
10,10,90,810.0,43,astar_max_mean_ms,2.845
10,10,90,810.0,43,astar_max_p90_ms,6.46
10,10,90,810.0,43,dist_mean_ms,11.034
10,10,90,810.0,43,dist_p90_ms,16.016
10,10,90,810.0,43,role_ms,0.833
10,10,90,810.0,43,alloc_ms,0.239
10,10,90,810.0,43,relay_cover_ms,0.041
10,10,90,810.0,43,explorer_move_ms,8.113
10,10,90,810.0,43,relay_move_ms,0.552
10,10,90,810.0,43,astar_explorer_ms,6.151
10,10,90,810.0,43,astar_relay_ms,0.153
10,10,90,810.0,43,other_ms,4.714
10,10,90,810.0,43,step_ms_per_robot,1.4493
10,10,90,810.0,43,ground_ms_per_robot,0.8189
10,10,90,810.0,43,role_ms_per_robot,0.0833
10,10,90,810.0,43,alloc_ms_per_robot,0.0239
10,10,90,810.0,43,relay_cover_ms_per_robot,0.0041
10,10,90,810.0,43,explorer_move_ms_per_robot,0.8113
10,10,90,810.0,43,relay_move_ms_per_robot,0.0552
10,10,90,810.0,44,steps_run,1500
10,10,90,810.0,44,survivors,9
10,10,90,810.0,44,final_cov,97.99
10,10,90,810.0,44,final_found,8
10,10,90,810.0,44,found_frac,0.889
10,10,90,810.0,44,deaths,2
10,10,90,810.0,44,hazard_deaths,0
10,10,90,810.0,44,battery_deaths,2
10,10,90,810.0,44,peak_relays,6
10,10,90,810.0,44,t_first_found,3
10,10,90,810.0,44,t_half_found,145
10,10,90,810.0,44,t_all_found,-1
10,10,90,810.0,44,completed,0
10,10,90,810.0,44,wall_s,32.0
10,10,90,810.0,44,step_mean_ms,21.306
10,10,90,810.0,44,step_p50_ms,22.348
10,10,90,810.0,44,step_p90_ms,31.174
10,10,90,810.0,44,step_max_ms,64.008
10,10,90,810.0,44,ground_mean_ms,9.491
10,10,90,810.0,44,ground_p90_ms,16.019
10,10,90,810.0,44,astar_sum_mean_ms,11.815
10,10,90,810.0,44,astar_max_mean_ms,3.072
10,10,90,810.0,44,astar_max_p90_ms,4.267
10,10,90,810.0,44,dist_mean_ms,12.563
10,10,90,810.0,44,dist_p90_ms,19.717
10,10,90,810.0,44,role_ms,1.469
10,10,90,810.0,44,alloc_ms,0.25
10,10,90,810.0,44,relay_cover_ms,0.073
10,10,90,810.0,44,explorer_move_ms,14.377
10,10,90,810.0,44,relay_move_ms,0.585
