n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
10,10,90,810.0,40,1500,9,99.02,7,0.778,3,0,3,6,1,261,-1,0,21.4,14.241,13.921,25.536,57.301,8.726,15.493,5.515,1.807,5.331,10.534,18.469,1.179,0.366,0.113,8.011,0.608,5.187,0.328,3.963,1.4241,0.8726,0.1179,0.0366,0.0113,0.8011,0.0608
10,10,90,810.0,41,1500,9,94.42,8,0.889,4,0,4,5,27,55,-1,0,40.6,27.064,29.589,34.832,74.191,8.549,12.581,18.516,4.241,5.677,12.79,17.46,1.356,0.362,0.06,20.939,0.344,18.484,0.031,4.003,2.7064,0.8549,0.1356,0.0362,0.006,2.0939,0.0344
10,10,90,810.0,42,417,9,84.35,9,1.0,0,0,0,6,41,158,417,1,5.7,13.779,12.5,20.149,49.95,12.27,17.38,1.509,1.155,2.537,13.425,19.636,0.989,0.473,0.298,2.69,0.698,1.352,0.157,8.631,1.3779,1.227,0.0989,0.0473,0.0298,0.269,0.0698
10,10,90,810.0,43,1500,9,98.54,8,0.889,3,0,3,6,1,65,-1,0,21.7,14.493,13.246,22.975,65.597,8.189,12.277,6.304,2.845,6.46,11.034,16.016,0.833,0.239,0.041,8.113,0.552,6.151,0.153,4.714,1.4493,0.8189,0.0833,0.0239,0.0041,0.8113,0.0552
10,10,90,810.0,44,1500,9,97.99,8,0.889,2,0,2,6,3,145,-1,0,32.0,21.306,22.348,31.174,64.008,9.491,16.019,11.815,3.072,4.267,12.563,19.717,1.469,0.25,0.073,14.377,0.585,11.536,0.278,4.552,2.1306,0.9491,0.1469,0.025,0.0073,1.4377,0.0585
10,10,90,810.0,45,590,9,84.44,9,1.0,1,0,1,6,1,58,590,1,9.6,16.276,14.201,26.797,51.856,11.789,16.484,4.487,2.44,6.638,14.229,21.215,1.479,0.549,0.281,5.817,0.571,4.428,0.059,7.579,1.6276,1.1789,0.1479,0.0549,0.0281,0.5817,0.0571
10,10,90,810.0,46,1500,9,95.47,5,0.556,1,0,1,6,13,295,-1,0,45.9,30.615,33.485,40.878,59.476,9.716,13.993,20.899,4.26,5.738,13.976,18.46,0.922,0.381,0.079,24.002,0.42,20.815,0.084,4.811,3.0615,0.9716,0.0922,0.0381,0.0079,2.4002,0.042
10,10,90,810.0,47,1500,9,94.58,4,0.444,0,0,0,6,12,1040,-1,0,47.5,31.631,29.07,50.819,64.416,13.325,17.635,18.307,4.26,6.692,17.584,20.919,3.937,0.322,0.029,22.384,0.637,18.298,0.008,4.323,3.1631,1.3325,0.3937,0.0322,0.0029,2.2384,0.0637
10,10,90,810.0,48,1500,9,97.89,8,0.889,1,0,1,5,54,79,-1,0,18.6,12.376,10.759,19.637,56.529,9.038,14.747,3.339,1.707,3.168,10.745,16.955,2.294,0.574,0.121,4.802,0.628,3.313,0.026,3.957,1.2376,0.9038,0.2294,0.0574,0.0121,0.4802,0.0628
10,10,90,810.0,49,1500,9,88.38,8,0.889,2,0,2,5,1,180,-1,0,52.5,34.969,38.435,43.461,69.549,11.665,15.617,23.305,3.682,4.748,15.346,19.516,2.777,0.292,0.072,26.707,0.428,23.182,0.122,4.694,3.4969,1.1665,0.2777,0.0292,0.0072,2.6707,0.0428
10,10,90,810.0,50,1500,9,98.26,8,0.889,4,0,4,6,1,129,-1,0,27.0,17.97,15.78,29.222,60.595,9.753,15.402,8.217,2.831,5.952,12.584,19.669,1.554,0.338,0.099,10.666,0.251,8.203,0.014,5.063,1.797,0.9753,0.1554,0.0338,0.0099,1.0666,0.0251
10,10,90,810.0,51,1500,9,98.04,8,0.889,4,0,4,5,6,42,-1,0,23.9,15.925,12.013,31.592,60.284,9.577,15.646,6.348,2.363,6.214,11.94,19.779,2.096,0.328,0.112,8.176,0.777,6.015,0.333,4.436,1.5925,0.9577,0.2096,0.0328,0.0112,0.8176,0.0777
10,10,90,810.0,52,1352,9,99.81,9,1.0,2,0,2,6,6,244,1352,1,30.7,22.731,21.415,35.207,60.19,10.15,14.345,12.581,4.21,6.588,14.359,19.494,1.594,0.278,0.119,14.946,0.317,12.549,0.032,5.477,2.2731,1.015,0.1594,0.0278,0.0119,1.4946,0.0317
10,10,90,810.0,53,481,9,84.53,9,1.0,0,0,0,4,18,47,481,1,12.6,26.186,26.919,41.143,68.526,15.071,18.819,11.114,4.043,6.892,19.115,24.077,2.09,0.525,0.21,13.967,0.444,11.063,0.051,8.95,2.6186,1.5071,0.209,0.0525,0.021,1.3967,0.0444
10,10,90,810.0,54,1500,9,88.37,5,0.556,2,0,2,6,12,414,-1,0,38.3,25.539,27.965,32.856,53.652,10.203,14.602,15.336,4.568,6.623,14.77,19.087,0.949,0.36,0.127,18.525,0.862,14.926,0.41,4.716,2.5539,1.0203,0.0949,0.036,0.0127,1.8525,0.0862
10,10,90,810.0,55,1500,9,97.28,6,0.667,1,0,1,3,104,143,-1,0,75.7,50.483,53.52,64.681,95.82,12.128,17.357,38.355,5.786,6.95,17.914,23.454,1.97,0.332,0.015,42.021,0.268,38.351,0.004,5.877,5.0483,1.2128,0.197,0.0332,0.0015,4.2021,0.0268
10,10,90,810.0,56,736,9,94.9,9,1.0,2,0,2,6,6,147,736,1,13.2,17.979,16.615,28.432,60.634,12.013,16.001,5.966,2.424,5.415,14.438,20.02,1.528,0.478,0.108,8.855,0.446,5.931,0.034,6.564,1.7979,1.2013,0.1528,0.0478,0.0108,0.8855,0.0446
10,10,90,810.0,57,468,9,86.33,9,1.0,0,0,0,6,8,114,468,1,11.8,25.178,20.639,46.77,72.001,14.439,17.76,10.739,3.333,6.605,17.772,22.649,3.017,0.365,0.199,12.316,0.453,10.701,0.038,8.828,2.5178,1.4439,0.3017,0.0365,0.0199,1.2316,0.0453
10,10,90,810.0,58,1500,9,96.65,7,0.778,3,0,3,6,32,158,-1,0,45.9,30.597,32.262,40.314,74.082,10.107,14.396,20.49,5.14,6.783,15.247,20.333,1.349,0.337,0.097,22.186,1.293,19.653,0.837,5.336,3.0597,1.0107,0.1349,0.0337,0.0097,2.2186,0.1293
10,10,90,810.0,59,1500,9,97.27,7,0.778,3,0,3,6,11,508,-1,0,34.1,22.757,22.103,31.026,61.501,10.824,15.693,11.933,3.556,6.157,14.38,19.481,1.379,0.43,0.15,14.97,0.362,11.891,0.042,5.466,2.2757,1.0824,0.1379,0.043,0.015,1.497,0.0362
10,10,90,810.0,60,1500,9,93.88,7,0.778,2,0,2,6,102,203,-1,0,48.7,32.482,41.71,46.002,73.014,9.532,13.788,22.95,4.448,5.988,13.98,18.151,1.26,0.347,0.07,25.81,0.386,22.816,0.134,4.609,3.2482,0.9532,0.126,0.0347,0.007,2.581,0.0386
20,20,126,793.8,1,301,18,70.91,18,1.0,0,0,0,7,3,49,301,1,16.1,53.387,48.396,78.669,149.324,37.638,58.607,15.749,4.582,12.015,42.22,62.221,2.518,3.728,0.828,26.588,1.93,15.34,0.409,17.794,2.6694,1.8819,0.1259,0.1864,0.0414,1.3294,0.0965
20,20,126,793.8,2,351,18,84.39,18,1.0,0,0,0,6,5,70,351,1,16.3,46.391,39.79,73.014,146.4,33.331,44.542,13.06,5.953,13.825,39.285,56.161,3.098,2.241,0.519,18.193,1.183,12.901,0.159,21.156,2.3196,1.6666,0.1549,0.1121,0.026,0.9096,0.0592
20,20,126,793.8,3,417,18,95.48,18,1.0,0,0,0,6,35,72,417,1,21.5,51.435,44.591,91.899,158.668,32.565,44.922,18.871,7.211,13.91,39.776,55.729,2.652,2.805,0.359,23.633,0.685,18.752,0.118,21.301,2.5718,1.6282,0.1326,0.1402,0.018,1.1817,0.0343
20,20,126,793.8,4,335,18,78.79,18,1.0,0,0,0,6,1,121,335,1,19.9,59.319,54.044,83.896,153.057,38.278,48.508,21.041,6.581,12.634,44.858,58.326,2.694,2.895,0.489,28.043,5.836,16.777,4.264,19.362,2.966,1.9139,0.1347,0.1448,0.0245,1.4021,0.2918
20,20,126,793.8,5,592,18,98.29,18,1.0,6,0,6,6,1,79,592,1,31.1,52.557,48.985,86.718,141.008,29.766,42.294,22.791,8.535,15.185,38.302,55.295,2.819,1.976,0.294,25.282,3.56,20.349,2.442,18.625,2.6279,1.4883,0.141,0.0988,0.0147,1.2641,0.178
20,20,126,793.8,6,507,18,96.15,18,1.0,2,0,2,7,1,88,507,1,36.0,71.05,68.645,113.869,212.217,35.964,52.287,35.086,9.114,14.198,45.078,61.745,4.271,3.01,0.602,42.781,1.497,34.775,0.311,18.89,3.5525,1.7982,0.2136,0.1505,0.0301,2.139,0.0748
20,20,126,793.8,7,237,18,76.27,18,1.0,0,0,0,6,1,48,237,1,15.5,65.259,59.335,107.41,166.935,37.058,47.623,28.2,10.589,15.018,47.648,60.877,4.395,2.19,0.694,34.117,1.08,28.027,0.174,22.782,3.2629,1.8529,0.2197,0.1095,0.0347,1.7059,0.054
20,20,126,793.8,8,1500,18,99.22,17,0.944,8,0,8,6,2,69,-1,0,78.3,52.197,43.383,101.131,155.74,25.118,46.219,27.079,6.925,13.35,32.043,55.514,2.591,1.577,0.205,35.781,0.604,27.014,0.065,11.439,2.6099,1.2559,0.1295,0.0789,0.0103,1.7891,0.0302
20,20,126,793.8,9,667,18,93.66,18,1.0,6,0,6,6,6,48,667,1,36.9,55.273,51.792,87.903,153.88,33.473,44.671,21.8,8.953,14.367,42.426,56.717,4.216,3.244,0.458,26.888,0.853,21.659,0.141,19.615,2.7637,1.6737,0.2108,0.1622,0.0229,1.3444,0.0426
20,20,126,793.8,10,1500,18,99.55,17,0.944,8,0,8,7,20,67,-1,0,113.0,75.361,70.897,117.87,215.942,23.594,38.089,51.767,11.551,14.132,35.145,49.167,2.021,0.976,0.1,56.783,2.526,49.969,1.798,12.955,3.7681,1.1797,0.101,0.0488,0.005,2.8392,0.1263
20,20,126,793.8,40,1500,18,99.89,17,0.944,6,0,6,7,10,100,-1,0,74.7,49.784,44.217,94.353,145.078,21.538,40.088,28.247,9.164,14.283,30.702,48.94,3.114,0.781,0.144,35.229,0.717,27.971,0.276,9.799,2.4892,1.0769,0.1557,0.0391,0.0072,1.7615,0.0358
20,20,126,793.8,41,396,18,88.84,18,1.0,0,0,0,5,8,132,396,1,22.5,56.781,48.091,97.041,176.264,35.891,47.803,20.89,7.764,14.378,43.656,60.009,4.203,2.651,0.379,25.65,0.848,20.721,0.168,23.05,2.8391,1.7946,0.2102,0.1325,0.0189,1.2825,0.0424
20,20,126,793.8,42,530,18,99.21,18,1.0,5,0,5,6,1,36,530,1,31.2,58.783,55.446,92.714,168.981,33.552,44.792,25.231,8.637,14.793,42.19,56.001,2.893,2.655,0.371,32.659,1.067,25.081,0.15,19.138,2.9392,1.6776,0.1447,0.1328,0.0186,1.6329,0.0533
20,20,126,793.8,43,398,18,98.31,18,1.0,0,0,0,7,1,71,398,1,17.9,44.949,40.471,66.161,151.339,31.815,43.739,13.134,6.152,13.129,37.966,51.411,3.153,2.275,0.666,18.023,1.292,12.883,0.251,19.541,2.2475,1.5907,0.1576,0.1138,0.0333,0.9011,0.0646
20,20,126,793.8,44,429,18,94.72,18,1.0,0,0,0,6,13,64,429,1,18.2,42.352,36.776,65.005,146.343,33.939,42.992,8.413,4.913,12.746,38.852,53.562,3.053,2.794,0.467,10.89,3.053,6.482,1.931,22.096,2.1176,1.6969,0.1527,0.1397,0.0233,0.5445,0.1526
20,20,126,793.8,45,479,18,91.97,18,1.0,1,0,1,6,12,107,479,1,27.4,57.25,50.607,94.441,157.645,32.02,39.83,25.23,9.297,14.659,41.318,53.259,2.993,2.331,0.215,26.116,4.79,21.801,3.429,20.805,2.8625,1.601,0.1496,0.1166,0.0107,1.3058,0.2395
20,20,126,793.8,46,392,18,96.41,18,1.0,0,0,0,6,1,117,392,1,16.7,42.632,37.071,70.93,163.672,30.617,42.116,12.014,6.367,14.574,36.984,54.466,2.785,2.438,0.544,16.313,1.017,11.856,0.158,19.535,2.1316,1.5309,0.1393,0.1219,0.0272,0.8156,0.0509
20,20,126,793.8,47,656,18,98.41,18,1.0,4,0,4,6,45,111,656,1,38.2,58.194,51.182,93.865,201.536,34.552,47.493,23.642,7.199,13.654,41.751,57.978,6.193,2.818,0.417,30.546,0.892,23.55,0.092,17.329,2.9097,1.7276,0.3096,0.1409,0.0208,1.5273,0.0446
20,20,126,793.8,48,1500,18,99.81,16,0.889,6,0,6,6,1,110,-1,0,75.0,49.972,48.058,92.017,185.177,24.832,43.264,25.14,6.571,13.228,31.403,52.432,3.159,1.509,0.275,32.27,0.453,25.073,0.067,12.306,2.4986,1.2416,0.158,0.0754,0.0137,1.6135,0.0226
20,20,126,793.8,49,623,18,99.64,18,1.0,6,0,6,7,24,133,623,1,36.8,58.99,55.442,91.258,132.476,33.037,46.16,25.953,7.468,13.686,40.505,56.957,3.076,2.744,0.558,33.238,0.986,25.757,0.196,18.388,2.9495,1.6518,0.1538,0.1372,0.0279,1.6619,0.0493
20,20,126,793.8,50,278,18,76.39,18,1.0,0,0,0,6,15,47,278,1,17.7,63.658,55.321,111.837,166.302,39.203,48.437,24.455,7.995,14.654,47.199,60.994,3.54,2.938,0.474,27.331,7.118,19.146,5.308,22.259,3.1829,1.9602,0.177,0.1469,0.0237,1.3665,0.3559
20,20,126,793.8,51,114,18,50.45,18,1.0,0,0,0,7,1,36,114,1,4.6,40.168,34.92,59.339,155.508,33.031,44.597,7.136,3.923,12.755,36.954,53.809,3.586,3.381,1.276,10.473,2.168,6.571,0.565,19.284,2.0084,1.6516,0.1793,0.1691,0.0638,0.5236,0.1084
20,20,126,793.8,52,595,18,94.51,18,1.0,2,0,2,6,6,71,595,1,53.0,89.013,86.439,161.399,231.257,36.275,49.026,52.738,9.576,15.127,45.851,62.727,6.776,2.331,0.404,58.59,0.689,52.659,0.079,20.223,4.4506,1.8137,0.3388,0.1166,0.0202,2.9295,0.0345
20,20,126,793.8,53,1500,18,99.94,17,0.944,6,0,6,6,31,83,-1,0,63.3,42.221,31.707,97.077,185.023,19.658,36.306,22.563,6.085,14.271,25.743,47.918,2.788,0.945,0.197,28.566,0.471,22.507,0.056,9.254,2.111,0.9829,0.1394,0.0472,0.0099,1.4283,0.0235
20,20,126,793.8,54,514,18,94.89,18,1.0,3,0,3,7,4,56,514,1,24.9,48.47,44.925,71.934,150.591,32.665,45.452,15.805,5.757,13.314,38.422,52.377,3.035,1.781,0.346,23.113,0.926,15.633,0.171,19.269,2.4235,1.6333,0.1518,0.0891,0.0173,1.1556,0.0463
20,20,126,793.8,55,342,18,79.59,18,1.0,0,0,0,7,1,90,342,1,17.7,51.702,44.781,78.073,182.592,37.231,52.264,14.471,5.462,14.265,42.693,61.158,2.983,3.256,0.62,22.728,1.036,14.265,0.207,21.079,2.5851,1.8615,0.1491,0.1628,0.031,1.1364,0.0518
20,20,126,793.8,56,1500,18,99.71,16,0.889,5,0,5,6,7,43,-1,0,108.8,72.55,70.511,103.113,201.045,25.182,39.161,47.368,9.059,13.523,34.241,49.729,2.249,1.026,0.154,49.55,6.353,42.31,5.058,13.217,3.6275,1.2591,0.1125,0.0513,0.0077,2.4775,0.3177
20,20,126,793.8,57,478,18,96.66,18,1.0,1,0,1,8,8,67,478,1,23.2,48.579,44.313,74.672,171.387,30.259,41.033,18.32,6.952,12.084,37.21,50.141,2.557,2.378,0.389,15.328,9.661,10.84,7.48,18.267,2.4289,1.5129,0.1278,0.1189,0.0194,0.7664,0.483
20,20,126,793.8,58,1500,18,99.84,17,0.944,9,0,9,7,26,92,-1,0,66.6,44.372,40.822,76.627,159.514,21.151,35.692,23.221,7.716,13.837,28.867,43.585,2.125,0.989,0.254,29.356,0.613,23.084,0.137,11.036,2.2186,1.0576,0.1062,0.0494,0.0127,1.4678,0.0307
20,20,126,793.8,59,1500,18,99.48,15,0.833,10,0,10,5,3,120,-1,0,50.8,33.849,26.726,67.0,159.316,21.085,39.846,12.765,5.216,13.545,26.3,48.746,3.186,1.4,0.233,17.469,0.507,12.701,0.063,11.055,1.6925,1.0542,0.1593,0.07,0.0116,0.8734,0.0254
20,20,126,793.8,60,567,18,95.36,18,1.0,6,0,6,6,24,74,567,1,21.3,37.511,33.571,66.329,146.068,29.732,42.937,7.779,3.832,13.796,33.564,51.905,3.044,2.217,0.571,12.347,0.844,7.644,0.136,18.489,1.8756,1.4866,0.1522,0.1108,0.0285,0.6174,0.0422
30,30,156,811.2,1,489,27,91.16,27,1.0,4,0,4,7,19,82,489,1,40.0,81.89,65.997,162.233,312.287,60.876,102.59,21.014,8.209,21.34,69.085,120.081,5.72,9.631,0.739,29.371,1.381,20.776,0.238,35.047,2.7297,2.0292,0.1907,0.321,0.0246,0.979,0.046
30,30,156,811.2,2,534,27,91.72,27,1.0,6,0,6,6,5,28,534,1,48.3,90.369,80.168,140.462,343.215,64.548,97.095,25.821,8.066,21.177,72.614,109.883,5.229,9.467,0.723,40.74,1.36,25.479,0.343,32.851,3.0123,2.1516,0.1743,0.3156,0.0241,1.358,0.0453
30,30,156,811.2,3,553,27,94.57,27,1.0,7,0,7,7,1,54,553,1,52.5,94.872,78.082,167.089,339.757,63.512,118.408,31.36,9.803,20.03,73.316,130.604,3.593,10.585,0.485,42.725,6.038,26.984,4.376,31.447,3.1624,2.1171,0.1198,0.3528,0.0162,1.4242,0.2013
30,30,156,811.2,4,526,27,94.22,27,1.0,4,0,4,7,1,114,526,1,51.0,97.009,75.993,191.829,372.384,59.629,94.423,37.379,10.681,21.86,70.31,108.338,4.68,7.771,0.759,49.017,1.467,37.116,0.263,33.314,3.2336,1.9876,0.156,0.259,0.0253,1.6339,0.0489
30,30,156,811.2,5,1500,27,99.34,26,0.963,11,0,11,8,3,72,-1,0,143.0,95.356,65.33,258.003,394.518,40.029,66.977,55.328,10.203,21.32,50.231,82.645,5.155,3.008,0.248,64.493,3.46,52.872,2.456,18.992,3.1785,1.3343,0.1718,0.1003,0.0083,2.1498,0.1153
30,30,156,811.2,6,1500,27,99.72,26,0.963,8,0,8,6,9,59,-1,0,171.4,114.284,64.916,282.703,508.144,40.557,68.772,73.727,11.465,22.551,52.022,89.65,4.842,3.297,0.259,86.312,0.473,73.652,0.075,19.101,3.8095,1.3519,0.1614,0.1099,0.0086,2.8771,0.0158
30,30,156,811.2,7,371,27,85.71,27,1.0,0,0,0,6,15,62,371,1,30.2,81.339,66.915,148.831,337.941,65.467,118.556,15.873,7.727,21.134,73.193,126.44,4.774,9.788,0.698,27.251,1.206,15.58,0.293,37.622,2.7113,2.1822,0.1591,0.3263,0.0233,0.9084,0.0402
30,30,156,811.2,8,1500,27,99.29,25,0.926,12,0,12,6,5,67,-1,0,235.5,156.987,133.689,272.488,407.042,47.029,77.668,109.958,16.852,21.608,63.881,90.607,4.094,3.238,0.193,122.54,4.784,106.304,3.654,22.138,5.2329,1.5676,0.1365,0.1079,0.0064,4.0847,0.1595
30,30,156,811.2,9,544,27,88.05,27,1.0,5,0,5,7,1,96,544,1,63.1,116.009,92.716,196.076,433.753,63.845,100.869,52.164,12.048,21.582,75.893,117.339,5.203,7.792,0.805,65.586,1.612,51.857,0.307,35.012,3.867,2.1282,0.1734,0.2597,0.0268,2.1862,0.0537
30,30,156,811.2,10,982,27,99.69,27,1.0,13,0,13,6,1,53,982,1,84.5,86.065,76.742,139.584,316.512,53.921,79.654,32.144,10.025,21.06,63.947,92.926,5.967,5.832,0.518,45.334,0.878,31.957,0.187,27.536,2.8688,1.7974,0.1989,0.1944,0.0173,1.5111,0.0293
30,30,156,811.2,40,796,27,99.98,27,1.0,10,0,10,8,1,139,796,1,55.6,69.882,64.403,125.645,403.154,49.384,74.273,20.498,9.708,22.217,59.092,89.75,8.19,5.067,0.629,27.19,1.453,20.317,0.181,27.352,2.3294,1.6461,0.273,0.1689,0.021,0.9063,0.0484
30,30,156,811.2,41,1500,27,99.81,25,0.926,13,0,13,6,1,68,-1,0,222.6,148.411,148.161,243.147,335.255,36.276,61.326,112.136,17.145,21.432,53.42,73.439,3.365,2.59,0.27,123.248,1.213,111.666,0.47,17.724,4.947,1.2092,0.1122,0.0863,0.009,4.1083,0.0404
30,30,156,811.2,42,586,27,95.88,27,1.0,8,0,8,7,7,103,586,1,46.9,80.095,62.715,176.605,399.514,59.06,109.807,21.034,6.462,20.024,65.522,119.868,4.187,9.214,0.684,29.981,1.55,20.628,0.406,34.478,2.6698,1.9687,0.1396,0.3071,0.0228,0.9994,0.0517
30,30,156,811.2,43,603,27,92.28,27,1.0,10,0,10,6,7,120,603,1,49.2,81.668,69.936,125.022,410.914,60.67,89.076,20.998,5.606,18.393,66.277,98.151,3.767,7.469,0.644,37.688,1.123,20.824,0.174,30.977,2.7223,2.0223,0.1256,0.249,0.0215,1.2563,0.0374
30,30,156,811.2,44,590,27,96.14,27,1.0,5,0,5,7,13,97,590,1,68.3,115.785,84.864,220.107,457.5,61.12,107.304,54.665,11.416,21.929,72.536,123.048,3.891,8.306,0.483,68.549,1.171,54.47,0.195,33.386,3.8595,2.0373,0.1297,0.2769,0.0161,2.285,0.039
30,30,156,811.2,45,545,27,93.57,27,1.0,5,0,5,6,2,72,545,1,61.9,113.519,96.464,192.959,354.403,67.332,118.757,46.187,11.286,21.291,78.618,130.282,3.92,10.697,0.562,61.696,1.542,46.004,0.183,35.103,3.784,2.2444,0.1307,0.3566,0.0187,2.0565,0.0514
30,30,156,811.2,46,1500,27,99.83,26,0.963,18,0,18,6,5,67,-1,0,117.4,78.263,44.501,196.909,472.874,36.639,69.458,41.624,9.488,21.676,46.127,89.095,4.021,4.784,0.415,50.306,0.759,41.498,0.126,17.977,2.6088,1.2213,0.134,0.1595,0.0138,1.6769,0.0253
30,30,156,811.2,47,1500,27,99.75,25,0.926,8,0,8,6,3,87,-1,0,112.1,74.713,23.045,204.568,363.005,36.506,67.181,38.208,6.298,19.573,42.804,80.495,4.259,3.039,0.22,52.348,0.626,38.108,0.1,14.221,2.4904,1.2169,0.142,0.1013,0.0073,1.7449,0.0209
30,30,156,811.2,48,1500,27,100.0,26,0.963,10,0,10,6,1,59,-1,0,93.6,62.386,37.515,152.973,435.414,35.402,61.073,26.984,7.149,21.305,42.551,73.014,3.134,3.892,0.319,37.965,0.979,26.87,0.114,16.097,2.0795,1.1801,0.1045,0.1297,0.0106,1.2655,0.0326
30,30,156,811.2,49,1500,27,99.7,26,0.963,13,0,13,7,7,54,-1,0,204.2,136.103,110.859,282.772,509.541,39.188,63.097,96.915,15.757,21.834,54.945,84.279,3.597,4.235,0.429,107.175,1.085,96.779,0.136,19.583,4.5368,1.3063,0.1199,0.1412,0.0143,3.5725,0.0362
30,30,156,811.2,50,915,27,99.95,27,1.0,7,0,7,6,44,84,915,1,110.5,120.741,101.0,215.909,402.61,55.236,90.498,65.506,12.015,20.263,67.25,99.54,4.661,5.853,0.666,82.983,1.015,65.297,0.209,25.562,4.0247,1.8412,0.1554,0.1951,0.0222,2.7661,0.0338
30,30,156,811.2,51,572,27,96.23,27,1.0,6,0,6,7,1,43,572,1,50.6,88.449,71.347,178.553,355.041,60.345,111.021,28.104,10.948,21.494,71.293,129.247,4.699,10.93,0.768,36.945,1.982,27.809,0.296,33.125,2.9483,2.0115,0.1566,0.3643,0.0256,1.2315,0.0661
