n_requested,n_actual,grid,cells_per_robot,seed,metric,value
10,10,90,810.0,33,relay_cover_ms_per_robot,0.0188
10,10,90,810.0,33,explorer_move_ms_per_robot,1.254
10,10,90,810.0,33,relay_move_ms_per_robot,0.0937
10,10,90,810.0,34,steps_run,421
10,10,90,810.0,34,survivors,9
10,10,90,810.0,34,final_cov,76.21
10,10,90,810.0,34,final_found,9
10,10,90,810.0,34,found_frac,1.0
10,10,90,810.0,34,deaths,0
10,10,90,810.0,34,hazard_deaths,0
10,10,90,810.0,34,battery_deaths,0
10,10,90,810.0,34,peak_relays,6
10,10,90,810.0,34,t_first_found,1
10,10,90,810.0,34,t_half_found,90
10,10,90,810.0,34,t_all_found,421
10,10,90,810.0,34,completed,1
10,10,90,810.0,34,wall_s,10.0
10,10,90,810.0,34,step_mean_ms,23.686
10,10,90,810.0,34,step_p50_ms,19.034
10,10,90,810.0,34,step_p90_ms,42.259
10,10,90,810.0,34,step_max_ms,50.222
10,10,90,810.0,34,ground_mean_ms,13.194
10,10,90,810.0,34,ground_p90_ms,15.373
10,10,90,810.0,34,astar_sum_mean_ms,10.491
10,10,90,810.0,34,astar_max_mean_ms,3.539
10,10,90,810.0,34,astar_max_p90_ms,6.817
10,10,90,810.0,34,dist_mean_ms,16.733
10,10,90,810.0,34,dist_p90_ms,21.265
10,10,90,810.0,34,role_ms,1.023
10,10,90,810.0,34,alloc_ms,0.562
10,10,90,810.0,34,relay_cover_ms,0.368
10,10,90,810.0,34,explorer_move_ms,14.158
10,10,90,810.0,34,relay_move_ms,0.67
10,10,90,810.0,34,astar_explorer_ms,10.39
10,10,90,810.0,34,astar_relay_ms,0.102
10,10,90,810.0,34,other_ms,6.905
10,10,90,810.0,34,step_ms_per_robot,2.3686
10,10,90,810.0,34,ground_ms_per_robot,1.3194
10,10,90,810.0,34,role_ms_per_robot,0.1023
10,10,90,810.0,34,alloc_ms_per_robot,0.0562
10,10,90,810.0,34,relay_cover_ms_per_robot,0.0368
10,10,90,810.0,34,explorer_move_ms_per_robot,1.4158
10,10,90,810.0,34,relay_move_ms_per_robot,0.067
10,10,90,810.0,35,steps_run,1500
10,10,90,810.0,35,survivors,9
10,10,90,810.0,35,final_cov,92.28
10,10,90,810.0,35,final_found,4
10,10,90,810.0,35,found_frac,0.444
10,10,90,810.0,35,deaths,2
10,10,90,810.0,35,hazard_deaths,0
10,10,90,810.0,35,battery_deaths,2
10,10,90,810.0,35,peak_relays,6
10,10,90,810.0,35,t_first_found,16
10,10,90,810.0,35,t_half_found,200
10,10,90,810.0,35,t_all_found,-1
10,10,90,810.0,35,completed,0
10,10,90,810.0,35,wall_s,62.3
10,10,90,810.0,35,step_mean_ms,41.519
10,10,90,810.0,35,step_p50_ms,47.131
10,10,90,810.0,35,step_p90_ms,53.002
10,10,90,810.0,35,step_max_ms,73.173
10,10,90,810.0,35,ground_mean_ms,11.423
10,10,90,810.0,35,ground_p90_ms,15.251
10,10,90,810.0,35,astar_sum_mean_ms,30.096
10,10,90,810.0,35,astar_max_mean_ms,4.834
10,10,90,810.0,35,astar_max_p90_ms,5.586
10,10,90,810.0,35,dist_mean_ms,16.257
10,10,90,810.0,35,dist_p90_ms,20.075
10,10,90,810.0,35,role_ms,3.539
10,10,90,810.0,35,alloc_ms,0.326
10,10,90,810.0,35,relay_cover_ms,0.036
10,10,90,810.0,35,explorer_move_ms,33.673
10,10,90,810.0,35,relay_move_ms,0.27
10,10,90,810.0,35,astar_explorer_ms,30.019
10,10,90,810.0,35,astar_relay_ms,0.077
10,10,90,810.0,35,other_ms,3.674
10,10,90,810.0,35,step_ms_per_robot,4.1519
10,10,90,810.0,35,ground_ms_per_robot,1.1423
10,10,90,810.0,35,role_ms_per_robot,0.3539
10,10,90,810.0,35,alloc_ms_per_robot,0.0326
10,10,90,810.0,35,relay_cover_ms_per_robot,0.0036
10,10,90,810.0,35,explorer_move_ms_per_robot,3.3673
10,10,90,810.0,35,relay_move_ms_per_robot,0.027
10,10,90,810.0,36,steps_run,658
10,10,90,810.0,36,survivors,9
10,10,90,810.0,36,final_cov,94.88
10,10,90,810.0,36,final_found,9
10,10,90,810.0,36,found_frac,1.0
