n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
20,20,126,793.8,37,517,18,89.17,18,1.0,0,0,0,6,2,78,517,1,34.7,67.033,55.265,116.928,185.577,35.024,43.545,32.008,7.367,12.817,42.391,53.894,2.345,2.285,0.334,42.919,0.764,31.888,0.121,18.387,3.3516,1.7512,0.1173,0.1142,0.0167,2.1459,0.0382
20,20,126,793.8,38,1500,18,99.79,17,0.944,5,0,5,6,1,67,-1,0,104.5,69.645,62.333,126.605,205.777,22.21,35.471,47.435,10.278,12.933,32.488,47.389,1.916,1.791,0.235,53.443,0.702,47.365,0.07,11.558,3.4822,1.1105,0.0958,0.0896,0.0118,2.6721,0.0351
20,20,126,793.8,39,491,18,93.13,18,1.0,0,0,0,7,21,141,491,1,30.3,61.65,56.59,97.288,160.177,32.51,40.157,29.14,8.782,12.838,41.291,52.283,3.192,1.779,0.3,30.764,6.44,24.201,4.939,19.174,3.0825,1.6255,0.1596,0.0889,0.015,1.5382,0.322
20,20,126,793.8,40,1500,18,99.89,17,0.944,6,0,6,7,10,100,-1,0,69.4,46.264,41.25,89.173,136.213,19.542,35.765,26.723,8.441,12.756,27.983,43.376,2.748,0.741,0.124,33.154,0.627,26.483,0.24,8.87,2.3132,0.9771,0.1374,0.0371,0.0062,1.6577,0.0313
30,30,156,811.2,31,614,27,92.17,27,1.0,9,0,9,6,1,53,614,1,48.0,78.203,66.554,122.457,267.93,53.407,78.349,24.795,8.664,18.745,62.071,89.696,3.935,7.211,0.603,35.95,1.005,24.514,0.281,29.5,2.6068,1.7802,0.1312,0.2404,0.0201,1.1983,0.0335
30,30,156,811.2,32,726,27,99.66,27,1.0,8,0,8,6,1,68,726,1,75.7,104.221,89.283,185.021,373.28,52.205,85.311,52.017,11.471,19.444,63.676,104.617,4.408,7.875,0.492,64.911,1.248,51.89,0.127,25.288,3.474,1.7402,0.1469,0.2625,0.0164,2.1637,0.0416
30,30,156,811.2,33,514,27,95.35,27,1.0,2,0,2,6,5,56,514,1,43.5,84.678,72.44,151.145,274.405,57.66,102.686,27.018,10.358,19.843,68.018,114.292,4.063,8.157,0.415,39.647,1.008,26.893,0.125,31.388,2.8226,1.922,0.1354,0.2719,0.0138,1.3216,0.0336
30,30,156,811.2,34,513,27,97.95,27,1.0,4,0,4,7,5,92,513,1,50.1,97.6,86.841,172.238,318.695,51.335,67.454,46.265,13.535,20.058,64.87,87.931,4.331,5.737,0.506,56.072,1.248,46.124,0.141,29.705,3.2533,1.7112,0.1444,0.1912,0.0169,1.8691,0.0416
30,30,156,811.2,35,463,27,91.56,27,1.0,0,0,0,6,13,160,463,1,36.4,78.534,64.799,146.745,314.195,59.862,112.877,18.672,6.736,18.917,66.598,120.507,4.169,9.649,0.614,30.273,1.272,18.472,0.2,32.557,2.6178,1.9954,0.139,0.3216,0.0205,1.0091,0.0424
30,30,156,811.2,36,498,27,90.32,27,1.0,4,0,4,7,1,58,498,1,39.7,79.713,60.876,157.9,272.661,56.375,106.171,23.338,8.167,19.603,64.542,118.287,3.811,8.774,0.461,32.509,1.404,23.203,0.135,32.754,2.6571,1.8792,0.127,0.2925,0.0154,1.0836,0.0468
30,30,156,811.2,37,492,27,88.14,27,1.0,1,0,1,6,34,106,492,1,39.3,79.964,66.615,152.097,291.442,60.908,111.517,19.056,6.889,19.271,67.797,117.832,4.768,9.773,0.584,30.702,1.297,18.827,0.229,32.84,2.6655,2.0303,0.1589,0.3258,0.0195,1.0234,0.0432
30,30,156,811.2,38,516,27,89.62,27,1.0,1,0,1,6,17,59,516,1,62.1,120.317,119.984,207.158,350.724,57.585,100.536,62.732,13.701,20.031,71.286,119.002,6.747,7.33,0.445,72.156,1.246,62.569,0.163,32.393,4.0106,1.9195,0.2249,0.2443,0.0148,2.4052,0.0415
30,30,156,811.2,39,1500,27,99.85,26,0.963,10,0,10,6,1,174,-1,0,178.7,119.157,92.767,217.237,286.656,33.506,55.093,85.651,12.313,18.168,45.819,64.561,3.12,3.223,0.189,97.069,0.81,85.587,0.064,14.746,3.9719,1.1169,0.104,0.1074,0.0063,3.2356,0.027
30,30,156,811.2,40,796,27,99.98,27,1.0,10,0,10,8,1,139,796,1,49.3,61.97,56.923,111.905,308.932,43.394,64.994,18.576,8.753,20.038,52.147,80.012,7.064,4.694,0.513,24.469,1.211,18.426,0.15,24.019,2.0657,1.4465,0.2355,0.1565,0.0171,0.8156,0.0404
40,40,180,810.0,31,1500,36,99.95,35,0.972,17,0,17,6,1,191,-1,0,200.5,133.636,107.398,265.703,451.513,61.087,103.172,72.549,13.73,26.17,74.817,126.594,6.15,8.046,0.363,91.093,0.675,72.419,0.129,27.309,3.3409,1.5272,0.1537,0.2011,0.0091,2.2773,0.0169
40,40,180,810.0,32,376,36,91.09,36,1.0,0,0,0,7,1,71,376,1,37.4,99.408,78.549,215.282,477.567,83.748,167.399,15.66,6.054,24.253,89.802,171.386,6.457,17.016,0.71,27.014,1.996,15.097,0.563,46.215,2.4852,2.0937,0.1614,0.4254,0.0177,0.6754,0.0499
40,40,180,810.0,33,1500,36,99.52,33,0.917,11,0,11,7,1,109,-1,0,383.5,255.654,293.149,344.252,559.475,60.005,95.945,195.65,23.421,26.557,83.425,117.066,3.903,5.86,0.297,215.978,3.264,193.235,2.415,26.352,6.3914,1.5001,0.0976,0.1465,0.0074,5.3994,0.0816
40,40,180,810.0,34,796,36,99.83,36,1.0,14,0,14,6,1,113,796,1,119.7,150.377,103.907,337.003,560.313,66.975,99.673,83.402,14.162,26.825,81.136,123.03,4.357,12.084,0.539,97.114,1.202,83.26,0.142,35.08,3.7594,1.6744,0.1089,0.3021,0.0135,2.4278,0.0301
40,40,180,810.0,35,1500,36,99.99,35,0.972,18,0,18,7,10,109,-1,0,131.6,87.737,56.952,188.351,465.431,51.324,87.228,36.413,9.896,25.442,61.219,96.427,3.967,7.738,0.389,48.522,1.372,36.241,0.172,25.748,2.1934,1.2831,0.0992,0.1935,0.0097,1.213,0.0343
40,40,180,810.0,36,280,36,87.14,36,1.0,0,0,0,6,1,120,280,1,30.2,107.863,87.207,206.348,486.923,86.461,196.747,21.402,9.399,26.321,95.86,203.951,4.757,19.367,0.72,32.581,1.823,21.152,0.25,48.614,2.6966,2.1615,0.1189,0.4842,0.018,0.8145,0.0456
40,40,180,810.0,37,1500,36,99.76,35,0.972,18,0,18,7,4,56,-1,0,290.8,193.829,153.035,390.682,619.099,56.433,93.022,137.397,22.354,25.801,78.787,115.338,3.312,6.965,0.218,149.548,6.052,132.465,4.931,27.735,4.8457,1.4108,0.0828,0.1741,0.0054,3.7387,0.1513
40,40,180,810.0,38,672,36,97.41,36,1.0,14,0,14,7,5,82,672,1,76.3,113.585,91.01,220.156,565.032,78.523,152.644,35.062,13.28,25.495,91.803,166.333,5.363,15.53,0.406,32.151,16.532,21.423,13.639,43.603,2.8396,1.9631,0.1341,0.3882,0.0101,0.8038,0.4133
40,40,180,810.0,39,762,36,99.41,36,1.0,14,0,14,6,2,89,762,1,86.9,113.997,92.316,221.479,490.592,72.84,103.688,41.157,12.509,26.185,85.349,128.567,5.248,12.333,0.629,54.976,1.279,40.973,0.185,39.532,2.8499,1.821,0.1312,0.3083,0.0157,1.3744,0.032
40,40,180,810.0,40,494,36,95.24,36,1.0,4,0,4,7,1,93,494,1,51.1,103.517,83.031,184.553,448.328,86.18,164.165,17.338,6.192,22.051,92.371,172.761,4.956,16.85,0.572,31.605,1.504,17.161,0.176,48.03,2.5879,2.1545,0.1239,0.4212,0.0143,0.7901,0.0376
50,50,200,800.0,31,381,45,94.49,45,1.0,0,0,0,6,1,45,381,1,55.2,144.826,119.24,271.645,560.877,114.729,213.779,30.097,10.934,31.85,125.663,221.553,6.874,22.005,0.938,47.476,2.217,29.768,0.329,65.316,2.8965,2.2946,0.1375,0.4401,0.0188,0.9495,0.0443
50,50,200,800.0,32,391,45,97.25,45,1.0,1,0,1,7,3,100,391,1,67.7,173.133,145.111,326.925,668.655,122.48,212.839,50.653,13.766,31.76,136.245,235.31,8.675,19.788,0.981,72.854,1.538,50.343,0.311,69.297,3.4627,2.4496,0.1735,0.3958,0.0196,1.4571,0.0308
50,50,200,800.0,33,254,45,86.16,45,1.0,0,0,0,6,18,104,254,1,40.8,160.541,141.266,260.033,632.228,118.686,203.324,41.854,15.084,33.286,133.771,220.911,8.831,15.927,0.643,65.74,1.341,41.523,0.331,68.059,3.2108,2.3737,0.1766,0.3185,0.0129,1.3148,0.0268
50,50,200,800.0,34,545,45,98.86,45,1.0,7,0,7,7,1,55,545,1,104.2,191.191,154.028,364.803,601.759,112.25,214.119,78.941,18.94,32.341,131.19,240.301,6.28,22.028,0.639,85.167,16.808,65.817,13.124,60.268,3.8238,2.245,0.1256,0.4406,0.0128,1.7033,0.3362
50,50,200,800.0,35,668,45,98.67,45,1.0,16,0,16,6,1,158,668,1,97.5,145.876,121.709,246.171,468.59,106.531,171.925,39.344,10.267,31.517,116.798,186.643,9.721,14.562,0.806,63.677,1.865,38.968,0.377,55.244,2.9175,2.1306,0.1944,0.2912,0.0161,1.2735,0.0373
50,50,200,800.0,36,441,45,96.64,45,1.0,2,0,2,7,1,112,441,1,88.4,200.396,171.711,342.604,754.151,110.147,150.674,90.249,22.558,33.342,132.705,183.674,7.428,14.223,0.457,105.897,9.595,83.126,7.123,62.795,4.0079,2.2029,0.1486,0.2845,0.0091,2.1179,0.1919
50,50,200,800.0,37,1500,45,99.89,43,0.956,17,0,17,6,2,87,-1,0,822.1,548.053,430.673,1228.36,1650.45,76.225,118.64,471.828,27.203,34.053,103.428,139.344,4.652,6.042,0.368,502.131,0.998,471.535,0.293,33.861,10.9611,1.5245,0.093,0.1208,0.0074,10.0426,0.02
50,50,200,800.0,38,1500,45,99.94,44,0.978,16,0,16,6,1,99,-1,0,380.0,253.33,179.818,533.595,1307.646,76.024,121.784,177.306,22.212,32.756,98.237,147.812,5.913,8.5,0.623,201.56,1.045,177.013,0.292,35.69,5.0666,1.5205,0.1183,0.17,0.0125,4.0312,0.0209
50,50,200,800.0,39,1500,45,100.0,44,0.978,17,0,17,6,1,70,-1,0,227.4,151.585,78.4,369.555,930.018,72.544,118.493,79.041,10.402,31.878,82.946,130.814,5.134,8.539,0.516,105.092,1.244,78.752,0.289,31.059,3.0317,1.4509,0.1027,0.1708,0.0103,2.1018,0.0249
50,50,200,800.0,40,647,45,99.72,45,1.0,11,0,11,6,1,75,647,1,230.4,356.112,259.643,756.814,1053.678,96.161,140.717,259.951,25.063,32.872,121.224,171.573,5.656,11.373,0.315,265.978,17.86,244.768,15.183,54.931,7.1222,1.9232,0.1131,0.2275,0.0063,5.3196,0.3572
60,60,220,806.7,31,517,54,96.33,54,1.0,9,0,9,8,1,70,517,1,144.6,279.779,236.344,511.078,778.006,152.708,234.714,127.07,28.584,40.922,181.292,274.977,13.334,21.324,1.028,163.709,2.361,126.636,0.434,78.022,4.663,2.5451,0.2222,0.3554,0.0171,2.7285,0.0394
60,60,220,806.7,32,486,54,97.56,54,1.0,3,0,3,7,1,122,486,1,176.5,363.235,306.448,677.405,1457.396,141.62,216.853,221.615,30.161,41.412,171.781,257.33,8.327,20.661,0.729,238.568,12.768,211.659,9.956,82.183,6.0539,2.3603,0.1388,0.3443,0.0121,3.9761,0.2128
60,60,220,806.7,33,1500,54,99.96,53,0.981,35,0,35,7,25,125,-1,0,257.1,171.367,81.813,521.41,1178.127,79.553,153.271,91.814,13.927,39.943,93.48,172.652,5.658,7.448,0.569,115.436,1.527,91.613,0.201,40.729,2.8561,1.3259,0.0943,0.1241,0.0095,1.9239,0.0254
60,60,220,806.7,34,338,54,89.02,54,1.0,0,0,0,6,2,89,338,1,66.7,197.362,168.838,388.806,764.293,143.596,270.692,53.766,20.131,38.555,163.727,291.316,10.293,23.216,0.699,53.734,25.576,31.922,21.844,83.843,3.2894,2.3933,0.1715,0.3869,0.0117,0.8956,0.4263
60,60,220,806.7,35,467,54,97.48,54,1.0,4,0,4,7,1,114,467,1,107.7,230.592,182.823,438.358,876.04,138.538,230.94,92.054,19.738,39.192,158.276,271.468,11.46,20.607,0.826,115.466,3.702,91.428,0.625,78.53,3.8432,2.309,0.191,0.3435,0.0138,1.9244,0.0617
60,60,220,806.7,36,495,54,96.02,54,1.0,10,0,10,7,1,110,495,1,117.0,236.369,189.59,483.749,1058.254,155.64,268.791,80.729,19.692,38.443,175.332,300.301,11.607,23.916,1.122,120.761,2.201,80.246,0.483,76.762,3.9395,2.594,0.1935,0.3986,0.0187,2.0127,0.0367
60,60,220,806.7,37,506,54,96.29,54,1.0,8,0,8,8,2,109,506,1,141.6,279.925,219.172,530.85,1160.663,156.155,225.403,123.771,22.05,39.334,178.205,260.776,10.305,20.158,0.854,167.55,3.268,123.277,0.493,77.791,4.6654,2.6026,0.1717,0.336,0.0142,2.7925,0.0545
60,60,220,806.7,38,1500,54,99.96,53,0.981,24,0,24,7,1,74,-1,0,319.0,212.668,147.737,432.815,1065.271,97.06,169.741,115.608,25.397,39.719,122.457,194.903,4.968,12.381,0.424,128.892,21.048,97.332,18.276,44.955,3.5445,1.6177,0.0828,0.2063,0.0071,2.1482,0.3508
60,60,220,806.7,39,1500,54,100.0,53,0.981,20,0,20,6,1,159,-1,0,240.7,160.444,107.649,406.197,1091.885,97.641,164.527,62.803,9.77,37.906,107.412,185.965,7.871,7.87,0.492,103.309,1.014,62.61,0.193,39.888,2.6741,1.6274,0.1312,0.1312,0.0082,1.7218,0.0169
60,60,220,806.7,40,506,54,95.7,54,1.0,10,0,10,7,1,96,506,1,132.3,261.358,207.912,504.122,962.421,170.569,332.858,90.789,18.573,39.079,189.142,346.401,10.194,35.32,0.911,131.936,1.951,90.337,0.452,81.046,4.356,2.8428,0.1699,0.5887,0.0152,2.1989,0.0325
70,70,238,809.2,31,440,64,97.02,64,1.0,1,0,1,7,1,96,440,1,112.2,255.103,209.713,446.325,1076.029,172.648,276.094,82.455,23.456,46.432,196.104,312.805,10.503,25.453,0.76,118.8,2.075,82.094,0.36,97.51,3.6443,2.4664,0.15,0.3636,0.0109,1.6971,0.0296
70,70,238,809.2,32,510,64,99.62,64,1.0,8,0,8,6,4,130,510,1,217.8,427.088,311.284,881.262,1722.244,168.024,254.306,259.064,33.715,47.142,201.739,301.319,10.217,15.855,0.785,306.491,1.585,258.706,0.359,92.154,6.1013,2.4003,0.146,0.2265,0.0112,4.3784,0.0226
70,70,238,809.2,33,1500,64,99.99,62,0.969,30,0,30,8,1,93,-1,0,276.4,184.272,122.581,438.586,1202.829,120.468,211.201,63.804,11.773,45.302,132.241,231.242,12.656,11.967,0.634,104.438,2.015,63.461,0.343,52.56,2.6325,1.721,0.1808,0.171,0.0091,1.492,0.0288
70,70,238,809.2,34,548,64,99.48,64,1.0,14,0,14,8,3,114,548,1,124.9,227.909,184.725,413.457,1107.307,167.696,288.961,60.213,16.257,44.627,183.953,321.377,12.689,23.847,0.981,93.846,3.382,59.707,0.507,93.164,3.2558,2.3957,0.1813,0.3407,0.014,1.3407,0.0483
70,70,238,809.2,35,402,64,91.71,64,1.0,3,0,3,7,4,106,402,1,117.3,291.84,248.788,497.02,1045.597,196.698,342.346,95.141,22.989,46.997,219.687,379.104,11.648,29.868,1.294,141.345,1.88,94.588,0.554,105.805,4.1691,2.81,0.1664,0.4267,0.0185,2.0192,0.0269
70,70,238,809.2,36,876,64,99.85,64,1.0,24,0,24,7,1,78,876,1,340.2,388.362,313.492,714.578,1498.822,146.407,239.137,241.955,31.176,46.182,177.583,275.089,8.928,17.43,0.572,259.428,26.625,218.818,23.136,75.378,5.548,2.0915,0.1275,0.249,0.0082,3.7061,0.3804
70,70,238,809.2,37,470,64,97.53,64,1.0,7,0,7,6,1,93,470,1,112.8,239.992,181.39,485.12,1595.627,171.454,258.617,68.538,14.715,45.165,186.169,285.861,10.641,23.416,0.771,103.662,2.107,68.187,0.351,99.394,3.4285,2.4493,0.152,0.3345,0.011,1.4809,0.0301
70,70,238,809.2,38,498,64,98.26,64,1.0,14,0,14,7,1,162,498,1,119.3,239.469,202.893,431.64,916.702,179.363,294.076,60.106,19.204,47.146,198.567,319.03,14.204,24.755,1.096,101.352,3.125,59.568,0.538,94.937,3.421,2.5623,0.2029,0.3536,0.0157,1.4479,0.0446
70,70,238,809.2,39,519,64,99.18,64,1.0,14,0,14,6,1,85,519,1,159.4,307.155,264.493,567.894,1157.893,165.416,264.813,141.739,31.567,46.919,196.983,306.164,11.848,21.816,0.55,144.832,31.653,113.679,28.059,96.455,4.3879,2.3631,0.1693,0.3117,0.0079,2.069,0.4522
70,70,238,809.2,40,661,64,99.99,64,1.0,18,0,18,7,1,140,661,1,142.1,214.906,173.29,357.169,1015.391,153.981,254.674,60.926,16.981,45.489,170.961,277.074,11.202,19.067,0.935,98.445,1.689,60.575,0.351,83.569,3.0701,2.1997,0.16,0.2724,0.0134,1.4064,0.0241
80,80,254,806.5,31,377,73,92.88,73,1.0,0,0,0,7,1,104,377,1,106.3,281.912,225.016,525.344,1286.496,221.143,423.026,60.769,21.247,54.033,242.39,464.98,15.727,41.675,0.905,94.801,3.787,60.189,0.58,125.018,3.5239,2.7643,0.1966,0.5209,0.0113,1.185,0.0473
80,80,254,806.5,32,501,73,99.49,73,1.0,8,0,8,6,1,96,501,1,244.3,487.609,328.762,1071.397,2002.543,224.463,333.758,263.146,28.666,53.232,253.129,386.4,12.905,36.351,0.832,320.132,1.495,262.695,0.45,115.893,6.0951,2.8058,0.1613,0.4544,0.0104,4.0017,0.0187
80,80,254,806.5,33,454,73,96.21,73,1.0,7,0,7,6,1,101,454,1,166.8,367.413,298.77,737.485,1413.884,244.137,490.687,123.276,34.339,55.603,278.476,543.059,17.188,50.783,0.774,174.833,1.719,122.826,0.449,122.116,4.5927,3.0517,0.2149,0.6348,0.0097,2.1854,0.0215
80,80,254,806.5,34,474,73,98.11,73,1.0,6,0,6,7,1,124,474,1,142.2,299.991,228.57,605.0,1941.535,223.89,433.78,76.101,20.106,52.64,243.996,439.314,16.677,38.033,1.033,122.647,3.759,75.494,0.607,117.843,3.7499,2.7986,0.2085,0.4754,0.0129,1.5331,0.047
80,80,254,806.5,35,430,73,95.37,73,1.0,4,0,4,7,1,101,430,1,134.4,312.633,248.955,709.277,1487.182,226.085,439.927,86.547,22.989,54.088,249.075,469.623,20.589,41.292,0.851,124.981,4.658,85.291,1.257,120.262,3.9079,2.8261,0.2574,0.5161,0.0106,1.5623,0.0582
80,80,254,806.5,36,483,73,98.36,73,1.0,4,0,4,7,7,125,483,1,209.1,432.996,359.743,828.539,1816.146,219.256,355.508,213.74,38.328,54.103,257.583,401.663,13.108,33.09,0.611,224.839,44.047,175.308,38.433,117.3,5.4125,2.7407,0.1639,0.4136,0.0076,2.8105,0.5506
80,80,254,806.5,37,452,73,98.75,73,1.0,6,0,6,6,1,200,452,1,154.5,341.861,272.332,735.469,1408.56,213.46,309.907,128.401,25.863,52.954,239.322,364.85,15.211,32.261,0.706,168.202,2.683,127.936,0.465,122.798,4.2733,2.6682,0.1901,0.4033,0.0088,2.1025,0.0335
80,80,254,806.5,38,1500,73,99.96,72,0.986,21,0,21,7,1,115,-1,0,651.6,434.386,290.75,907.164,2697.948,163.532,254.82,270.855,39.559,55.638,203.091,299.715,8.715,11.591,0.306,326.479,23.382,250.643,20.212,63.914,5.4298,2.0441,0.1089,0.1449,0.0038,4.081,0.2923
80,80,254,806.5,39,1500,73,99.93,70,0.959,32,0,32,9,1,93,-1,0,1114.0,742.655,531.712,1843.239,2449.838,162.127,268.003,580.528,42.919,55.839,205.046,305.558,10.228,17.588,0.652,641.014,2.62,580.119,0.409,70.553,9.2832,2.0266,0.1278,0.2199,0.0081,8.0127,0.0327
80,80,254,806.5,40,569,73,98.63,73,1.0,10,0,10,8,1,115,569,1,304.7,535.479,400.015,1184.123,1847.083,210.422,310.415,325.056,36.763,53.6,247.186,355.927,15.769,28.538,1.032,371.67,3.371,324.66,0.397,115.099,6.6935,2.6303,0.1971,0.3567,0.0129,4.6459,0.0421
90,90,268,798.0,31,1500,81,99.93,77,0.951,36,0,36,7,1,139,-1,0,1533.6,1022.371,566.453,2521.261,4043.37,192.297,305.992,830.074,44.581,63.674,236.878,348.921,12.104,15.773,0.618,907.687,1.545,829.732,0.342,84.643,11.3597,2.1366,0.1345,0.1753,0.0069,10.0854,0.0172
90,90,268,798.0,32,813,81,99.99,81,1.0,30,0,30,7,1,82,813,1,262.2,322.461,221.845,708.301,2158.127,193.709,344.018,128.752,22.114,63.035,215.823,379.04,15.742,21.485,0.829,179.385,2.257,128.285,0.466,102.763,3.5829,2.1523,0.1749,0.2387,0.0092,1.9932,0.0251
90,90,268,798.0,33,507,81,99.25,81,1.0,12,0,12,8,1,120,507,1,204.3,403.003,353.288,657.201,1589.768,252.128,382.797,150.875,41.401,61.309,293.529,427.088,14.983,32.093,0.652,171.611,43.259,112.844,38.031,140.404,4.4778,2.8014,0.1665,0.3566,0.0072,1.9068,0.4807
90,90,268,798.0,34,445,81,98.01,81,1.0,9,0,9,7,4,150,445,1,211.5,475.343,335.674,1027.152,2341.759,281.915,598.408,193.428,31.544,61.541,313.459,646.461,23.079,60.228,0.866,246.394,4.39,192.845,0.584,140.386,5.2816,3.1324,0.2564,0.6692,0.0096,2.7377,0.0488
