n_requested,n_actual,grid,cells_per_robot,seed,metric,value
10,10,90,810.0,45,explorer_move_ms_per_robot,0.3111
10,10,90,810.0,45,relay_move_ms_per_robot,0.0811
10,10,90,810.0,46,steps_run,1500
10,10,90,810.0,46,survivors,9
10,10,90,810.0,46,final_cov,96.65
10,10,90,810.0,46,final_found,8
10,10,90,810.0,46,found_frac,0.889
10,10,90,810.0,46,deaths,2
10,10,90,810.0,46,hazard_deaths,0
10,10,90,810.0,46,battery_deaths,1
10,10,90,810.0,46,peak_relays,6
10,10,90,810.0,46,t_first_found,17
10,10,90,810.0,46,t_half_found,318
10,10,90,810.0,46,t_all_found,-1
10,10,90,810.0,46,completed,0
10,10,90,810.0,46,wall_s,61.9
10,10,90,810.0,46,step_mean_ms,41.285
10,10,90,810.0,46,step_p50_ms,46.819
10,10,90,810.0,46,step_p90_ms,61.719
10,10,90,810.0,46,step_max_ms,135.651
10,10,90,810.0,46,ground_mean_ms,11.689
10,10,90,810.0,46,ground_p90_ms,15.228
10,10,90,810.0,46,astar_sum_mean_ms,29.596
10,10,90,810.0,46,astar_max_mean_ms,5.586
10,10,90,810.0,46,astar_max_p90_ms,8.792
10,10,90,810.0,46,dist_mean_ms,17.275
10,10,90,810.0,46,dist_p90_ms,22.566
10,10,90,810.0,46,role_ms,1.097
10,10,90,810.0,46,alloc_ms,0.45
10,10,90,810.0,46,relay_cover_ms,0.117
10,10,90,810.0,46,explorer_move_ms,32.815
10,10,90,810.0,46,relay_move_ms,0.803
10,10,90,810.0,46,astar_explorer_ms,29.207
10,10,90,810.0,46,astar_relay_ms,0.39
10,10,90,810.0,46,other_ms,6.003
10,10,90,810.0,46,step_ms_per_robot,4.1285
10,10,90,810.0,46,ground_ms_per_robot,1.1689
10,10,90,810.0,46,role_ms_per_robot,0.1097
10,10,90,810.0,46,alloc_ms_per_robot,0.045
10,10,90,810.0,46,relay_cover_ms_per_robot,0.0117
10,10,90,810.0,46,explorer_move_ms_per_robot,3.2815
10,10,90,810.0,46,relay_move_ms_per_robot,0.0803
10,10,90,810.0,47,steps_run,1500
10,10,90,810.0,47,survivors,9
10,10,90,810.0,47,final_cov,94.49
10,10,90,810.0,47,final_found,4
10,10,90,810.0,47,found_frac,0.444
10,10,90,810.0,47,deaths,4
10,10,90,810.0,47,hazard_deaths,1
10,10,90,810.0,47,battery_deaths,3
10,10,90,810.0,47,peak_relays,6
10,10,90,810.0,47,t_first_found,13
10,10,90,810.0,47,t_half_found,1019
10,10,90,810.0,47,t_all_found,-1
10,10,90,810.0,47,completed,0
10,10,90,810.0,47,wall_s,36.4
10,10,90,810.0,47,step_mean_ms,24.277
10,10,90,810.0,47,step_p50_ms,22.979
10,10,90,810.0,47,step_p90_ms,41.004
10,10,90,810.0,47,step_max_ms,76.646
10,10,90,810.0,47,ground_mean_ms,12.592
10,10,90,810.0,47,ground_p90_ms,19.06
10,10,90,810.0,47,astar_sum_mean_ms,11.684
10,10,90,810.0,47,astar_max_mean_ms,3.553
10,10,90,810.0,47,astar_max_p90_ms,6.646
10,10,90,810.0,47,dist_mean_ms,16.145
10,10,90,810.0,47,dist_p90_ms,24.256
10,10,90,810.0,47,role_ms,3.038
10,10,90,810.0,47,alloc_ms,0.49
10,10,90,810.0,47,relay_cover_ms,0.066
10,10,90,810.0,47,explorer_move_ms,14.419
10,10,90,810.0,47,relay_move_ms,0.59
10,10,90,810.0,47,astar_explorer_ms,11.338
10,10,90,810.0,47,astar_relay_ms,0.346
10,10,90,810.0,47,other_ms,5.673
10,10,90,810.0,47,step_ms_per_robot,2.4277
10,10,90,810.0,47,ground_ms_per_robot,1.2592
10,10,90,810.0,47,role_ms_per_robot,0.3038
10,10,90,810.0,47,alloc_ms_per_robot,0.049
10,10,90,810.0,47,relay_cover_ms_per_robot,0.0066
10,10,90,810.0,47,explorer_move_ms_per_robot,1.4419
10,10,90,810.0,47,relay_move_ms_per_robot,0.059
10,10,90,810.0,48,steps_run,529
10,10,90,810.0,48,survivors,9
10,10,90,810.0,48,final_cov,97.44
10,10,90,810.0,48,final_found,9
10,10,90,810.0,48,found_frac,1.0
10,10,90,810.0,48,deaths,0
10,10,90,810.0,48,hazard_deaths,0
10,10,90,810.0,48,battery_deaths,0
10,10,90,810.0,48,peak_relays,5
10,10,90,810.0,48,t_first_found,70
10,10,90,810.0,48,t_half_found,163
10,10,90,810.0,48,t_all_found,529
10,10,90,810.0,48,completed,1
10,10,90,810.0,48,wall_s,11.5
10,10,90,810.0,48,step_mean_ms,21.766
10,10,90,810.0,48,step_p50_ms,20.158
10,10,90,810.0,48,step_p90_ms,34.165
10,10,90,810.0,48,step_max_ms,80.858
10,10,90,810.0,48,ground_mean_ms,14.512
10,10,90,810.0,48,ground_p90_ms,19.796
10,10,90,810.0,48,astar_sum_mean_ms,7.254
10,10,90,810.0,48,astar_max_mean_ms,2.739
10,10,90,810.0,48,astar_max_p90_ms,6.064
10,10,90,810.0,48,dist_mean_ms,17.251
10,10,90,810.0,48,dist_p90_ms,23.712
10,10,90,810.0,48,role_ms,2.207
10,10,90,810.0,48,alloc_ms,0.735
10,10,90,810.0,48,relay_cover_ms,0.273
10,10,90,810.0,48,explorer_move_ms,9.281
10,10,90,810.0,48,relay_move_ms,0.364
10,10,90,810.0,48,astar_explorer_ms,7.204
10,10,90,810.0,48,astar_relay_ms,0.05
10,10,90,810.0,48,other_ms,8.906
10,10,90,810.0,48,step_ms_per_robot,2.1766
10,10,90,810.0,48,ground_ms_per_robot,1.4512
10,10,90,810.0,48,role_ms_per_robot,0.2207
10,10,90,810.0,48,alloc_ms_per_robot,0.0735
10,10,90,810.0,48,relay_cover_ms_per_robot,0.0273
10,10,90,810.0,48,explorer_move_ms_per_robot,0.9281
10,10,90,810.0,48,relay_move_ms_per_robot,0.0364
10,10,90,810.0,49,steps_run,666
10,10,90,810.0,49,survivors,9
10,10,90,810.0,49,final_cov,94.94
10,10,90,810.0,49,final_found,9
10,10,90,810.0,49,found_frac,1.0
10,10,90,810.0,49,deaths,1
10,10,90,810.0,49,hazard_deaths,1
10,10,90,810.0,49,battery_deaths,0
10,10,90,810.0,49,peak_relays,5
10,10,90,810.0,49,t_first_found,1
10,10,90,810.0,49,t_half_found,189
10,10,90,810.0,49,t_all_found,666
10,10,90,810.0,49,completed,1
10,10,90,810.0,49,wall_s,19.2
10,10,90,810.0,49,step_mean_ms,28.854
10,10,90,810.0,49,step_p50_ms,28.745
10,10,90,810.0,49,step_p90_ms,43.651
10,10,90,810.0,49,step_max_ms,68.043
10,10,90,810.0,49,ground_mean_ms,13.895
10,10,90,810.0,49,ground_p90_ms,18.212
10,10,90,810.0,49,astar_sum_mean_ms,14.959
10,10,90,810.0,49,astar_max_mean_ms,4.017
10,10,90,810.0,49,astar_max_p90_ms,6.697
10,10,90,810.0,49,dist_mean_ms,17.912
10,10,90,810.0,49,dist_p90_ms,23.917
10,10,90,810.0,49,role_ms,2.868
10,10,90,810.0,49,alloc_ms,0.523
10,10,90,810.0,49,relay_cover_ms,0.242
10,10,90,810.0,49,explorer_move_ms,17.818
10,10,90,810.0,49,relay_move_ms,0.525
10,10,90,810.0,49,astar_explorer_ms,14.754
10,10,90,810.0,49,astar_relay_ms,0.206
10,10,90,810.0,49,other_ms,6.877
10,10,90,810.0,49,step_ms_per_robot,2.8854
10,10,90,810.0,49,ground_ms_per_robot,1.3895
10,10,90,810.0,49,role_ms_per_robot,0.2868
10,10,90,810.0,49,alloc_ms_per_robot,0.0523
10,10,90,810.0,49,relay_cover_ms_per_robot,0.0242
10,10,90,810.0,49,explorer_move_ms_per_robot,1.7818
10,10,90,810.0,49,relay_move_ms_per_robot,0.0525
10,10,90,810.0,50,steps_run,1500
10,10,90,810.0,50,survivors,9
10,10,90,810.0,50,final_cov,99.09
10,10,90,810.0,50,final_found,7
10,10,90,810.0,50,found_frac,0.778
10,10,90,810.0,50,deaths,5
10,10,90,810.0,50,hazard_deaths,1
10,10,90,810.0,50,battery_deaths,4
10,10,90,810.0,50,peak_relays,6
10,10,90,810.0,50,t_first_found,95
10,10,90,810.0,50,t_half_found,142
10,10,90,810.0,50,t_all_found,-1
10,10,90,810.0,50,completed,0
10,10,90,810.0,50,wall_s,46.6
10,10,90,810.0,50,step_mean_ms,31.075
10,10,90,810.0,50,step_p50_ms,33.758
10,10,90,810.0,50,step_p90_ms,49.947
10,10,90,810.0,50,step_max_ms,73.024
10,10,90,810.0,50,ground_mean_ms,10.981
10,10,90,810.0,50,ground_p90_ms,17.1
10,10,90,810.0,50,astar_sum_mean_ms,20.094
10,10,90,810.0,50,astar_max_mean_ms,5.401
10,10,90,810.0,50,astar_max_p90_ms,8.047
10,10,90,810.0,50,dist_mean_ms,16.382
10,10,90,810.0,50,dist_p90_ms,24.051
10,10,90,810.0,50,role_ms,1.614
10,10,90,810.0,50,alloc_ms,0.282
10,10,90,810.0,50,relay_cover_ms,0.063
10,10,90,810.0,50,explorer_move_ms,23.293
10,10,90,810.0,50,relay_move_ms,0.234
10,10,90,810.0,50,astar_explorer_ms,20.083
10,10,90,810.0,50,astar_relay_ms,0.011
10,10,90,810.0,50,other_ms,5.588
10,10,90,810.0,50,step_ms_per_robot,3.1075
10,10,90,810.0,50,ground_ms_per_robot,1.0981
10,10,90,810.0,50,role_ms_per_robot,0.1614
10,10,90,810.0,50,alloc_ms_per_robot,0.0282
10,10,90,810.0,50,relay_cover_ms_per_robot,0.0063
10,10,90,810.0,50,explorer_move_ms_per_robot,2.3293
10,10,90,810.0,50,relay_move_ms_per_robot,0.0234
10,10,90,810.0,51,steps_run,1500
10,10,90,810.0,51,survivors,9
10,10,90,810.0,51,final_cov,97.94
10,10,90,810.0,51,final_found,8
10,10,90,810.0,51,found_frac,0.889
10,10,90,810.0,51,deaths,4
10,10,90,810.0,51,hazard_deaths,1
10,10,90,810.0,51,battery_deaths,2
10,10,90,810.0,51,peak_relays,5
10,10,90,810.0,51,t_first_found,20
10,10,90,810.0,51,t_half_found,88
10,10,90,810.0,51,t_all_found,-1
10,10,90,810.0,51,completed,0
10,10,90,810.0,51,wall_s,37.7
10,10,90,810.0,51,step_mean_ms,25.121
10,10,90,810.0,51,step_p50_ms,24.458
10,10,90,810.0,51,step_p90_ms,43.793
10,10,90,810.0,51,step_max_ms,119.799
10,10,90,810.0,51,ground_mean_ms,10.327
10,10,90,810.0,51,ground_p90_ms,16.123
10,10,90,810.0,51,astar_sum_mean_ms,14.794
10,10,90,810.0,51,astar_max_mean_ms,4.419
10,10,90,810.0,51,astar_max_p90_ms,7.589
10,10,90,810.0,51,dist_mean_ms,14.746
10,10,90,810.0,51,dist_p90_ms,22.34
10,10,90,810.0,51,role_ms,1.893
10,10,90,810.0,51,alloc_ms,0.388
10,10,90,810.0,51,relay_cover_ms,0.098
10,10,90,810.0,51,explorer_move_ms,16.867
10,10,90,810.0,51,relay_move_ms,0.284
10,10,90,810.0,51,astar_explorer_ms,14.73
10,10,90,810.0,51,astar_relay_ms,0.063
10,10,90,810.0,51,other_ms,5.591
10,10,90,810.0,51,step_ms_per_robot,2.5121
10,10,90,810.0,51,ground_ms_per_robot,1.0327
10,10,90,810.0,51,role_ms_per_robot,0.1893
10,10,90,810.0,51,alloc_ms_per_robot,0.0388
10,10,90,810.0,51,relay_cover_ms_per_robot,0.0098
10,10,90,810.0,51,explorer_move_ms_per_robot,1.6867
10,10,90,810.0,51,relay_move_ms_per_robot,0.0284
10,10,90,810.0,52,steps_run,1500
10,10,90,810.0,52,survivors,9
10,10,90,810.0,52,final_cov,93.85
10,10,90,810.0,52,final_found,8
10,10,90,810.0,52,found_frac,0.889
10,10,90,810.0,52,deaths,4
10,10,90,810.0,52,hazard_deaths,1
10,10,90,810.0,52,battery_deaths,3
10,10,90,810.0,52,peak_relays,6
10,10,90,810.0,52,t_first_found,42
10,10,90,810.0,52,t_half_found,174
10,10,90,810.0,52,t_all_found,-1
10,10,90,810.0,52,completed,0
10,10,90,810.0,52,wall_s,51.1
10,10,90,810.0,52,step_mean_ms,34.046
10,10,90,810.0,52,step_p50_ms,35.399
10,10,90,810.0,52,step_p90_ms,49.475
10,10,90,810.0,52,step_max_ms,107.672
10,10,90,810.0,52,ground_mean_ms,9.623
10,10,90,810.0,52,ground_p90_ms,14.724
10,10,90,810.0,52,astar_sum_mean_ms,24.423
10,10,90,810.0,52,astar_max_mean_ms,5.943
10,10,90,810.0,52,astar_max_p90_ms,8.551
10,10,90,810.0,52,dist_mean_ms,15.567
10,10,90,810.0,52,dist_p90_ms,21.095
10,10,90,810.0,52,role_ms,1.358
10,10,90,810.0,52,alloc_ms,0.3
10,10,90,810.0,52,relay_cover_ms,0.058
10,10,90,810.0,52,explorer_move_ms,27.1
10,10,90,810.0,52,relay_move_ms,0.272
10,10,90,810.0,52,astar_explorer_ms,24.406
10,10,90,810.0,52,astar_relay_ms,0.017
10,10,90,810.0,52,other_ms,4.959
10,10,90,810.0,52,step_ms_per_robot,3.4046
10,10,90,810.0,52,ground_ms_per_robot,0.9623
10,10,90,810.0,52,role_ms_per_robot,0.1358
10,10,90,810.0,52,alloc_ms_per_robot,0.03
10,10,90,810.0,52,relay_cover_ms_per_robot,0.0058
10,10,90,810.0,52,explorer_move_ms_per_robot,2.71
10,10,90,810.0,52,relay_move_ms_per_robot,0.0272
10,10,90,810.0,53,steps_run,1500
10,10,90,810.0,53,survivors,9
10,10,90,810.0,53,final_cov,99.12
10,10,90,810.0,53,final_found,8
10,10,90,810.0,53,found_frac,0.889
10,10,90,810.0,53,deaths,2
10,10,90,810.0,53,hazard_deaths,0
10,10,90,810.0,53,battery_deaths,2
10,10,90,810.0,53,peak_relays,4
10,10,90,810.0,53,t_first_found,16
10,10,90,810.0,53,t_half_found,60
10,10,90,810.0,53,t_all_found,-1
10,10,90,810.0,53,completed,0
10,10,90,810.0,53,wall_s,40.1
10,10,90,810.0,53,step_mean_ms,26.71
10,10,90,810.0,53,step_p50_ms,23.187
10,10,90,810.0,53,step_p90_ms,48.6
10,10,90,810.0,53,step_max_ms,81.081
10,10,90,810.0,53,ground_mean_ms,10.649
10,10,90,810.0,53,ground_p90_ms,16.391
10,10,90,810.0,53,astar_sum_mean_ms,16.062
10,10,90,810.0,53,astar_max_mean_ms,5.5
10,10,90,810.0,53,astar_max_p90_ms,7.962
10,10,90,810.0,53,dist_mean_ms,16.148
10,10,90,810.0,53,dist_p90_ms,23.191
10,10,90,810.0,53,role_ms,2.092
10,10,90,810.0,53,alloc_ms,0.31
10,10,90,810.0,53,relay_cover_ms,0.063
10,10,90,810.0,53,explorer_move_ms,19.001
10,10,90,810.0,53,relay_move_ms,0.198
10,10,90,810.0,53,astar_explorer_ms,16.052
10,10,90,810.0,53,astar_relay_ms,0.01
10,10,90,810.0,53,other_ms,5.045
10,10,90,810.0,53,step_ms_per_robot,2.671
10,10,90,810.0,53,ground_ms_per_robot,1.0649
10,10,90,810.0,53,role_ms_per_robot,0.2092
10,10,90,810.0,53,alloc_ms_per_robot,0.031
10,10,90,810.0,53,relay_cover_ms_per_robot,0.0063
10,10,90,810.0,53,explorer_move_ms_per_robot,1.9001
10,10,90,810.0,53,relay_move_ms_per_robot,0.0198
10,10,90,810.0,54,steps_run,1500
10,10,90,810.0,54,survivors,9
10,10,90,810.0,54,final_cov,93.94
10,10,90,810.0,54,final_found,6
10,10,90,810.0,54,found_frac,0.667
10,10,90,810.0,54,deaths,3
10,10,90,810.0,54,hazard_deaths,1
10,10,90,810.0,54,battery_deaths,2
10,10,90,810.0,54,peak_relays,6
10,10,90,810.0,54,t_first_found,12
10,10,90,810.0,54,t_half_found,101
10,10,90,810.0,54,t_all_found,-1
10,10,90,810.0,54,completed,0
10,10,90,810.0,54,wall_s,32.8
10,10,90,810.0,54,step_mean_ms,21.869
10,10,90,810.0,54,step_p50_ms,20.877
10,10,90,810.0,54,step_p90_ms,30.443
10,10,90,810.0,54,step_max_ms,53.464
10,10,90,810.0,54,ground_mean_ms,10.662
10,10,90,810.0,54,ground_p90_ms,15.462
10,10,90,810.0,54,astar_sum_mean_ms,11.207
10,10,90,810.0,54,astar_max_mean_ms,3.577
10,10,90,810.0,54,astar_max_p90_ms,6.592
10,10,90,810.0,54,dist_mean_ms,14.238
10,10,90,810.0,54,dist_p90_ms,19.481
10,10,90,810.0,54,role_ms,1.112
10,10,90,810.0,54,alloc_ms,0.326
10,10,90,810.0,54,relay_cover_ms,0.061
10,10,90,810.0,54,explorer_move_ms,14.245
10,10,90,810.0,54,relay_move_ms,1.126
10,10,90,810.0,54,astar_explorer_ms,10.521
10,10,90,810.0,54,astar_relay_ms,0.686
10,10,90,810.0,54,other_ms,5.0
10,10,90,810.0,54,step_ms_per_robot,2.1869
10,10,90,810.0,54,ground_ms_per_robot,1.0662
10,10,90,810.0,54,role_ms_per_robot,0.1112
10,10,90,810.0,54,alloc_ms_per_robot,0.0326
10,10,90,810.0,54,relay_cover_ms_per_robot,0.0061
10,10,90,810.0,54,explorer_move_ms_per_robot,1.4245
10,10,90,810.0,54,relay_move_ms_per_robot,0.1126
10,10,90,810.0,55,steps_run,1500
10,10,90,810.0,55,survivors,9
10,10,90,810.0,55,final_cov,95.28
10,10,90,810.0,55,final_found,4
10,10,90,810.0,55,found_frac,0.444
10,10,90,810.0,55,deaths,2
10,10,90,810.0,55,hazard_deaths,1
10,10,90,810.0,55,battery_deaths,1
10,10,90,810.0,55,peak_relays,3
10,10,90,810.0,55,t_first_found,129
10,10,90,810.0,55,t_half_found,566
10,10,90,810.0,55,t_all_found,-1
10,10,90,810.0,55,completed,0
10,10,90,810.0,55,wall_s,48.7
10,10,90,810.0,55,step_mean_ms,32.448
10,10,90,810.0,55,step_p50_ms,30.071
10,10,90,810.0,55,step_p90_ms,49.599
10,10,90,810.0,55,step_max_ms,80.302
10,10,90,810.0,55,ground_mean_ms,11.996
10,10,90,810.0,55,ground_p90_ms,16.245
10,10,90,810.0,55,astar_sum_mean_ms,20.452
10,10,90,810.0,55,astar_max_mean_ms,5.455
10,10,90,810.0,55,astar_max_p90_ms,7.354
10,10,90,810.0,55,dist_mean_ms,17.451
10,10,90,810.0,55,dist_p90_ms,22.643
10,10,90,810.0,55,role_ms,1.779
10,10,90,810.0,55,alloc_ms,0.379
10,10,90,810.0,55,relay_cover_ms,0.013
10,10,90,810.0,55,explorer_move_ms,23.38
10,10,90,810.0,55,relay_move_ms,0.32
