n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
70,70,238,809.2,61,1500,64,99.94,62,0.969,29,0,25,6,1,162,-1,0,585.0,390.01,261.358,1016.515,1567.351,131.32,231.907,258.689,37.611,58.7,168.932,265.112,9.444,9.225,0.663,301.994,1.717,258.188,0.501,66.968,5.5716,1.876,0.1349,0.1318,0.0095,4.3142,0.0245
70,70,238,809.2,62,551,64,97.87,64,1.0,2,0,2,6,11,97,551,1,233.8,424.351,282.365,933.561,2289.317,196.782,285.637,227.569,32.208,58.77,228.99,341.373,13.638,25.892,0.934,264.394,2.131,227.171,0.398,117.361,6.0622,2.8112,0.1948,0.3699,0.0133,3.7771,0.0304
70,70,238,809.2,63,755,64,99.91,64,1.0,23,0,23,7,1,119,755,1,196.5,260.249,219.515,478.233,1221.336,173.595,290.89,86.654,25.566,54.895,199.161,337.255,14.277,25.421,1.043,120.288,1.872,86.172,0.482,97.347,3.7178,2.4799,0.204,0.3632,0.0149,1.7184,0.0267
70,70,238,809.2,64,863,64,99.97,64,1.0,18,0,17,8,1,182,863,1,488.2,565.678,414.048,1144.577,1846.484,200.848,338.321,364.831,34.864,58.99,235.712,393.277,16.738,28.106,1.182,419.891,2.993,364.252,0.578,96.768,8.0811,2.8693,0.2391,0.4015,0.0169,5.9984,0.0428
70,70,238,809.2,65,595,64,98.67,64,1.0,6,1,5,7,5,132,595,1,208.0,349.49,254.188,764.203,1299.429,198.104,368.385,151.386,28.155,57.033,226.26,405.148,17.027,30.254,1.206,186.945,2.398,150.68,0.706,111.66,4.9927,2.8301,0.2432,0.4322,0.0172,2.6706,0.0343
70,70,238,809.2,66,1500,64,99.98,63,0.984,24,0,21,7,1,114,-1,0,719.2,479.429,199.454,1522.42,2167.247,152.457,248.424,326.971,26.335,59.534,178.792,282.451,9.895,16.609,0.734,381.284,2.037,326.581,0.39,68.87,6.849,2.178,0.1414,0.2373,0.0105,5.4469,0.0291
70,70,238,809.2,67,590,64,95.45,64,1.0,5,0,5,7,1,76,590,1,183.5,311.021,267.476,537.666,1180.683,231.672,405.469,79.349,14.857,49.486,246.529,429.694,15.249,38.63,1.175,141.674,2.748,78.533,0.816,111.545,4.4432,3.3096,0.2178,0.5519,0.0168,2.0239,0.0393
70,70,238,809.2,68,724,64,98.61,64,1.0,14,1,12,7,1,78,724,1,418.6,578.153,370.506,1280.093,2212.307,215.659,330.113,362.495,33.585,59.463,249.244,379.281,16.464,25.583,1.09,429.187,1.651,362.123,0.372,104.179,8.2593,3.0808,0.2352,0.3655,0.0156,6.1312,0.0236
70,70,238,809.2,69,654,64,99.42,64,1.0,9,1,8,8,2,114,654,1,184.8,282.588,224.332,554.259,1570.439,184.01,285.729,98.578,24.567,56.368,208.577,310.3,13.947,23.566,1.11,134.388,2.655,98.025,0.553,106.922,4.037,2.6287,0.1992,0.3367,0.0159,1.9198,0.0379
70,70,238,809.2,70,478,64,93.09,64,1.0,0,0,0,6,6,98,478,1,143.2,299.484,234.471,629.283,1318.34,213.362,411.361,86.121,23.439,54.163,236.801,441.808,17.283,35.376,1.127,124.822,3.551,85.005,1.117,117.324,4.2783,3.048,0.2469,0.5054,0.0161,1.7832,0.0507
70,70,238,809.2,71,1500,64,99.99,63,0.984,25,0,25,7,3,71,-1,0,310.0,206.64,140.989,379.317,1375.038,146.597,258.401,60.042,13.405,52.032,160.002,282.688,12.72,17.581,0.799,108.442,1.33,59.588,0.455,65.767,2.952,2.0942,0.1817,0.2512,0.0114,1.5492,0.019
70,70,238,809.2,72,845,64,99.88,64,1.0,23,0,23,8,1,106,845,1,345.8,409.271,319.894,759.91,2184.753,204.761,376.026,204.51,32.989,58.22,237.751,413.763,12.809,32.874,1.068,260.235,2.633,203.801,0.709,99.651,5.8467,2.9252,0.183,0.4696,0.0153,3.7176,0.0376
70,70,238,809.2,73,450,64,90.9,64,1.0,0,0,0,6,3,63,450,1,131.6,292.367,230.601,625.584,1265.231,219.153,446.1,73.214,22.971,52.769,242.125,469.922,16.614,40.734,1.023,108.855,1.833,72.597,0.617,123.308,4.1767,3.1308,0.2373,0.5819,0.0146,1.5551,0.0262
70,70,238,809.2,74,644,64,96.89,64,1.0,9,0,9,6,2,99,644,1,217.6,337.848,280.024,663.92,1205.038,224.575,436.087,113.273,25.517,55.209,250.092,478.001,12.179,39.95,1.027,175.203,2.149,112.819,0.454,107.339,4.8264,3.2082,0.174,0.5707,0.0147,2.5029,0.0307
70,70,238,809.2,75,981,64,99.98,64,1.0,25,0,24,7,14,138,981,1,339.7,346.26,312.779,608.266,1258.69,171.653,291.357,174.607,33.471,55.827,205.124,327.153,10.906,13.314,0.685,218.317,20.879,156.606,18.001,82.159,4.9466,2.4522,0.1558,0.1902,0.0098,3.1188,0.2983
