n_requested,n_actual,grid,cells_per_robot,seed,metric,value
10,10,90,810.0,102,survivors,9
10,10,90,810.0,102,final_cov,96.77
10,10,90,810.0,102,final_found,9
10,10,90,810.0,102,found_frac,1.0
10,10,90,810.0,102,deaths,3
10,10,90,810.0,102,hazard_deaths,0
10,10,90,810.0,102,battery_deaths,3
10,10,90,810.0,102,peak_relays,6
10,10,90,810.0,102,t_first_found,141
10,10,90,810.0,102,t_half_found,394
10,10,90,810.0,102,t_all_found,1232
10,10,90,810.0,102,completed,1
10,10,90,810.0,102,wall_s,27.3
10,10,90,810.0,102,step_mean_ms,22.129
10,10,90,810.0,102,step_p50_ms,15.542
10,10,90,810.0,102,step_p90_ms,48.833
10,10,90,810.0,102,step_max_ms,61.997
10,10,90,810.0,102,ground_mean_ms,9.573
10,10,90,810.0,102,ground_p90_ms,13.177
10,10,90,810.0,102,astar_sum_mean_ms,12.555
10,10,90,810.0,102,astar_max_mean_ms,3.389
10,10,90,810.0,102,astar_max_p90_ms,6.372
10,10,90,810.0,102,dist_mean_ms,12.962
10,10,90,810.0,102,dist_p90_ms,18.969
10,10,90,810.0,102,role_ms,1.201
10,10,90,810.0,102,alloc_ms,0.283
10,10,90,810.0,102,relay_cover_ms,0.109
10,10,90,810.0,102,explorer_move_ms,15.247
10,10,90,810.0,102,relay_move_ms,0.621
10,10,90,810.0,102,astar_explorer_ms,12.342
10,10,90,810.0,102,astar_relay_ms,0.214
10,10,90,810.0,102,other_ms,4.668
10,10,90,810.0,102,step_ms_per_robot,2.2129
10,10,90,810.0,102,ground_ms_per_robot,0.9573
10,10,90,810.0,102,role_ms_per_robot,0.1201
10,10,90,810.0,102,alloc_ms_per_robot,0.0283
10,10,90,810.0,102,relay_cover_ms_per_robot,0.0109
10,10,90,810.0,102,explorer_move_ms_per_robot,1.5247
10,10,90,810.0,102,relay_move_ms_per_robot,0.0621
10,10,90,810.0,103,steps_run,1500
10,10,90,810.0,103,survivors,9
10,10,90,810.0,103,final_cov,95.21
10,10,90,810.0,103,final_found,5
10,10,90,810.0,103,found_frac,0.556
10,10,90,810.0,103,deaths,2
10,10,90,810.0,103,hazard_deaths,0
10,10,90,810.0,103,battery_deaths,2
10,10,90,810.0,103,peak_relays,6
10,10,90,810.0,103,t_first_found,1
10,10,90,810.0,103,t_half_found,97
10,10,90,810.0,103,t_all_found,-1
10,10,90,810.0,103,completed,0
10,10,90,810.0,103,wall_s,42.4
10,10,90,810.0,103,step_mean_ms,28.264
10,10,90,810.0,103,step_p50_ms,29.309
10,10,90,810.0,103,step_p90_ms,37.009
10,10,90,810.0,103,step_max_ms,53.119
10,10,90,810.0,103,ground_mean_ms,10.007
10,10,90,810.0,103,ground_p90_ms,14.737
10,10,90,810.0,103,astar_sum_mean_ms,18.257
10,10,90,810.0,103,astar_max_mean_ms,5.063
10,10,90,810.0,103,astar_max_p90_ms,6.073
10,10,90,810.0,103,dist_mean_ms,15.07
10,10,90,810.0,103,dist_p90_ms,19.754
10,10,90,810.0,103,role_ms,1.37
10,10,90,810.0,103,alloc_ms,0.319
10,10,90,810.0,103,relay_cover_ms,0.038
10,10,90,810.0,103,explorer_move_ms,20.855
10,10,90,810.0,103,relay_move_ms,0.176
10,10,90,810.0,103,astar_explorer_ms,18.25
10,10,90,810.0,103,astar_relay_ms,0.007
10,10,90,810.0,103,other_ms,5.507
10,10,90,810.0,103,step_ms_per_robot,2.8264
10,10,90,810.0,103,ground_ms_per_robot,1.0007
10,10,90,810.0,103,role_ms_per_robot,0.137
10,10,90,810.0,103,alloc_ms_per_robot,0.0319
10,10,90,810.0,103,relay_cover_ms_per_robot,0.0038
10,10,90,810.0,103,explorer_move_ms_per_robot,2.0855
10,10,90,810.0,103,relay_move_ms_per_robot,0.0176
10,10,90,810.0,104,steps_run,904
10,10,90,810.0,104,survivors,9
10,10,90,810.0,104,final_cov,95.59
10,10,90,810.0,104,final_found,9
10,10,90,810.0,104,found_frac,1.0
10,10,90,810.0,104,deaths,3
10,10,90,810.0,104,hazard_deaths,0
10,10,90,810.0,104,battery_deaths,3
10,10,90,810.0,104,peak_relays,6
10,10,90,810.0,104,t_first_found,1
10,10,90,810.0,104,t_half_found,41
10,10,90,810.0,104,t_all_found,904
10,10,90,810.0,104,completed,1
10,10,90,810.0,104,wall_s,18.2
10,10,90,810.0,104,step_mean_ms,20.077
10,10,90,810.0,104,step_p50_ms,19.722
10,10,90,810.0,104,step_p90_ms,32.914
10,10,90,810.0,104,step_max_ms,59.725
10,10,90,810.0,104,ground_mean_ms,11.777
10,10,90,810.0,104,ground_p90_ms,14.616
10,10,90,810.0,104,astar_sum_mean_ms,8.299
10,10,90,810.0,104,astar_max_mean_ms,3.391
10,10,90,810.0,104,astar_max_p90_ms,6.438
10,10,90,810.0,104,dist_mean_ms,15.168
10,10,90,810.0,104,dist_p90_ms,20.611
10,10,90,810.0,104,role_ms,2.952
10,10,90,810.0,104,alloc_ms,0.45
10,10,90,810.0,104,relay_cover_ms,0.116
10,10,90,810.0,104,explorer_move_ms,9.784
10,10,90,810.0,104,relay_move_ms,0.309
10,10,90,810.0,104,astar_explorer_ms,8.271
10,10,90,810.0,104,astar_relay_ms,0.028
10,10,90,810.0,104,other_ms,6.465
10,10,90,810.0,104,step_ms_per_robot,2.0077
10,10,90,810.0,104,ground_ms_per_robot,1.1777
10,10,90,810.0,104,role_ms_per_robot,0.2952
10,10,90,810.0,104,alloc_ms_per_robot,0.045
10,10,90,810.0,104,relay_cover_ms_per_robot,0.0116
10,10,90,810.0,104,explorer_move_ms_per_robot,0.9784
10,10,90,810.0,104,relay_move_ms_per_robot,0.0309
10,10,90,810.0,105,steps_run,1500
10,10,90,810.0,105,survivors,9
10,10,90,810.0,105,final_cov,94.02
10,10,90,810.0,105,final_found,6
10,10,90,810.0,105,found_frac,0.667
10,10,90,810.0,105,deaths,2
10,10,90,810.0,105,hazard_deaths,0
10,10,90,810.0,105,battery_deaths,2
10,10,90,810.0,105,peak_relays,5
10,10,90,810.0,105,t_first_found,72
10,10,90,810.0,105,t_half_found,341
10,10,90,810.0,105,t_all_found,-1
10,10,90,810.0,105,completed,0
10,10,90,810.0,105,wall_s,24.9
10,10,90,810.0,105,step_mean_ms,16.617
10,10,90,810.0,105,step_p50_ms,14.586
10,10,90,810.0,105,step_p90_ms,27.716
10,10,90,810.0,105,step_max_ms,47.876
10,10,90,810.0,105,ground_mean_ms,10.1
10,10,90,810.0,105,ground_p90_ms,14.88
10,10,90,810.0,105,astar_sum_mean_ms,6.517
10,10,90,810.0,105,astar_max_mean_ms,3.258
10,10,90,810.0,105,astar_max_p90_ms,5.638
10,10,90,810.0,105,dist_mean_ms,13.357
10,10,90,810.0,105,dist_p90_ms,18.656
10,10,90,810.0,105,role_ms,2.525
10,10,90,810.0,105,alloc_ms,0.354
10,10,90,810.0,105,relay_cover_ms,0.041
10,10,90,810.0,105,explorer_move_ms,8.602
10,10,90,810.0,105,relay_move_ms,0.19
10,10,90,810.0,105,astar_explorer_ms,6.504
10,10,90,810.0,105,astar_relay_ms,0.013
10,10,90,810.0,105,other_ms,4.904
10,10,90,810.0,105,step_ms_per_robot,1.6617
10,10,90,810.0,105,ground_ms_per_robot,1.01
10,10,90,810.0,105,role_ms_per_robot,0.2525
10,10,90,810.0,105,alloc_ms_per_robot,0.0354
10,10,90,810.0,105,relay_cover_ms_per_robot,0.0041
10,10,90,810.0,105,explorer_move_ms_per_robot,0.8602
10,10,90,810.0,105,relay_move_ms_per_robot,0.019
10,10,90,810.0,106,steps_run,1500
10,10,90,810.0,106,survivors,9
10,10,90,810.0,106,final_cov,93.68
10,10,90,810.0,106,final_found,7
10,10,90,810.0,106,found_frac,0.778
10,10,90,810.0,106,deaths,2
10,10,90,810.0,106,hazard_deaths,0
10,10,90,810.0,106,battery_deaths,2
10,10,90,810.0,106,peak_relays,5
10,10,90,810.0,106,t_first_found,1
10,10,90,810.0,106,t_half_found,89
10,10,90,810.0,106,t_all_found,-1
10,10,90,810.0,106,completed,0
10,10,90,810.0,106,wall_s,35.1
10,10,90,810.0,106,step_mean_ms,23.406
10,10,90,810.0,106,step_p50_ms,24.208
10,10,90,810.0,106,step_p90_ms,28.467
10,10,90,810.0,106,step_max_ms,51.41
10,10,90,810.0,106,ground_mean_ms,10.086
10,10,90,810.0,106,ground_p90_ms,13.87
10,10,90,810.0,106,astar_sum_mean_ms,13.32
10,10,90,810.0,106,astar_max_mean_ms,4.268
10,10,90,810.0,106,astar_max_p90_ms,5.752
10,10,90,810.0,106,dist_mean_ms,14.355
10,10,90,810.0,106,dist_p90_ms,18.64
10,10,90,810.0,106,role_ms,1.347
10,10,90,810.0,106,alloc_ms,0.341
10,10,90,810.0,106,relay_cover_ms,0.057
10,10,90,810.0,106,explorer_move_ms,16.565
10,10,90,810.0,106,relay_move_ms,0.303
10,10,90,810.0,106,astar_explorer_ms,13.312
10,10,90,810.0,106,astar_relay_ms,0.008
10,10,90,810.0,106,other_ms,4.794
10,10,90,810.0,106,step_ms_per_robot,2.3406
10,10,90,810.0,106,ground_ms_per_robot,1.0086
10,10,90,810.0,106,role_ms_per_robot,0.1347
10,10,90,810.0,106,alloc_ms_per_robot,0.0341
10,10,90,810.0,106,relay_cover_ms_per_robot,0.0057
10,10,90,810.0,106,explorer_move_ms_per_robot,1.6565
10,10,90,810.0,106,relay_move_ms_per_robot,0.0303
10,10,90,810.0,107,steps_run,1500
10,10,90,810.0,107,survivors,9
10,10,90,810.0,107,final_cov,99.88
10,10,90,810.0,107,final_found,8
10,10,90,810.0,107,found_frac,0.889
10,10,90,810.0,107,deaths,3
10,10,90,810.0,107,hazard_deaths,0
10,10,90,810.0,107,battery_deaths,3
10,10,90,810.0,107,peak_relays,5
10,10,90,810.0,107,t_first_found,10
10,10,90,810.0,107,t_half_found,61
10,10,90,810.0,107,t_all_found,-1
10,10,90,810.0,107,completed,0
10,10,90,810.0,107,wall_s,21.1
10,10,90,810.0,107,step_mean_ms,14.034
10,10,90,810.0,107,step_p50_ms,11.1
10,10,90,810.0,107,step_p90_ms,29.198
10,10,90,810.0,107,step_max_ms,59.857
10,10,90,810.0,107,ground_mean_ms,8.241
10,10,90,810.0,107,ground_p90_ms,13.561
10,10,90,810.0,107,astar_sum_mean_ms,5.793
10,10,90,810.0,107,astar_max_mean_ms,2.556
10,10,90,810.0,107,astar_max_p90_ms,6.37
10,10,90,810.0,107,dist_mean_ms,10.797
10,10,90,810.0,107,dist_p90_ms,19.31
10,10,90,810.0,107,role_ms,1.477
10,10,90,810.0,107,alloc_ms,0.3
10,10,90,810.0,107,relay_cover_ms,0.112
10,10,90,810.0,107,explorer_move_ms,7.656
10,10,90,810.0,107,relay_move_ms,0.247
10,10,90,810.0,107,astar_explorer_ms,5.769
10,10,90,810.0,107,astar_relay_ms,0.024
10,10,90,810.0,107,other_ms,4.243
10,10,90,810.0,107,step_ms_per_robot,1.4034
10,10,90,810.0,107,ground_ms_per_robot,0.8241
10,10,90,810.0,107,role_ms_per_robot,0.1477
10,10,90,810.0,107,alloc_ms_per_robot,0.03
10,10,90,810.0,107,relay_cover_ms_per_robot,0.0112
10,10,90,810.0,107,explorer_move_ms_per_robot,0.7656
10,10,90,810.0,107,relay_move_ms_per_robot,0.0247
10,10,90,810.0,108,steps_run,1500
10,10,90,810.0,108,survivors,9
10,10,90,810.0,108,final_cov,99.22
10,10,90,810.0,108,final_found,6
10,10,90,810.0,108,found_frac,0.667
10,10,90,810.0,108,deaths,3
10,10,90,810.0,108,hazard_deaths,0
10,10,90,810.0,108,battery_deaths,3
10,10,90,810.0,108,peak_relays,4
10,10,90,810.0,108,t_first_found,16
10,10,90,810.0,108,t_half_found,121
10,10,90,810.0,108,t_all_found,-1
10,10,90,810.0,108,completed,0
10,10,90,810.0,108,wall_s,30.8
10,10,90,810.0,108,step_mean_ms,20.497
10,10,90,810.0,108,step_p50_ms,19.329
10,10,90,810.0,108,step_p90_ms,29.609
10,10,90,810.0,108,step_max_ms,57.102
10,10,90,810.0,108,ground_mean_ms,9.174
10,10,90,810.0,108,ground_p90_ms,15.3
10,10,90,810.0,108,astar_sum_mean_ms,11.323
10,10,90,810.0,108,astar_max_mean_ms,3.378
10,10,90,810.0,108,astar_max_p90_ms,6.157
10,10,90,810.0,108,dist_mean_ms,12.551
10,10,90,810.0,108,dist_p90_ms,19.917
10,10,90,810.0,108,role_ms,1.596
10,10,90,810.0,108,alloc_ms,0.334
10,10,90,810.0,108,relay_cover_ms,0.068
10,10,90,810.0,108,explorer_move_ms,13.735
10,10,90,810.0,108,relay_move_ms,0.369
10,10,90,810.0,108,astar_explorer_ms,11.184
10,10,90,810.0,108,astar_relay_ms,0.139
10,10,90,810.0,108,other_ms,4.394
10,10,90,810.0,108,step_ms_per_robot,2.0497
10,10,90,810.0,108,ground_ms_per_robot,0.9174
10,10,90,810.0,108,role_ms_per_robot,0.1596
10,10,90,810.0,108,alloc_ms_per_robot,0.0334
10,10,90,810.0,108,relay_cover_ms_per_robot,0.0068
10,10,90,810.0,108,explorer_move_ms_per_robot,1.3735
10,10,90,810.0,108,relay_move_ms_per_robot,0.0369
10,10,90,810.0,109,steps_run,727
10,10,90,810.0,109,survivors,9
10,10,90,810.0,109,final_cov,91.63
10,10,90,810.0,109,final_found,9
10,10,90,810.0,109,found_frac,1.0
10,10,90,810.0,109,deaths,2
10,10,90,810.0,109,hazard_deaths,0
10,10,90,810.0,109,battery_deaths,2
10,10,90,810.0,109,peak_relays,4
10,10,90,810.0,109,t_first_found,61
10,10,90,810.0,109,t_half_found,153
10,10,90,810.0,109,t_all_found,727
10,10,90,810.0,109,completed,1
10,10,90,810.0,109,wall_s,16.1
10,10,90,810.0,109,step_mean_ms,22.113
10,10,90,810.0,109,step_p50_ms,20.728
10,10,90,810.0,109,step_p90_ms,36.835
10,10,90,810.0,109,step_max_ms,86.451
10,10,90,810.0,109,ground_mean_ms,10.551
10,10,90,810.0,109,ground_p90_ms,13.044
10,10,90,810.0,109,astar_sum_mean_ms,11.562
10,10,90,810.0,109,astar_max_mean_ms,4.056
10,10,90,810.0,109,astar_max_p90_ms,6.894
10,10,90,810.0,109,dist_mean_ms,14.607
10,10,90,810.0,109,dist_p90_ms,18.562
10,10,90,810.0,109,role_ms,1.171
10,10,90,810.0,109,alloc_ms,0.489
10,10,90,810.0,109,relay_cover_ms,0.042
10,10,90,810.0,109,explorer_move_ms,13.509
10,10,90,810.0,109,relay_move_ms,0.424
10,10,90,810.0,109,astar_explorer_ms,11.481
10,10,90,810.0,109,astar_relay_ms,0.08
10,10,90,810.0,109,other_ms,6.479
10,10,90,810.0,109,step_ms_per_robot,2.2113
10,10,90,810.0,109,ground_ms_per_robot,1.0551
10,10,90,810.0,109,role_ms_per_robot,0.1171
10,10,90,810.0,109,alloc_ms_per_robot,0.0489
10,10,90,810.0,109,relay_cover_ms_per_robot,0.0042
10,10,90,810.0,109,explorer_move_ms_per_robot,1.3509
10,10,90,810.0,109,relay_move_ms_per_robot,0.0424
10,10,90,810.0,110,steps_run,1500
10,10,90,810.0,110,survivors,9
10,10,90,810.0,110,final_cov,96.44
10,10,90,810.0,110,final_found,8
10,10,90,810.0,110,found_frac,0.889
10,10,90,810.0,110,deaths,3
10,10,90,810.0,110,hazard_deaths,0
10,10,90,810.0,110,battery_deaths,3
10,10,90,810.0,110,peak_relays,6
10,10,90,810.0,110,t_first_found,8
10,10,90,810.0,110,t_half_found,31
10,10,90,810.0,110,t_all_found,-1
10,10,90,810.0,110,completed,0
10,10,90,810.0,110,wall_s,19.6
10,10,90,810.0,110,step_mean_ms,13.085
10,10,90,810.0,110,step_p50_ms,11.89
10,10,90,810.0,110,step_p90_ms,19.588
10,10,90,810.0,110,step_max_ms,42.971
10,10,90,810.0,110,ground_mean_ms,7.613
10,10,90,810.0,110,ground_p90_ms,10.449
10,10,90,810.0,110,astar_sum_mean_ms,5.472
10,10,90,810.0,110,astar_max_mean_ms,2.882
10,10,90,810.0,110,astar_max_p90_ms,6.315
10,10,90,810.0,110,dist_mean_ms,10.495
10,10,90,810.0,110,dist_p90_ms,13.962
10,10,90,810.0,110,role_ms,1.516
10,10,90,810.0,110,alloc_ms,0.192
10,10,90,810.0,110,relay_cover_ms,0.11
10,10,90,810.0,110,explorer_move_ms,6.334
10,10,90,810.0,110,relay_move_ms,0.76
10,10,90,810.0,110,astar_explorer_ms,5.348
10,10,90,810.0,110,astar_relay_ms,0.123
10,10,90,810.0,110,other_ms,4.172
10,10,90,810.0,110,step_ms_per_robot,1.3085
10,10,90,810.0,110,ground_ms_per_robot,0.7613
10,10,90,810.0,110,role_ms_per_robot,0.1516
10,10,90,810.0,110,alloc_ms_per_robot,0.0192
10,10,90,810.0,110,relay_cover_ms_per_robot,0.011
10,10,90,810.0,110,explorer_move_ms_per_robot,0.6334
10,10,90,810.0,110,relay_move_ms_per_robot,0.076
10,10,90,810.0,111,steps_run,981
10,10,90,810.0,111,survivors,9
10,10,90,810.0,111,final_cov,98.59
10,10,90,810.0,111,final_found,9
10,10,90,810.0,111,found_frac,1.0
10,10,90,810.0,111,deaths,1
10,10,90,810.0,111,hazard_deaths,0
10,10,90,810.0,111,battery_deaths,1
10,10,90,810.0,111,peak_relays,6
10,10,90,810.0,111,t_first_found,42
10,10,90,810.0,111,t_half_found,204
10,10,90,810.0,111,t_all_found,981
10,10,90,810.0,111,completed,1
10,10,90,810.0,111,wall_s,26.9
10,10,90,810.0,111,step_mean_ms,27.443
10,10,90,810.0,111,step_p50_ms,26.529
10,10,90,810.0,111,step_p90_ms,42.988
10,10,90,810.0,111,step_max_ms,65.36
10,10,90,810.0,111,ground_mean_ms,10.394
10,10,90,810.0,111,ground_p90_ms,13.396
10,10,90,810.0,111,astar_sum_mean_ms,17.049
10,10,90,810.0,111,astar_max_mean_ms,4.55
10,10,90,810.0,111,astar_max_p90_ms,6.699
10,10,90,810.0,111,dist_mean_ms,14.943
10,10,90,810.0,111,dist_p90_ms,19.879
10,10,90,810.0,111,role_ms,1.183
10,10,90,810.0,111,alloc_ms,0.295
10,10,90,810.0,111,relay_cover_ms,0.116
10,10,90,810.0,111,explorer_move_ms,17.551
10,10,90,810.0,111,relay_move_ms,2.147
10,10,90,810.0,111,astar_explorer_ms,15.544
10,10,90,810.0,111,astar_relay_ms,1.505
10,10,90,810.0,111,other_ms,6.15
10,10,90,810.0,111,step_ms_per_robot,2.7443
10,10,90,810.0,111,ground_ms_per_robot,1.0394
10,10,90,810.0,111,role_ms_per_robot,0.1183
10,10,90,810.0,111,alloc_ms_per_robot,0.0295
10,10,90,810.0,111,relay_cover_ms_per_robot,0.0116
10,10,90,810.0,111,explorer_move_ms_per_robot,1.7551
10,10,90,810.0,111,relay_move_ms_per_robot,0.2147
10,10,90,810.0,112,steps_run,843
10,10,90,810.0,112,survivors,9
10,10,90,810.0,112,final_cov,96.26
10,10,90,810.0,112,final_found,9
10,10,90,810.0,112,found_frac,1.0
10,10,90,810.0,112,deaths,3
10,10,90,810.0,112,hazard_deaths,0
10,10,90,810.0,112,battery_deaths,3
10,10,90,810.0,112,peak_relays,6
10,10,90,810.0,112,t_first_found,6
10,10,90,810.0,112,t_half_found,130
10,10,90,810.0,112,t_all_found,843
10,10,90,810.0,112,completed,1
10,10,90,810.0,112,wall_s,19.0
10,10,90,810.0,112,step_mean_ms,22.55
10,10,90,810.0,112,step_p50_ms,20.025
10,10,90,810.0,112,step_p90_ms,37.744
10,10,90,810.0,112,step_max_ms,73.534
10,10,90,810.0,112,ground_mean_ms,10.377
10,10,90,810.0,112,ground_p90_ms,13.372
10,10,90,810.0,112,astar_sum_mean_ms,12.172
10,10,90,810.0,112,astar_max_mean_ms,3.54
10,10,90,810.0,112,astar_max_p90_ms,6.377
10,10,90,810.0,112,dist_mean_ms,13.917
10,10,90,810.0,112,dist_p90_ms,18.606
10,10,90,810.0,112,role_ms,1.025
10,10,90,810.0,112,alloc_ms,0.4
10,10,90,810.0,112,relay_cover_ms,0.143
10,10,90,810.0,112,explorer_move_ms,14.02
10,10,90,810.0,112,relay_move_ms,0.756
10,10,90,810.0,112,astar_explorer_ms,11.772
10,10,90,810.0,112,astar_relay_ms,0.4
10,10,90,810.0,112,other_ms,6.205
10,10,90,810.0,112,step_ms_per_robot,2.255
10,10,90,810.0,112,ground_ms_per_robot,1.0377
10,10,90,810.0,112,role_ms_per_robot,0.1025
10,10,90,810.0,112,alloc_ms_per_robot,0.04
10,10,90,810.0,112,relay_cover_ms_per_robot,0.0143
10,10,90,810.0,112,explorer_move_ms_per_robot,1.402
10,10,90,810.0,112,relay_move_ms_per_robot,0.0756
10,10,90,810.0,113,steps_run,1500
10,10,90,810.0,113,survivors,9
10,10,90,810.0,113,final_cov,97.85
10,10,90,810.0,113,final_found,8
10,10,90,810.0,113,found_frac,0.889
10,10,90,810.0,113,deaths,1
10,10,90,810.0,113,hazard_deaths,0
10,10,90,810.0,113,battery_deaths,1
10,10,90,810.0,113,peak_relays,6
10,10,90,810.0,113,t_first_found,2
10,10,90,810.0,113,t_half_found,32
10,10,90,810.0,113,t_all_found,-1
10,10,90,810.0,113,completed,0
10,10,90,810.0,113,wall_s,29.8
10,10,90,810.0,113,step_mean_ms,19.848
10,10,90,810.0,113,step_p50_ms,18.338
10,10,90,810.0,113,step_p90_ms,30.797
10,10,90,810.0,113,step_max_ms,84.369
10,10,90,810.0,113,ground_mean_ms,9.582
10,10,90,810.0,113,ground_p90_ms,14.26
10,10,90,810.0,113,astar_sum_mean_ms,10.266
10,10,90,810.0,113,astar_max_mean_ms,4.157
10,10,90,810.0,113,astar_max_p90_ms,6.115
10,10,90,810.0,113,dist_mean_ms,13.739
10,10,90,810.0,113,dist_p90_ms,19.953
10,10,90,810.0,113,role_ms,2.46
10,10,90,810.0,113,alloc_ms,0.298
10,10,90,810.0,113,relay_cover_ms,0.113
10,10,90,810.0,113,explorer_move_ms,11.471
10,10,90,810.0,113,relay_move_ms,0.707
10,10,90,810.0,113,astar_explorer_ms,10.157
10,10,90,810.0,113,astar_relay_ms,0.109
10,10,90,810.0,113,other_ms,4.8
10,10,90,810.0,113,step_ms_per_robot,1.9848
10,10,90,810.0,113,ground_ms_per_robot,0.9582
10,10,90,810.0,113,role_ms_per_robot,0.246
10,10,90,810.0,113,alloc_ms_per_robot,0.0298
10,10,90,810.0,113,relay_cover_ms_per_robot,0.0113
10,10,90,810.0,113,explorer_move_ms_per_robot,1.1471
10,10,90,810.0,113,relay_move_ms_per_robot,0.0707
10,10,90,810.0,114,steps_run,1500
10,10,90,810.0,114,survivors,9
10,10,90,810.0,114,final_cov,98.64
10,10,90,810.0,114,final_found,8
10,10,90,810.0,114,found_frac,0.889
10,10,90,810.0,114,deaths,5
10,10,90,810.0,114,hazard_deaths,0
10,10,90,810.0,114,battery_deaths,5
10,10,90,810.0,114,peak_relays,7
10,10,90,810.0,114,t_first_found,23
10,10,90,810.0,114,t_half_found,75
10,10,90,810.0,114,t_all_found,-1
10,10,90,810.0,114,completed,0
10,10,90,810.0,114,wall_s,39.4
10,10,90,810.0,114,step_mean_ms,26.279
10,10,90,810.0,114,step_p50_ms,27.807
10,10,90,810.0,114,step_p90_ms,42.873
10,10,90,810.0,114,step_max_ms,62.226
10,10,90,810.0,114,ground_mean_ms,8.987
10,10,90,810.0,114,ground_p90_ms,14.004
10,10,90,810.0,114,astar_sum_mean_ms,17.292
10,10,90,810.0,114,astar_max_mean_ms,4.293
10,10,90,810.0,114,astar_max_p90_ms,6.77
10,10,90,810.0,114,dist_mean_ms,13.28
10,10,90,810.0,114,dist_p90_ms,20.098
10,10,90,810.0,114,role_ms,1.43
10,10,90,810.0,114,alloc_ms,0.372
10,10,90,810.0,114,relay_cover_ms,0.189
10,10,90,810.0,114,explorer_move_ms,19.16
10,10,90,810.0,114,relay_move_ms,0.35
10,10,90,810.0,114,astar_explorer_ms,17.242
10,10,90,810.0,114,astar_relay_ms,0.05
10,10,90,810.0,114,other_ms,4.777
10,10,90,810.0,114,step_ms_per_robot,2.6279
10,10,90,810.0,114,ground_ms_per_robot,0.8987
10,10,90,810.0,114,role_ms_per_robot,0.143
10,10,90,810.0,114,alloc_ms_per_robot,0.0372
10,10,90,810.0,114,relay_cover_ms_per_robot,0.0189
10,10,90,810.0,114,explorer_move_ms_per_robot,1.916
10,10,90,810.0,114,relay_move_ms_per_robot,0.035
10,10,90,810.0,115,steps_run,1500
10,10,90,810.0,115,survivors,9
10,10,90,810.0,115,final_cov,99.7
10,10,90,810.0,115,final_found,8
10,10,90,810.0,115,found_frac,0.889
10,10,90,810.0,115,deaths,4
10,10,90,810.0,115,hazard_deaths,0
10,10,90,810.0,115,battery_deaths,4
10,10,90,810.0,115,peak_relays,5
10,10,90,810.0,115,t_first_found,1
10,10,90,810.0,115,t_half_found,197
10,10,90,810.0,115,t_all_found,-1
10,10,90,810.0,115,completed,0
10,10,90,810.0,115,wall_s,24.2
10,10,90,810.0,115,step_mean_ms,16.161
10,10,90,810.0,115,step_p50_ms,16.98
10,10,90,810.0,115,step_p90_ms,31.943
10,10,90,810.0,115,step_max_ms,68.347
10,10,90,810.0,115,ground_mean_ms,8.366
10,10,90,810.0,115,ground_p90_ms,13.995
10,10,90,810.0,115,astar_sum_mean_ms,7.795
10,10,90,810.0,115,astar_max_mean_ms,2.066
10,10,90,810.0,115,astar_max_p90_ms,5.446
10,10,90,810.0,115,dist_mean_ms,10.432
10,10,90,810.0,115,dist_p90_ms,17.108
10,10,90,810.0,115,role_ms,0.9
10,10,90,810.0,115,alloc_ms,0.229
10,10,90,810.0,115,relay_cover_ms,0.065
10,10,90,810.0,115,explorer_move_ms,10.573
10,10,90,810.0,115,relay_move_ms,0.312
