n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
10,10,90,810.0,114,1500,9,98.64,8,0.889,5,0,5,7,23,75,-1,0,39.4,26.279,27.807,42.873,62.226,8.987,14.004,17.292,4.293,6.77,13.28,20.098,1.43,0.372,0.189,19.16,0.35,17.242,0.05,4.777,2.6279,0.8987,0.143,0.0372,0.0189,1.916,0.035
10,10,90,810.0,115,1500,9,99.7,8,0.889,4,0,4,5,1,197,-1,0,24.2,16.161,16.98,31.943,68.347,8.366,13.995,7.795,2.066,5.446,10.432,17.108,0.9,0.229,0.065,10.573,0.312,7.735,0.06,4.083,1.6161,0.8366,0.09,0.0229,0.0065,1.0573,0.0312
10,10,90,810.0,116,1500,9,97.57,8,0.889,1,0,1,6,31,161,-1,0,59.9,39.944,45.57,59.113,71.923,9.129,12.997,30.815,5.321,6.439,14.45,18.099,2.104,0.235,0.128,33.274,0.575,30.585,0.23,3.627,3.9944,0.9129,0.2104,0.0235,0.0128,3.3274,0.0575
10,10,90,810.0,117,428,9,81.81,9,1.0,0,0,0,5,1,141,428,1,6.3,14.732,13.572,21.268,51.063,11.364,13.458,3.368,2.386,3.52,13.75,17.762,1.36,0.413,0.168,3.214,2.294,1.794,1.575,7.283,1.4732,1.1364,0.136,0.0413,0.0168,0.3214,0.2294
10,10,90,810.0,118,776,9,95.56,9,1.0,3,0,3,6,16,110,776,1,16.7,21.462,19.259,36.824,72.191,12.629,16.565,8.833,3.202,6.496,15.831,22.433,1.488,0.422,0.114,11.073,0.739,8.473,0.36,7.625,2.1462,1.2629,0.1488,0.0422,0.0114,1.1073,0.0739
10,10,90,810.0,119,494,9,88.89,9,1.0,0,0,0,6,38,184,494,1,11.6,23.385,20.379,34.532,58.081,13.64,16.235,9.744,3.568,6.515,17.208,21.957,1.719,0.593,0.248,11.616,1.962,8.498,1.246,7.247,2.3385,1.364,0.1719,0.0593,0.0248,1.1616,0.1962
10,10,90,810.0,120,487,9,87.04,9,1.0,1,0,1,6,1,47,487,1,10.5,21.494,17.001,39.939,63.751,12.484,15.914,9.011,3.322,6.037,15.806,21.745,1.913,0.432,0.304,9.499,2.108,7.597,1.413,7.238,2.1494,1.2484,0.1913,0.0432,0.0304,0.9499,0.2108
20,20,126,793.8,101,377,18,88.11,18,1.0,0,0,0,7,14,52,377,1,13.7,36.311,30.729,62.556,125.464,31.057,47.156,5.253,2.608,9.232,33.665,55.255,2.81,3.325,0.476,9.344,1.161,5.049,0.204,19.195,1.8155,1.5529,0.1405,0.1663,0.0238,0.4672,0.058
20,20,126,793.8,102,1004,18,98.85,18,1.0,6,0,6,7,9,65,1004,1,62.5,62.29,54.331,94.284,143.605,26.614,40.297,35.675,8.355,12.43,34.969,46.493,3.163,1.149,0.329,44.313,0.614,35.579,0.096,12.722,3.1145,1.3307,0.1581,0.0575,0.0164,2.2157,0.0307
20,20,126,793.8,103,878,18,98.72,18,1.0,7,0,7,6,6,114,878,1,59.7,68.019,62.628,112.024,171.634,25.455,35.413,42.564,8.933,12.853,34.388,46.102,2.321,1.698,0.259,44.322,4.136,39.354,3.21,15.284,3.401,1.2728,0.116,0.0849,0.0129,2.2161,0.2068
20,20,126,793.8,104,1500,18,99.72,16,0.889,5,0,5,6,1,54,-1,0,61.3,40.855,14.05,103.691,201.558,16.644,30.036,24.212,4.648,12.412,21.292,40.841,1.675,0.92,0.171,30.215,0.254,24.162,0.05,7.62,2.0428,0.8322,0.0837,0.046,0.0085,1.5108,0.0127
20,20,126,793.8,105,429,18,89.32,18,1.0,0,0,0,6,15,164,429,1,19.1,44.551,38.336,73.913,188.0,29.445,36.509,15.106,6.898,13.172,36.343,48.23,2.905,1.765,0.313,16.618,3.287,12.833,2.273,19.663,2.2276,1.4723,0.1452,0.0882,0.0156,0.8309,0.1644
20,20,126,793.8,106,828,18,99.61,18,1.0,6,0,6,7,30,151,828,1,37.9,45.747,40.825,79.51,142.288,26.44,38.568,19.307,6.519,12.301,32.959,49.419,3.486,2.221,0.429,23.946,0.76,19.156,0.151,14.905,2.2874,1.322,0.1743,0.1111,0.0214,1.1973,0.038
20,20,126,793.8,107,328,18,80.56,18,1.0,0,0,0,6,1,126,328,1,15.8,48.066,40.475,80.611,126.576,30.782,37.954,17.284,7.044,12.96,37.826,50.843,2.683,2.636,0.552,21.306,0.928,17.063,0.222,19.96,2.4033,1.5391,0.1342,0.1318,0.0276,1.0653,0.0464
20,20,126,793.8,108,1500,18,99.58,17,0.944,8,0,8,6,9,67,-1,0,110.5,73.672,70.312,118.006,200.109,22.874,36.321,50.798,10.654,13.243,33.528,48.703,1.725,1.457,0.162,55.513,2.133,49.296,1.502,12.682,3.6836,1.1437,0.0863,0.0728,0.0081,2.7756,0.1067
20,20,126,793.8,109,468,18,89.75,18,1.0,0,0,0,7,12,106,468,1,35.7,76.229,70.125,122.487,210.386,33.445,42.896,42.784,9.557,12.879,43.002,54.533,3.082,2.097,0.54,52.566,0.924,42.67,0.115,17.021,3.8115,1.6723,0.1541,0.1048,0.027,2.6283,0.0462
20,20,126,793.8,110,1500,18,99.76,17,0.944,8,0,8,7,1,40,-1,0,92.7,61.772,52.698,124.3,195.126,18.291,32.543,43.481,10.648,13.153,28.939,45.23,1.542,0.871,0.092,47.882,1.482,42.546,0.934,9.903,3.0886,0.9146,0.0771,0.0435,0.0046,2.3941,0.0741
20,20,126,793.8,111,1500,18,99.01,17,0.944,9,0,9,6,1,145,-1,0,61.5,40.966,33.401,76.752,185.151,23.303,41.055,17.662,4.472,12.393,27.775,48.532,2.402,1.891,0.253,24.403,0.424,17.573,0.09,11.593,2.0483,1.1652,0.1201,0.0946,0.0127,1.2201,0.0212
20,20,126,793.8,112,1500,18,98.02,13,0.722,7,0,7,7,35,283,-1,0,90.1,60.071,32.449,150.689,216.287,19.263,33.911,40.807,8.144,13.041,27.408,46.572,2.339,1.057,0.088,46.32,1.482,39.717,1.091,8.785,3.0035,0.9632,0.1169,0.0528,0.0044,2.316,0.0741
20,20,126,793.8,113,1500,18,99.26,15,0.833,7,0,7,6,1,49,-1,0,63.4,42.263,38.804,65.673,139.844,18.601,33.583,23.662,9.359,12.096,27.961,40.963,2.295,0.88,0.102,29.055,1.439,22.686,0.975,8.493,2.1131,0.9301,0.1147,0.044,0.0051,1.4527,0.0719
20,20,126,793.8,114,777,18,99.69,18,1.0,7,0,7,7,31,150,777,1,37.4,48.077,42.035,78.161,184.136,23.656,32.878,24.42,9.05,12.483,32.707,44.442,2.024,1.586,0.305,26.466,3.02,22.276,2.145,14.675,2.4038,1.1828,0.1012,0.0793,0.0152,1.3233,0.151
20,20,126,793.8,115,1500,18,99.99,17,0.944,1,0,1,6,9,55,-1,0,65.5,43.645,18.36,116.859,275.716,17.313,29.158,26.332,3.373,13.061,20.686,35.21,1.878,1.025,0.168,32.294,0.51,26.279,0.053,7.771,2.1823,0.8657,0.0939,0.0513,0.0084,1.6147,0.0255
20,20,126,793.8,116,1500,18,99.02,17,0.944,7,0,7,6,15,56,-1,0,51.1,34.032,22.385,79.442,162.967,17.891,30.41,16.141,5.292,12.644,23.183,40.19,2.06,0.965,0.069,21.092,0.507,15.937,0.203,9.339,1.7016,0.8946,0.103,0.0483,0.0035,1.0546,0.0253
20,20,126,793.8,117,347,18,84.52,18,1.0,0,0,0,8,1,67,347,1,15.9,45.71,41.479,68.997,145.612,30.012,38.292,15.699,7.341,13.09,37.353,50.662,2.673,2.682,0.559,14.848,6.505,11.052,4.647,18.442,2.2855,1.5006,0.1336,0.1341,0.028,0.7424,0.3253
20,20,126,793.8,118,1500,18,99.09,15,0.833,6,0,6,7,15,43,-1,0,107.1,71.413,79.931,107.895,164.507,23.99,38.026,47.423,8.75,12.886,32.741,48.481,2.218,1.321,0.175,54.785,1.166,46.739,0.684,11.747,3.5707,1.1995,0.1109,0.0661,0.0088,2.7393,0.0583
20,20,126,793.8,119,1500,18,99.84,17,0.944,11,0,11,6,1,49,-1,0,53.4,35.581,30.254,73.614,191.058,19.976,33.725,15.605,5.168,12.466,25.144,42.689,1.855,1.522,0.293,20.636,0.624,15.491,0.114,10.652,1.7791,0.9988,0.0928,0.0761,0.0146,1.0318,0.0312
20,20,126,793.8,120,1500,18,99.83,17,0.944,8,0,8,7,2,78,-1,0,55.8,37.183,27.874,82.19,161.002,18.316,33.475,18.867,5.792,12.559,24.108,44.119,1.749,0.938,0.283,24.164,0.445,18.773,0.094,9.604,1.8591,0.9158,0.0875,0.0469,0.0141,1.2082,0.0222
30,30,156,811.2,101,496,27,93.48,27,1.0,4,0,4,7,1,76,496,1,50.0,100.884,80.505,176.188,322.744,56.666,110.155,44.218,12.336,21.182,69.002,128.617,3.782,9.802,0.687,52.602,1.382,44.003,0.215,32.629,3.3628,1.8889,0.1261,0.3267,0.0229,1.7534,0.0461
30,30,156,811.2,102,1500,27,99.88,26,0.963,13,0,13,7,1,110,-1,0,117.9,78.59,63.48,154.466,334.455,34.052,56.15,44.537,12.475,19.527,46.527,71.674,2.623,2.831,0.285,49.024,5.626,40.321,4.217,18.201,2.6197,1.1351,0.0874,0.0944,0.0095,1.6341,0.1875
30,30,156,811.2,103,947,27,99.52,27,1.0,9,0,9,7,1,62,947,1,103.9,109.662,96.589,183.315,376.89,44.666,68.837,64.996,13.32,19.771,57.986,86.406,3.675,4.77,0.513,77.137,0.78,64.859,0.137,22.787,3.6554,1.4889,0.1225,0.159,0.0171,2.5712,0.026
30,30,156,811.2,104,649,27,88.72,27,1.0,9,0,9,6,7,56,649,1,59.5,91.653,69.915,165.394,348.391,55.342,91.876,36.311,9.981,19.405,65.322,109.441,4.048,8.039,0.587,48.242,1.437,36.097,0.214,29.301,3.0551,1.8447,0.1349,0.268,0.0196,1.6081,0.0479
30,30,156,811.2,105,373,27,82.79,27,1.0,0,0,0,6,2,83,373,1,32.5,87.242,73.835,135.275,330.692,62.295,111.837,24.947,9.223,20.331,71.519,118.458,5.756,9.352,0.708,36.064,1.782,24.674,0.273,33.581,2.9081,2.0765,0.1919,0.3117,0.0236,1.2021,0.0594
30,30,156,811.2,106,355,27,81.74,27,1.0,0,0,0,5,7,75,355,1,30.9,87.017,76.435,168.809,257.974,58.946,122.61,28.071,11.916,20.501,70.862,134.276,3.595,11.459,0.454,36.753,1.313,27.821,0.25,33.443,2.9006,1.9649,0.1198,0.382,0.0151,1.2251,0.0438
30,30,156,811.2,107,1500,27,99.68,26,0.963,14,0,14,6,1,146,-1,0,172.9,115.272,105.876,201.894,383.476,38.732,63.642,76.539,16.3,20.336,55.033,83.317,3.16,3.903,0.387,86.482,0.875,76.432,0.107,20.465,3.8424,1.2911,0.1053,0.1301,0.0129,2.8827,0.0292
30,30,156,811.2,108,218,27,68.59,27,1.0,0,0,0,7,11,40,218,1,13.9,63.696,52.399,133.692,255.579,52.982,125.228,10.714,5.441,19.019,58.423,129.796,4.118,10.183,0.823,17.912,1.788,10.432,0.282,28.872,2.1232,1.7661,0.1373,0.3394,0.0274,0.5971,0.0596
30,30,156,811.2,109,670,27,96.93,27,1.0,7,0,7,7,6,68,670,1,49.5,73.838,58.411,144.368,349.85,49.849,78.753,23.989,7.95,18.697,57.799,94.365,4.537,7.877,0.357,29.302,4.743,20.897,3.092,27.021,2.4613,1.6616,0.1512,0.2626,0.0119,0.9767,0.1581
30,30,156,811.2,110,1500,27,99.32,23,0.852,10,0,10,8,4,233,-1,0,168.9,112.593,91.004,239.137,415.704,36.369,57.34,76.224,12.47,20.12,48.839,76.704,3.089,4.23,0.323,86.365,1.049,76.13,0.094,17.536,3.7531,1.2123,0.103,0.141,0.0108,2.8788,0.035
30,30,156,811.2,111,838,27,98.9,27,1.0,9,0,9,6,10,53,838,1,84.0,100.187,88.679,158.741,291.5,46.015,69.441,54.171,12.313,19.409,58.328,82.532,4.199,4.214,0.201,59.363,8.511,47.183,6.989,23.698,3.3396,1.5338,0.14,0.1405,0.0067,1.9788,0.2837
30,30,156,811.2,112,484,27,95.04,27,1.0,1,0,1,6,1,91,484,1,38.9,80.312,72.813,123.845,263.055,55.96,74.279,24.353,8.381,18.764,64.341,88.425,3.425,5.824,0.316,34.248,6.753,18.851,5.502,29.747,2.6771,1.8653,0.1142,0.1941,0.0105,1.1416,0.2251
30,30,156,811.2,113,1500,27,99.32,22,0.815,10,0,10,6,1,136,-1,0,95.8,63.886,31.524,153.099,362.036,35.98,63.28,27.907,6.692,19.148,42.671,77.145,4.698,3.439,0.161,37.065,4.188,24.432,3.475,14.335,2.1295,1.1993,0.1566,0.1146,0.0054,1.2355,0.1396
30,30,156,811.2,114,1500,27,99.23,22,0.815,10,0,10,7,1,207,-1,0,321.4,214.288,213.608,302.941,381.37,38.278,63.593,176.01,19.157,20.675,57.435,82.732,2.897,2.711,0.112,186.146,3.186,173.685,2.325,19.236,7.1429,1.2759,0.0966,0.0904,0.0037,6.2049,0.1062
30,30,156,811.2,115,534,27,87.16,27,1.0,3,0,3,6,1,113,534,1,58.6,109.745,88.476,184.023,334.971,60.368,107.772,49.377,13.065,20.722,73.433,124.406,4.307,9.606,0.459,56.718,6.394,44.714,4.662,32.26,3.6582,2.0123,0.1436,0.3202,0.0153,1.8906,0.2131
30,30,156,811.2,116,1500,27,99.72,25,0.926,10,0,10,6,1,73,-1,0,86.7,57.777,52.467,122.986,345.512,30.333,54.278,27.444,9.455,19.906,39.788,65.392,1.893,2.548,0.221,37.786,0.522,27.393,0.051,14.807,1.9259,1.0111,0.0631,0.0849,0.0074,1.2595,0.0174
30,30,156,811.2,117,505,27,95.55,27,1.0,2,0,2,7,5,64,505,1,33.6,66.555,54.037,126.232,271.08,55.118,91.136,11.437,5.091,18.9,60.209,102.429,7.89,7.798,0.547,19.514,1.169,11.113,0.325,29.635,2.2185,1.8373,0.263,0.2599,0.0182,0.6505,0.039
30,30,156,811.2,118,559,27,96.17,27,1.0,4,0,4,7,4,123,559,1,94.9,169.676,114.28,384.752,506.335,52.913,68.518,116.763,14.198,19.94,67.111,87.836,4.623,5.541,0.378,128.139,0.943,116.643,0.121,30.053,5.6559,1.7638,0.1541,0.1847,0.0126,4.2713,0.0314
30,30,156,811.2,119,481,27,88.98,27,1.0,1,0,1,6,9,55,481,1,42.1,87.44,64.965,173.001,343.095,60.412,120.575,27.028,8.758,19.577,69.171,131.019,6.916,9.914,0.426,35.889,1.131,26.823,0.206,33.164,2.9147,2.0137,0.2305,0.3305,0.0142,1.1963,0.0377
30,30,156,811.2,120,435,27,86.96,27,1.0,1,0,1,7,18,76,435,1,30.3,69.688,56.938,126.251,262.555,56.906,100.134,12.782,4.383,9.701,61.289,108.297,3.834,8.219,0.649,23.841,1.765,12.594,0.187,31.38,2.3229,1.8969,0.1278,0.274,0.0216,0.7947,0.0588
40,40,180,810.0,101,342,36,84.87,36,1.0,0,0,0,7,1,153,342,1,31.5,92.185,68.077,180.008,448.383,80.19,173.899,11.995,5.878,24.901,86.068,177.246,5.644,16.199,0.813,21.568,1.817,11.75,0.245,46.144,2.3046,2.0047,0.1411,0.405,0.0203,0.5392,0.0454
40,40,180,810.0,102,675,36,94.88,36,1.0,12,0,12,7,1,119,675,1,92.6,137.151,113.021,262.821,541.097,90.329,175.601,46.822,10.172,25.89,100.501,189.047,8.01,17.813,0.665,68.864,1.48,46.594,0.228,40.319,3.4288,2.2582,0.2003,0.4453,0.0166,1.7216,0.037
40,40,180,810.0,103,322,36,88.49,36,1.0,0,0,0,7,4,99,322,1,32.1,99.711,74.759,201.539,628.941,81.223,160.758,18.488,6.716,26.062,87.939,177.312,7.36,13.99,0.907,29.54,1.191,18.27,0.218,46.722,2.4928,2.0306,0.184,0.3498,0.0227,0.7385,0.0298
40,40,180,810.0,104,535,36,95.02,36,1.0,7,0,7,7,20,88,535,1,61.6,115.115,97.242,194.138,577.457,83.939,140.645,31.177,12.498,25.42,96.437,153.635,4.546,13.668,0.552,35.13,14.104,19.29,11.887,47.116,2.8779,2.0985,0.1137,0.3417,0.0138,0.8782,0.3526
40,40,180,810.0,105,980,36,99.98,36,1.0,13,0,13,7,1,102,980,1,93.9,95.857,77.533,172.503,581.398,66.814,105.814,29.043,10.718,24.971,77.532,123.6,5.661,11.739,0.516,36.52,9.031,22.024,7.02,32.39,2.3964,1.6703,0.1415,0.2935,0.0129,0.913,0.2258
40,40,180,810.0,106,1500,36,99.95,35,0.972,21,0,21,7,1,123,-1,0,131.0,87.357,66.548,164.575,441.186,56.062,105.759,31.295,5.721,24.232,61.783,115.806,3.636,8.306,0.617,48.435,1.202,31.059,0.236,25.161,2.1839,1.4015,0.0909,0.2077,0.0154,1.2109,0.0301
40,40,180,810.0,107,483,36,98.27,36,1.0,8,0,8,7,1,98,483,1,57.4,118.86,93.073,248.866,455.565,85.95,169.215,32.911,9.43,17.199,95.38,182.324,4.93,17.416,0.876,50.398,1.886,32.536,0.375,43.355,2.9715,2.1487,0.1232,0.4354,0.0219,1.26,0.0471
40,40,180,810.0,108,361,36,93.85,36,1.0,0,0,0,7,1,103,361,1,36.5,100.998,85.177,186.237,532.013,86.969,173.545,14.029,7.543,25.63,94.512,179.195,5.265,18.77,0.737,23.895,1.132,13.838,0.19,51.199,2.525,2.1742,0.1316,0.4692,0.0184,0.5974,0.0283
40,40,180,810.0,109,645,36,99.12,36,1.0,11,0,11,6,9,62,645,1,116.0,179.795,138.523,332.819,533.088,85.516,137.857,94.279,15.995,27.169,101.51,158.598,5.373,14.61,0.605,115.024,1.458,94.067,0.211,42.724,4.4949,2.1379,0.1343,0.3653,0.0151,2.8756,0.0365
40,40,180,810.0,110,395,36,89.98,36,1.0,1,0,1,7,1,75,395,1,51.4,130.059,106.361,251.918,540.448,96.971,194.131,33.088,9.97,24.553,106.941,207.987,5.201,22.095,0.482,47.434,8.874,26.85,6.238,45.974,3.2515,2.4243,0.13,0.5524,0.012,1.1859,0.2218
40,40,180,810.0,111,704,36,99.73,36,1.0,14,0,14,8,1,244,704,1,99.1,140.794,106.972,274.445,538.947,68.523,98.669,72.271,17.033,26.847,85.556,126.215,5.118,10.922,0.804,84.26,1.423,71.991,0.28,38.267,3.5199,1.7131,0.1279,0.273,0.0201,2.1065,0.0356
40,40,180,810.0,112,302,36,82.15,36,1.0,0,0,0,6,1,80,302,1,35.2,116.39,87.242,279.063,558.822,92.425,207.574,23.965,9.299,26.054,101.724,225.554,9.059,22.854,0.77,34.77,3.359,23.434,0.532,45.579,2.9098,2.3106,0.2265,0.5714,0.0192,0.8692,0.084
40,40,180,810.0,113,1500,36,99.43,28,0.778,12,0,12,8,14,136,-1,0,170.2,113.475,55.519,279.522,607.365,53.219,87.475,60.257,10.84,26.247,64.059,112.923,6.578,7.885,0.255,74.633,4.915,56.726,3.531,19.209,2.8369,1.3305,0.1645,0.1971,0.0064,1.8658,0.1229
40,40,180,810.0,114,526,36,94.24,36,1.0,6,0,6,7,9,79,526,1,77.7,147.662,115.447,289.885,590.097,87.136,172.387,60.526,15.63,26.306,102.765,185.396,5.643,17.686,0.745,76.467,1.376,60.213,0.313,45.744,3.6915,2.1784,0.1411,0.4422,0.0186,1.9117,0.0344
40,40,180,810.0,115,800,36,93.76,36,1.0,12,0,12,7,1,79,800,1,99.3,124.167,106.775,230.292,516.95,88.374,160.749,35.793,9.244,25.252,97.617,172.952,8.611,17.184,0.565,56.809,1.374,35.505,0.288,39.624,3.1042,2.2093,0.2153,0.4296,0.0141,1.4202,0.0344
40,40,180,810.0,116,673,36,99.25,36,1.0,14,0,14,6,1,100,673,1,87.5,130.011,109.556,246.3,445.684,80.759,162.218,49.252,15.191,26.734,95.951,180.543,4.93,17.145,0.464,58.532,6.748,44.212,5.04,42.193,3.2503,2.019,0.1233,0.4286,0.0116,1.4633,0.1687
40,40,180,810.0,117,439,36,94.1,36,1.0,0,0,0,7,1,122,439,1,70.3,160.08,142.544,298.199,467.545,82.343,146.878,77.737,17.631,27.804,99.974,175.286,6.086,14.375,0.586,89.419,1.875,77.523,0.214,47.739,4.002,2.0586,0.1521,0.3594,0.0146,2.2355,0.0469
40,40,180,810.0,118,693,36,99.9,36,1.0,14,0,14,8,4,152,693,1,72.7,104.886,82.699,206.098,665.667,71.013,124.922,33.873,12.225,26.484,83.238,147.512,5.361,12.544,0.768,44.512,1.253,33.542,0.331,40.448,2.6222,1.7753,0.134,0.3136,0.0192,1.1128,0.0313
40,40,180,810.0,119,604,36,98.38,36,1.0,9,0,9,8,1,78,604,1,85.1,140.858,110.941,266.18,525.483,85.196,159.294,55.662,13.805,27.042,99.001,173.173,6.116,15.812,0.648,74.759,1.57,55.421,0.241,41.954,3.5214,2.1299,0.1529,0.3953,0.0162,1.869,0.0392
40,40,180,810.0,120,364,36,93.47,36,1.0,0,0,0,8,1,82,364,1,39.3,107.915,87.272,219.6,511.05,88.976,189.25,18.939,8.468,26.18,97.444,198.153,6.211,19.7,0.745,29.479,2.784,18.6,0.339,48.996,2.6979,2.2244,0.1553,0.4925,0.0186,0.737,0.0696
50,50,200,800.0,101,638,45,99.86,45,1.0,12,0,12,6,2,198,638,1,246.9,386.947,153.152,1073.35,1460.69,103.288,148.932,283.659,17.801,32.795,121.089,171.752,8.652,12.52,0.711,307.916,1.855,283.308,0.351,55.293,7.7389,2.0658,0.173,0.2504,0.0142,6.1583,0.0371
50,50,200,800.0,102,513,45,99.25,45,1.0,9,0,9,7,1,66,513,1,70.4,137.293,103.398,294.176,572.719,107.979,206.714,29.314,9.906,31.951,117.885,230.49,7.762,20.32,0.752,46.664,2.199,28.991,0.323,59.597,2.7459,2.1596,0.1552,0.4064,0.015,0.9333,0.044
50,50,200,800.0,103,467,45,98.87,45,1.0,4,0,4,8,1,67,467,1,101.2,216.676,153.182,457.637,1103.055,114.972,177.183,101.704,18.331,32.744,133.304,201.487,10.145,17.497,0.886,124.485,1.951,101.341,0.363,61.711,4.3335,2.2994,0.2029,0.3499,0.0177,2.4897,0.039
50,50,200,800.0,104,436,45,96.11,45,1.0,3,0,3,6,16,57,436,1,74.3,170.509,148.201,305.407,538.979,116.934,190.68,53.575,16.208,33.612,133.142,203.147,6.936,17.048,0.812,80.889,1.202,53.265,0.31,63.623,3.4102,2.3387,0.1387,0.341,0.0162,1.6178,0.024
