n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
40,40,180,810.0,1,1500,36,99.58,32,0.889,22,2,17,7,1,122,-1,0,246.4,164.267,147.18,280.721,513.308,63.81,99.747,100.457,19.705,28.775,83.515,126.074,6.254,9.587,0.473,106.034,9.692,92.599,7.858,32.227,4.1067,1.5952,0.1564,0.2397,0.0118,2.6508,0.2423
40,40,180,810.0,2,885,36,99.84,36,1.0,15,0,15,7,4,46,885,1,120.0,135.643,110.576,250.782,840.114,78.565,117.468,57.077,18.806,30.25,97.372,143.796,6.158,14.196,0.47,57.431,12.53,47.088,9.99,44.858,3.3911,1.9641,0.1539,0.3549,0.0117,1.4358,0.3133
40,40,180,810.0,3,414,36,80.79,36,1.0,0,0,0,8,7,157,414,1,60.9,147.091,110.539,315.716,517.357,116.152,258.019,30.939,7.518,25.617,123.67,265.652,7.056,36.108,1.121,49.912,1.98,30.579,0.36,50.914,3.6773,2.9038,0.1764,0.9027,0.028,1.2478,0.0495
40,40,180,810.0,4,1331,36,98.04,36,1.0,23,0,23,8,1,93,1331,1,168.5,126.615,111.191,220.006,514.64,79.23,130.933,47.386,11.259,26.398,90.489,146.533,5.134,13.268,0.866,66.154,1.287,47.014,0.372,39.906,3.1654,1.9807,0.1284,0.3317,0.0217,1.6539,0.0322
40,40,180,810.0,5,489,36,90.79,36,1.0,0,0,0,7,22,129,489,1,66.1,135.195,108.84,277.181,536.471,99.822,217.88,35.373,14.061,28.474,113.883,238.473,7.522,23.867,0.686,47.212,2.001,34.917,0.456,53.908,3.3799,2.4956,0.188,0.5967,0.0171,1.1803,0.05
40,40,180,810.0,6,1393,36,98.23,36,1.0,23,0,23,8,25,156,1393,1,144.8,103.932,75.283,213.999,605.377,75.96,135.852,27.972,8.009,25.494,83.969,148.735,7.02,16.782,0.806,40.276,1.947,27.581,0.391,37.102,2.5983,1.899,0.1755,0.4196,0.0201,1.0069,0.0487
40,40,180,810.0,7,1500,36,99.94,34,0.944,15,0,14,8,3,97,-1,0,213.6,142.387,88.553,357.644,605.874,64.747,100.144,77.64,14.09,29.248,78.837,124.572,5.036,10.289,0.488,93.171,1.274,77.308,0.332,32.128,3.5597,1.6187,0.1259,0.2572,0.0122,2.3293,0.0319
40,40,180,810.0,8,865,36,99.71,36,1.0,12,0,12,7,1,85,865,1,132.1,152.754,127.626,277.293,580.194,88.887,168.938,63.867,18.245,28.675,107.133,191.826,6.049,16.898,0.492,63.704,18.632,48.19,15.678,46.98,3.8189,2.2222,0.1512,0.4225,0.0123,1.5926,0.4658
40,40,180,810.0,9,555,36,89.03,36,1.0,1,0,1,6,1,99,555,1,65.3,117.577,88.319,265.38,563.125,100.034,210.983,17.543,6.285,25.96,106.32,223.47,8.217,24.044,0.793,29.476,2.181,17.174,0.369,52.867,2.9394,2.5009,0.2054,0.6011,0.0198,0.7369,0.0545
50,50,200,800.0,0,560,45,98.18,45,1.0,3,0,3,7,1,80,560,1,142.4,254.236,196.133,473.02,853.627,124.454,169.737,129.782,24.091,36.041,148.545,204.995,8.4,16.568,0.664,156.94,1.088,129.481,0.301,70.577,5.0847,2.4891,0.168,0.3314,0.0133,3.1388,0.0218
50,50,200,800.0,1,597,45,92.9,45,1.0,6,0,6,8,1,124,597,1,106.1,177.764,127.653,431.459,762.724,135.564,283.536,42.2,11.617,34.634,147.181,300.69,9.072,33.675,1.071,61.583,3.333,41.702,0.498,69.03,3.5553,2.7113,0.1814,0.6735,0.0214,1.2317,0.0667
50,50,200,800.0,2,788,45,99.44,45,1.0,17,0,16,7,5,68,788,1,133.6,169.476,126.322,404.47,761.985,118.742,242.392,50.734,13.326,34.783,132.068,265.729,10.533,23.181,0.936,68.963,1.676,50.22,0.514,64.187,3.3895,2.3748,0.2107,0.4636,0.0187,1.3793,0.0335
50,50,200,800.0,3,420,45,89.47,45,1.0,0,0,0,6,4,67,420,1,78.3,186.323,146.422,386.032,672.879,135.799,269.915,50.524,17.697,34.776,153.495,289.925,8.438,23.521,0.703,62.406,14.312,38.991,11.533,76.943,3.7265,2.716,0.1688,0.4704,0.0141,1.2481,0.2862
50,50,200,800.0,4,998,45,99.93,45,1.0,16,1,15,7,5,69,998,1,338.1,338.73,323.799,596.075,996.243,100.814,155.668,237.917,29.033,37.38,129.846,188.983,9.683,11.934,0.632,260.466,1.433,237.577,0.34,54.581,6.7746,2.0163,0.1937,0.2387,0.0126,5.2093,0.0287
50,50,200,800.0,5,935,45,99.37,45,1.0,10,0,9,7,10,100,935,1,490.8,524.957,390.454,1143.39,1425.228,110.092,149.351,414.866,26.892,38.201,136.983,184.291,7.748,11.759,0.775,440.597,1.166,414.589,0.276,62.912,10.4991,2.2018,0.155,0.2352,0.0155,8.8119,0.0233
50,50,200,800.0,6,678,45,98.73,45,1.0,9,0,9,7,1,125,678,1,121.6,179.292,139.067,374.182,808.814,124.532,257.578,54.761,17.184,36.51,141.715,287.398,7.614,25.622,0.815,74.085,2.127,54.35,0.411,69.029,3.5858,2.4906,0.1523,0.5124,0.0163,1.4817,0.0425
50,50,200,800.0,7,603,45,93.03,45,1.0,7,1,6,8,14,130,603,1,114.0,189.056,157.2,324.681,869.874,127.149,226.834,61.907,19.568,36.619,146.717,250.487,9.242,21.003,0.71,75.93,13.021,51.746,10.161,69.15,3.7811,2.543,0.1848,0.4201,0.0142,1.5186,0.2604
50,50,200,800.0,8,743,45,99.28,45,1.0,16,0,15,8,1,119,743,1,182.0,244.958,199.465,468.811,962.596,111.863,163.715,133.095,24.078,36.407,135.941,200.47,9.712,12.68,0.911,157.704,1.955,132.669,0.426,61.995,4.8992,2.2373,0.1942,0.2536,0.0182,3.1541,0.0391
50,50,200,800.0,9,513,45,96.92,45,1.0,2,0,2,7,1,70,513,1,97.7,190.526,164.802,337.93,625.341,135.354,239.476,55.172,17.681,34.02,153.035,261.071,14.74,19.24,0.623,60.352,19.794,38.44,16.732,75.778,3.8105,2.7071,0.2948,0.3848,0.0125,1.207,0.3959
60,60,220,806.7,0,596,54,98.15,54,1.0,2,0,2,6,1,100,596,1,169.2,283.872,209.701,626.96,1099.991,166.557,274.289,117.315,22.167,43.61,188.724,305.117,10.493,27.994,0.832,149.9,2.358,116.904,0.411,92.295,4.7312,2.7759,0.1749,0.4666,0.0139,2.4983,0.0393
60,60,220,806.7,1,677,54,97.16,54,1.0,8,0,8,7,30,107,677,1,198.5,293.141,205.733,626.817,1137.012,159.429,282.035,133.711,23.967,44.311,183.396,320.063,12.18,24.977,0.832,163.052,2.247,133.129,0.582,89.852,4.8857,2.6572,0.203,0.4163,0.0139,2.7175,0.0375
60,60,220,806.7,2,717,54,99.47,54,1.0,13,0,13,6,4,116,717,1,148.3,206.892,155.656,433.204,962.773,141.569,284.202,65.323,19.278,42.737,160.848,313.334,9.754,24.425,0.825,90.547,1.692,64.658,0.665,79.649,3.4482,2.3595,0.1626,0.4071,0.0138,1.5091,0.0282
60,60,220,806.7,3,659,54,97.28,54,1.0,17,0,17,7,1,81,659,1,155.6,236.078,181.611,496.449,889.158,161.244,349.407,74.834,19.558,43.766,180.803,362.484,10.816,33.709,0.88,103.075,2.371,74.447,0.387,85.228,3.9346,2.6874,0.1803,0.5618,0.0147,1.7179,0.0395
60,60,220,806.7,4,529,54,94.86,54,1.0,2,0,2,6,18,125,529,1,167.3,316.332,255.124,593.183,1330.698,179.776,274.262,136.556,25.104,44.05,204.881,308.614,13.663,23.616,0.817,181.232,1.127,136.33,0.226,95.877,5.2722,2.9963,0.2277,0.3936,0.0136,3.0205,0.0188
60,60,220,806.7,5,1249,54,99.99,54,1.0,20,0,20,7,5,115,1249,1,229.8,184.002,131.802,373.307,1002.022,113.701,191.255,70.301,21.681,42.619,135.382,220.178,7.326,13.913,0.326,88.165,18.327,54.758,15.543,55.945,3.0667,1.895,0.1221,0.2319,0.0054,1.4694,0.3055
60,60,220,806.7,6,867,54,100.0,54,1.0,19,2,17,7,1,132,867,1,236.7,273.044,211.658,575.374,1116.411,130.949,202.826,142.095,29.391,43.371,160.34,241.355,7.775,20.536,0.654,150.164,23.442,122.365,19.73,70.475,4.5507,2.1825,0.1296,0.3423,0.0109,2.5027,0.3907
60,60,220,806.7,7,1500,54,99.74,47,0.87,19,0,17,7,1,127,-1,0,1002.1,668.042,535.041,1304.711,1557.891,129.34,191.627,538.702,38.633,46.984,167.972,233.56,12.355,14.741,0.657,577.438,1.601,538.379,0.324,61.25,11.134,2.1557,0.2059,0.2457,0.0109,9.624,0.0267
60,60,220,806.7,8,697,54,98.93,54,1.0,13,0,12,7,1,124,697,1,224.8,322.474,221.702,657.85,1539.283,154.726,263.372,167.749,25.199,44.299,179.924,308.162,13.372,24.842,0.883,197.151,1.189,167.435,0.313,85.037,5.3746,2.5788,0.2229,0.414,0.0147,3.2859,0.0198
60,60,220,806.7,9,686,54,97.66,54,1.0,11,0,11,7,1,101,686,1,186.4,271.772,224.708,472.895,970.818,169.366,321.057,102.406,20.529,44.378,189.895,352.487,10.937,28.844,0.961,141.154,3.298,101.976,0.43,86.578,4.5295,2.8228,0.1823,0.4807,0.016,2.3526,0.055
70,70,238,809.2,0,1500,64,99.99,63,0.984,23,0,16,8,1,107,-1,0,762.6,508.392,178.5,1600.9,2501.246,151.32,231.399,357.072,21.76,51.882,173.081,269.456,13.195,14.356,0.82,408.73,1.673,356.459,0.613,69.619,7.2627,2.1617,0.1885,0.2051,0.0117,5.839,0.0239
70,70,238,809.2,1,567,64,97.55,64,1.0,2,0,2,8,1,118,567,1,236.3,416.668,282.235,923.9,1515.305,206.454,365.543,210.214,27.465,52.089,233.919,404.765,18.201,30.582,1.105,258.133,2.69,209.633,0.581,105.958,5.9524,2.9493,0.26,0.4369,0.0158,3.6876,0.0384
70,70,238,809.2,2,499,64,94.55,64,1.0,1,0,1,7,1,102,499,1,180.6,361.875,261.31,725.527,1418.175,231.385,487.775,130.489,23.345,50.709,254.73,513.748,14.323,54.345,1.012,173.396,2.922,130.044,0.445,115.877,5.1696,3.3055,0.2046,0.7764,0.0145,2.4771,0.0417
70,70,238,809.2,3,562,64,95.25,64,1.0,5,0,5,7,1,119,562,1,192.0,341.706,227.314,799.067,2329.346,198.557,373.99,143.149,22.366,50.686,220.923,390.426,16.698,29.307,0.991,181.006,3.157,142.553,0.595,110.547,4.8815,2.8365,0.2385,0.4187,0.0142,2.5858,0.0451
70,70,238,809.2,4,1500,64,99.91,62,0.969,24,0,21,7,1,147,-1,0,1081.6,721.041,579.303,1605.087,2732.933,144.465,229.64,576.576,43.987,53.662,188.452,267.152,10.622,10.117,0.646,632.094,1.77,576.232,0.343,65.792,10.3006,2.0638,0.1517,0.1445,0.0092,9.0299,0.0253
70,70,238,809.2,5,509,64,91.91,64,1.0,2,0,2,6,2,171,509,1,141.2,277.358,232.523,538.226,1163.664,201.712,392.345,75.646,24.86,51.403,226.572,427.58,14.92,33.601,1.014,109.859,2.124,75.122,0.524,115.838,3.9623,2.8816,0.2131,0.48,0.0145,1.5694,0.0303
70,70,238,809.2,6,720,64,99.34,64,1.0,20,0,20,6,1,103,720,1,215.0,298.566,249.5,538.867,1136.394,207.951,391.811,90.615,20.176,49.704,228.127,422.733,15.352,34.921,0.948,145.14,3.015,90.141,0.474,99.19,4.2652,2.9707,0.2193,0.4989,0.0135,2.0734,0.0431
70,70,238,809.2,7,517,64,93.92,64,1.0,2,0,2,7,1,98,517,1,159.4,308.333,251.412,571.14,1259.027,190.407,298.514,117.926,30.719,50.614,221.126,335.273,12.676,24.523,0.658,136.263,18.095,103.009,14.916,116.118,4.4048,2.7201,0.1811,0.3503,0.0094,1.9466,0.2585
70,70,238,809.2,8,1029,64,100.0,64,1.0,21,1,19,6,1,84,1029,1,288.0,279.838,243.443,534.108,1372.649,170.989,299.642,108.849,22.805,51.753,193.794,335.458,14.35,14.827,0.965,167.341,1.048,108.477,0.373,81.307,3.9977,2.4427,0.205,0.2118,0.0138,2.3906,0.015
70,70,238,809.2,9,551,64,94.38,64,1.0,6,0,6,7,4,143,551,1,151.8,275.497,225.222,558.547,1760.471,190.909,310.958,84.588,19.659,50.876,210.568,347.234,16.019,24.942,1.11,116.822,1.529,84.089,0.499,115.075,3.9357,2.7273,0.2288,0.3563,0.0159,1.6689,0.0218
80,80,254,806.5,0,1097,73,100.0,73,1.0,28,0,26,7,2,122,1097,1,420.4,383.248,208.11,972.157,2474.321,181.956,305.791,201.292,25.083,58.809,207.039,330.427,13.059,26.693,0.799,247.619,1.768,200.694,0.598,93.31,4.7906,2.2745,0.1632,0.3337,0.01,3.0952,0.0221
80,80,254,806.5,1,403,73,87.73,73,1.0,0,0,0,7,1,56,403,1,135.5,336.328,261.544,738.414,1454.388,266.312,588.756,70.016,22.321,57.844,288.633,612.439,19.487,59.098,1.045,111.58,4.141,69.431,0.585,140.976,4.2041,3.3289,0.2436,0.7387,0.0131,1.3947,0.0518
80,80,254,806.5,2,1500,73,99.98,71,0.973,26,0,24,7,1,77,-1,0,643.5,428.959,221.704,1025.009,2576.407,193.021,307.885,235.937,24.457,60.705,217.478,351.882,13.347,22.854,0.569,309.834,2.368,235.188,0.75,79.987,5.362,2.4128,0.1668,0.2857,0.0071,3.8729,0.0296
80,80,254,806.5,3,477,73,92.1,73,1.0,3,0,3,6,1,150,477,1,164.5,344.847,280.253,678.683,1801.353,253.339,442.048,91.508,21.322,57.688,274.661,482.835,15.616,37.238,0.934,151.012,1.73,90.875,0.633,138.317,4.3106,3.1667,0.1952,0.4655,0.0117,1.8877,0.0216
80,80,254,806.5,4,1040,73,99.99,73,1.0,26,0,26,7,1,125,1040,1,429.9,413.32,280.075,1028.181,1613.638,207.74,357.493,205.579,23.914,57.644,231.654,380.782,16.16,25.689,1.047,272.179,2.87,205.081,0.499,95.375,5.1665,2.5968,0.202,0.3211,0.0131,3.4022,0.0359
80,80,254,806.5,5,613,73,98.29,73,1.0,4,0,4,7,29,178,613,1,273.4,446.052,351.865,871.225,1773.993,248.377,427.151,197.675,37.074,59.913,285.45,485.775,14.702,40.696,0.771,222.056,35.118,168.554,29.121,132.709,5.5756,3.1047,0.1838,0.5087,0.0096,2.7757,0.439
80,80,254,806.5,6,634,73,98.67,73,1.0,6,0,6,6,1,123,634,1,282.2,445.096,349.223,910.755,1546.584,270.584,441.557,174.512,27.737,56.964,298.321,469.964,15.733,40.052,0.922,252.062,2.081,173.999,0.513,134.246,5.5637,3.3823,0.1967,0.5006,0.0115,3.1508,0.026
80,80,254,806.5,7,549,73,95.28,73,1.0,2,0,2,7,1,124,549,1,289.6,527.543,363.848,1083.657,2511.147,263.707,503.004,263.836,38.689,59.236,302.396,556.554,20.778,43.458,0.654,272.984,50.21,218.268,45.568,139.459,6.5943,3.2963,0.2597,0.5432,0.0082,3.4123,0.6276
80,80,254,806.5,8,1500,73,99.97,70,0.959,27,0,21,7,11,304,-1,0,723.0,481.978,268.407,1093.245,2913.175,184.375,311.067,297.603,29.91,59.498,214.285,329.705,10.679,13.097,0.72,371.549,1.615,297.272,0.331,84.317,6.0247,2.3047,0.1335,0.1637,0.009,4.6444,0.0202
80,80,254,806.5,9,1500,73,100.0,72,0.986,27,0,27,8,1,140,-1,0,369.1,246.057,186.396,416.819,1874.483,174.651,296.744,71.406,27.143,51.125,201.794,331.056,12.493,22.117,0.706,97.175,38.045,37.993,33.414,75.522,3.0757,2.1831,0.1562,0.2765,0.0088,1.2147,0.4756
90,90,268,798.0,0,1500,81,99.99,80,0.988,31,0,30,7,12,159,-1,0,572.1,381.415,219.291,1040.636,2434.051,213.793,348.814,167.622,19.837,66.53,233.631,373.883,13.378,25.831,0.737,240.89,5.879,164.828,2.793,94.7,4.2379,2.3755,0.1486,0.287,0.0082,2.6766,0.0653
90,90,268,798.0,1,624,81,99.68,81,1.0,10,2,8,6,1,97,624,1,345.1,553.046,376.556,1280.232,2608.071,274.663,443.955,278.383,40.219,70.089,314.881,503.225,22.784,42.824,0.863,334.092,1.775,277.692,0.691,150.709,6.145,3.0518,0.2532,0.4758,0.0096,3.7121,0.0197
90,90,268,798.0,2,609,81,98.99,81,1.0,11,0,11,7,2,106,609,1,213.9,351.188,260.304,602.378,1788.511,272.126,431.658,79.061,22.47,65.579,294.597,494.138,22.56,37.415,0.927,137.511,1.962,78.472,0.589,150.814,3.9021,3.0236,0.2507,0.4157,0.0103,1.5279,0.0218
90,90,268,798.0,3,1500,81,100.0,80,0.988,31,0,24,7,1,116,-1,0,447.1,298.073,231.015,493.733,1796.192,209.243,332.22,88.83,31.259,62.237,240.502,358.582,11.747,21.836,0.532,129.299,41.96,51.625,37.204,92.699,3.3119,2.3249,0.1305,0.2426,0.0059,1.4367,0.4662
