n_requested,n_actual,grid,cells_per_robot,seed,metric,value
10,10,90,810.0,4,found_frac,1.0
10,10,90,810.0,4,deaths,5
10,10,90,810.0,4,hazard_deaths,2
10,10,90,810.0,4,battery_deaths,3
10,10,90,810.0,4,peak_relays,5
10,10,90,810.0,4,t_first_found,24
10,10,90,810.0,4,t_half_found,105
10,10,90,810.0,4,t_all_found,1197
10,10,90,810.0,4,completed,1
10,10,90,810.0,4,wall_s,20.2
10,10,90,810.0,4,step_mean_ms,16.891
10,10,90,810.0,4,step_p50_ms,13.522
10,10,90,810.0,4,step_p90_ms,36.194
10,10,90,810.0,4,step_max_ms,61.453
10,10,90,810.0,4,ground_mean_ms,11.286
10,10,90,810.0,4,ground_p90_ms,17.574
10,10,90,810.0,4,astar_sum_mean_ms,5.605
10,10,90,810.0,4,astar_max_mean_ms,2.339
10,10,90,810.0,4,astar_max_p90_ms,6.373
10,10,90,810.0,4,dist_mean_ms,13.626
10,10,90,810.0,4,dist_p90_ms,21.485
10,10,90,810.0,4,role_ms,1.68
10,10,90,810.0,4,alloc_ms,0.456
10,10,90,810.0,4,relay_cover_ms,0.114
10,10,90,810.0,4,explorer_move_ms,7.124
10,10,90,810.0,4,relay_move_ms,0.288
10,10,90,810.0,4,astar_explorer_ms,5.583
10,10,90,810.0,4,astar_relay_ms,0.021
10,10,90,810.0,4,other_ms,7.228
10,10,90,810.0,4,step_ms_per_robot,1.6891
10,10,90,810.0,4,ground_ms_per_robot,1.1286
10,10,90,810.0,4,role_ms_per_robot,0.168
10,10,90,810.0,4,alloc_ms_per_robot,0.0456
10,10,90,810.0,4,relay_cover_ms_per_robot,0.0114
10,10,90,810.0,4,explorer_move_ms_per_robot,0.7124
10,10,90,810.0,4,relay_move_ms_per_robot,0.0288
10,10,90,810.0,5,steps_run,384
10,10,90,810.0,5,survivors,9
10,10,90,810.0,5,final_cov,81.41
10,10,90,810.0,5,final_found,9
10,10,90,810.0,5,found_frac,1.0
10,10,90,810.0,5,deaths,0
10,10,90,810.0,5,hazard_deaths,0
10,10,90,810.0,5,battery_deaths,0
10,10,90,810.0,5,peak_relays,5
10,10,90,810.0,5,t_first_found,14
10,10,90,810.0,5,t_half_found,45
10,10,90,810.0,5,t_all_found,384
10,10,90,810.0,5,completed,1
10,10,90,810.0,5,wall_s,8.3
10,10,90,810.0,5,step_mean_ms,21.632
10,10,90,810.0,5,step_p50_ms,18.798
10,10,90,810.0,5,step_p90_ms,34.658
10,10,90,810.0,5,step_max_ms,71.432
10,10,90,810.0,5,ground_mean_ms,14.563
10,10,90,810.0,5,ground_p90_ms,20.833
10,10,90,810.0,5,astar_sum_mean_ms,7.069
10,10,90,810.0,5,astar_max_mean_ms,3.383
10,10,90,810.0,5,astar_max_p90_ms,6.743
10,10,90,810.0,5,dist_mean_ms,17.946
10,10,90,810.0,5,dist_p90_ms,25.166
10,10,90,810.0,5,role_ms,1.478
10,10,90,810.0,5,alloc_ms,0.731
10,10,90,810.0,5,relay_cover_ms,0.349
10,10,90,810.0,5,explorer_move_ms,6.991
10,10,90,810.0,5,relay_move_ms,2.478
10,10,90,810.0,5,astar_explorer_ms,5.377
10,10,90,810.0,5,astar_relay_ms,1.692
10,10,90,810.0,5,other_ms,9.605
10,10,90,810.0,5,step_ms_per_robot,2.1632
10,10,90,810.0,5,ground_ms_per_robot,1.4563
10,10,90,810.0,5,role_ms_per_robot,0.1478
10,10,90,810.0,5,alloc_ms_per_robot,0.0731
10,10,90,810.0,5,relay_cover_ms_per_robot,0.0349
10,10,90,810.0,5,explorer_move_ms_per_robot,0.6991
10,10,90,810.0,5,relay_move_ms_per_robot,0.2478
10,10,90,810.0,6,steps_run,899
10,10,90,810.0,6,survivors,9
10,10,90,810.0,6,final_cov,90.99
10,10,90,810.0,6,final_found,9
10,10,90,810.0,6,found_frac,1.0
10,10,90,810.0,6,deaths,2
10,10,90,810.0,6,hazard_deaths,1
10,10,90,810.0,6,battery_deaths,1
10,10,90,810.0,6,peak_relays,5
10,10,90,810.0,6,t_first_found,1
10,10,90,810.0,6,t_half_found,211
10,10,90,810.0,6,t_all_found,899
10,10,90,810.0,6,completed,1
10,10,90,810.0,6,wall_s,21.8
10,10,90,810.0,6,step_mean_ms,24.222
10,10,90,810.0,6,step_p50_ms,19.164
10,10,90,810.0,6,step_p90_ms,47.019
10,10,90,810.0,6,step_max_ms,84.975
10,10,90,810.0,6,ground_mean_ms,13.316
10,10,90,810.0,6,ground_p90_ms,17.916
10,10,90,810.0,6,astar_sum_mean_ms,10.906
10,10,90,810.0,6,astar_max_mean_ms,3.532
10,10,90,810.0,6,astar_max_p90_ms,7.673
10,10,90,810.0,6,dist_mean_ms,16.848
10,10,90,810.0,6,dist_p90_ms,23.87
10,10,90,810.0,6,role_ms,2.289
10,10,90,810.0,6,alloc_ms,0.539
10,10,90,810.0,6,relay_cover_ms,0.204
10,10,90,810.0,6,explorer_move_ms,12.604
10,10,90,810.0,6,relay_move_ms,0.39
10,10,90,810.0,6,astar_explorer_ms,10.858
10,10,90,810.0,6,astar_relay_ms,0.049
10,10,90,810.0,6,other_ms,8.196
10,10,90,810.0,6,step_ms_per_robot,2.4222
10,10,90,810.0,6,ground_ms_per_robot,1.3316
10,10,90,810.0,6,role_ms_per_robot,0.2289
10,10,90,810.0,6,alloc_ms_per_robot,0.0539
10,10,90,810.0,6,relay_cover_ms_per_robot,0.0204
10,10,90,810.0,6,explorer_move_ms_per_robot,1.2604
10,10,90,810.0,6,relay_move_ms_per_robot,0.039
10,10,90,810.0,7,steps_run,1500
10,10,90,810.0,7,survivors,9
10,10,90,810.0,7,final_cov,87.64
10,10,90,810.0,7,final_found,3
10,10,90,810.0,7,found_frac,0.333
10,10,90,810.0,7,deaths,4
10,10,90,810.0,7,hazard_deaths,0
10,10,90,810.0,7,battery_deaths,3
10,10,90,810.0,7,peak_relays,7
10,10,90,810.0,7,t_first_found,1
10,10,90,810.0,7,t_half_found,-1
10,10,90,810.0,7,t_all_found,-1
10,10,90,810.0,7,completed,0
10,10,90,810.0,7,wall_s,87.9
10,10,90,810.0,7,step_mean_ms,58.562
10,10,90,810.0,7,step_p50_ms,69.014
10,10,90,810.0,7,step_p90_ms,86.934
10,10,90,810.0,7,step_max_ms,136.461
10,10,90,810.0,7,ground_mean_ms,12.466
10,10,90,810.0,7,ground_p90_ms,17.391
10,10,90,810.0,7,astar_sum_mean_ms,46.097
10,10,90,810.0,7,astar_max_mean_ms,6.589
10,10,90,810.0,7,astar_max_p90_ms,9.978
10,10,90,810.0,7,dist_mean_ms,19.054
10,10,90,810.0,7,dist_p90_ms,25.518
10,10,90,810.0,7,role_ms,1.7
10,10,90,810.0,7,alloc_ms,0.445
10,10,90,810.0,7,relay_cover_ms,0.069
10,10,90,810.0,7,explorer_move_ms,49.821
10,10,90,810.0,7,relay_move_ms,0.773
10,10,90,810.0,7,astar_explorer_ms,45.706
10,10,90,810.0,7,astar_relay_ms,0.391
10,10,90,810.0,7,other_ms,5.754
10,10,90,810.0,7,step_ms_per_robot,5.8562
10,10,90,810.0,7,ground_ms_per_robot,1.2466
10,10,90,810.0,7,role_ms_per_robot,0.17
10,10,90,810.0,7,alloc_ms_per_robot,0.0445
10,10,90,810.0,7,relay_cover_ms_per_robot,0.0069
10,10,90,810.0,7,explorer_move_ms_per_robot,4.9821
10,10,90,810.0,7,relay_move_ms_per_robot,0.0773
10,10,90,810.0,8,steps_run,1500
10,10,90,810.0,8,survivors,9
10,10,90,810.0,8,final_cov,98.17
10,10,90,810.0,8,final_found,8
10,10,90,810.0,8,found_frac,0.889
10,10,90,810.0,8,deaths,2
10,10,90,810.0,8,hazard_deaths,0
10,10,90,810.0,8,battery_deaths,2
10,10,90,810.0,8,peak_relays,5
10,10,90,810.0,8,t_first_found,25
10,10,90,810.0,8,t_half_found,128
10,10,90,810.0,8,t_all_found,-1
10,10,90,810.0,8,completed,0
10,10,90,810.0,8,wall_s,20.3
10,10,90,810.0,8,step_mean_ms,13.551
10,10,90,810.0,8,step_p50_ms,11.141
10,10,90,810.0,8,step_p90_ms,28.32
10,10,90,810.0,8,step_max_ms,57.9
10,10,90,810.0,8,ground_mean_ms,8.991
10,10,90,810.0,8,ground_p90_ms,14.09
10,10,90,810.0,8,astar_sum_mean_ms,4.56
10,10,90,810.0,8,astar_max_mean_ms,1.905
10,10,90,810.0,8,astar_max_p90_ms,5.968
10,10,90,810.0,8,dist_mean_ms,10.896
10,10,90,810.0,8,dist_p90_ms,18.096
10,10,90,810.0,8,role_ms,2.512
10,10,90,810.0,8,alloc_ms,0.253
10,10,90,810.0,8,relay_cover_ms,0.063
10,10,90,810.0,8,explorer_move_ms,6.081
10,10,90,810.0,8,relay_move_ms,0.815
10,10,90,810.0,8,astar_explorer_ms,4.018
10,10,90,810.0,8,astar_relay_ms,0.542
10,10,90,810.0,8,other_ms,3.826
10,10,90,810.0,8,step_ms_per_robot,1.3551
10,10,90,810.0,8,ground_ms_per_robot,0.8991
10,10,90,810.0,8,role_ms_per_robot,0.2512
10,10,90,810.0,8,alloc_ms_per_robot,0.0253
10,10,90,810.0,8,relay_cover_ms_per_robot,0.0063
10,10,90,810.0,8,explorer_move_ms_per_robot,0.6081
10,10,90,810.0,8,relay_move_ms_per_robot,0.0815
10,10,90,810.0,9,steps_run,770
10,10,90,810.0,9,survivors,9
10,10,90,810.0,9,final_cov,86.17
10,10,90,810.0,9,final_found,9
10,10,90,810.0,9,found_frac,1.0
10,10,90,810.0,9,deaths,3
10,10,90,810.0,9,hazard_deaths,0
10,10,90,810.0,9,battery_deaths,3
10,10,90,810.0,9,peak_relays,6
10,10,90,810.0,9,t_first_found,52
10,10,90,810.0,9,t_half_found,319
10,10,90,810.0,9,t_all_found,770
10,10,90,810.0,9,completed,1
10,10,90,810.0,9,wall_s,15.8
10,10,90,810.0,9,step_mean_ms,20.493
10,10,90,810.0,9,step_p50_ms,18.601
10,10,90,810.0,9,step_p90_ms,34.499
10,10,90,810.0,9,step_max_ms,71.434
10,10,90,810.0,9,ground_mean_ms,13.246
10,10,90,810.0,9,ground_p90_ms,17.272
10,10,90,810.0,9,astar_sum_mean_ms,7.248
10,10,90,810.0,9,astar_max_mean_ms,3.199
10,10,90,810.0,9,astar_max_p90_ms,7.019
10,10,90,810.0,9,dist_mean_ms,16.445
10,10,90,810.0,9,dist_p90_ms,22.415
10,10,90,810.0,9,role_ms,2.45
10,10,90,810.0,9,alloc_ms,0.495
10,10,90,810.0,9,relay_cover_ms,0.241
10,10,90,810.0,9,explorer_move_ms,8.441
10,10,90,810.0,9,relay_move_ms,1.449
10,10,90,810.0,9,astar_explorer_ms,6.438
10,10,90,810.0,9,astar_relay_ms,0.809
10,10,90,810.0,9,other_ms,7.418
10,10,90,810.0,9,step_ms_per_robot,2.0493
10,10,90,810.0,9,ground_ms_per_robot,1.3246
10,10,90,810.0,9,role_ms_per_robot,0.245
10,10,90,810.0,9,alloc_ms_per_robot,0.0495
10,10,90,810.0,9,relay_cover_ms_per_robot,0.0241
10,10,90,810.0,9,explorer_move_ms_per_robot,0.8441
10,10,90,810.0,9,relay_move_ms_per_robot,0.1449
20,20,126,793.8,0,steps_run,1016
20,20,126,793.8,0,survivors,18
20,20,126,793.8,0,final_cov,99.84
20,20,126,793.8,0,final_found,18
20,20,126,793.8,0,found_frac,1.0
20,20,126,793.8,0,deaths,6
20,20,126,793.8,0,hazard_deaths,1
20,20,126,793.8,0,battery_deaths,5
20,20,126,793.8,0,peak_relays,7
20,20,126,793.8,0,t_first_found,5
20,20,126,793.8,0,t_half_found,52
20,20,126,793.8,0,t_all_found,1016
20,20,126,793.8,0,completed,1
20,20,126,793.8,0,wall_s,61.8
20,20,126,793.8,0,step_mean_ms,60.808
20,20,126,793.8,0,step_p50_ms,46.453
20,20,126,793.8,0,step_p90_ms,130.825
20,20,126,793.8,0,step_max_ms,373.566
20,20,126,793.8,0,ground_mean_ms,28.211
20,20,126,793.8,0,ground_p90_ms,44.807
20,20,126,793.8,0,astar_sum_mean_ms,32.597
20,20,126,793.8,0,astar_max_mean_ms,8.693
20,20,126,793.8,0,astar_max_p90_ms,15.608
20,20,126,793.8,0,dist_mean_ms,36.905
20,20,126,793.8,0,dist_p90_ms,57.405
20,20,126,793.8,0,role_ms,3.077
20,20,126,793.8,0,alloc_ms,1.63
20,20,126,793.8,0,relay_cover_ms,0.449
20,20,126,793.8,0,explorer_move_ms,37.476
20,20,126,793.8,0,relay_move_ms,0.582
20,20,126,793.8,0,astar_explorer_ms,32.451
20,20,126,793.8,0,astar_relay_ms,0.146
20,20,126,793.8,0,other_ms,17.595
20,20,126,793.8,0,step_ms_per_robot,3.0404
20,20,126,793.8,0,ground_ms_per_robot,1.4106
20,20,126,793.8,0,role_ms_per_robot,0.1538
20,20,126,793.8,0,alloc_ms_per_robot,0.0815
20,20,126,793.8,0,relay_cover_ms_per_robot,0.0225
20,20,126,793.8,0,explorer_move_ms_per_robot,1.8738
20,20,126,793.8,0,relay_move_ms_per_robot,0.0291
20,20,126,793.8,1,steps_run,1500
20,20,126,793.8,1,survivors,18
20,20,126,793.8,1,final_cov,99.94
20,20,126,793.8,1,final_found,17
20,20,126,793.8,1,found_frac,0.944
20,20,126,793.8,1,deaths,7
20,20,126,793.8,1,hazard_deaths,1
20,20,126,793.8,1,battery_deaths,5
20,20,126,793.8,1,peak_relays,7
20,20,126,793.8,1,t_first_found,4
20,20,126,793.8,1,t_half_found,90
20,20,126,793.8,1,t_all_found,-1
20,20,126,793.8,1,completed,0
20,20,126,793.8,1,wall_s,61.9
20,20,126,793.8,1,step_mean_ms,41.258
20,20,126,793.8,1,step_p50_ms,37.687
20,20,126,793.8,1,step_p90_ms,87.628
20,20,126,793.8,1,step_max_ms,163.124
20,20,126,793.8,1,ground_mean_ms,24.183
20,20,126,793.8,1,ground_p90_ms,40.806
20,20,126,793.8,1,astar_sum_mean_ms,17.075
20,20,126,793.8,1,astar_max_mean_ms,4.942
20,20,126,793.8,1,astar_max_p90_ms,13.862
20,20,126,793.8,1,dist_mean_ms,29.125
20,20,126,793.8,1,dist_p90_ms,47.203
20,20,126,793.8,1,role_ms,2.022
20,20,126,793.8,1,alloc_ms,1.619
20,20,126,793.8,1,relay_cover_ms,0.345
20,20,126,793.8,1,explorer_move_ms,24.183
20,20,126,793.8,1,relay_move_ms,0.728
20,20,126,793.8,1,astar_explorer_ms,16.872
20,20,126,793.8,1,astar_relay_ms,0.203
20,20,126,793.8,1,other_ms,12.361
20,20,126,793.8,1,step_ms_per_robot,2.0629
20,20,126,793.8,1,ground_ms_per_robot,1.2092
20,20,126,793.8,1,role_ms_per_robot,0.1011
20,20,126,793.8,1,alloc_ms_per_robot,0.0809
20,20,126,793.8,1,relay_cover_ms_per_robot,0.0173
20,20,126,793.8,1,explorer_move_ms_per_robot,1.2092
20,20,126,793.8,1,relay_move_ms_per_robot,0.0364
20,20,126,793.8,2,steps_run,427
20,20,126,793.8,2,survivors,18
20,20,126,793.8,2,final_cov,81.22
20,20,126,793.8,2,final_found,18
20,20,126,793.8,2,found_frac,1.0
20,20,126,793.8,2,deaths,0
20,20,126,793.8,2,hazard_deaths,0
20,20,126,793.8,2,battery_deaths,0
20,20,126,793.8,2,peak_relays,6
20,20,126,793.8,2,t_first_found,3
20,20,126,793.8,2,t_half_found,61
20,20,126,793.8,2,t_all_found,427
20,20,126,793.8,2,completed,1
20,20,126,793.8,2,wall_s,26.8
20,20,126,793.8,2,step_mean_ms,62.751
20,20,126,793.8,2,step_p50_ms,52.221
20,20,126,793.8,2,step_p90_ms,113.954
20,20,126,793.8,2,step_max_ms,204.038
20,20,126,793.8,2,ground_mean_ms,36.98
20,20,126,793.8,2,ground_p90_ms,50.883
20,20,126,793.8,2,astar_sum_mean_ms,25.772
20,20,126,793.8,2,astar_max_mean_ms,8.381
20,20,126,793.8,2,astar_max_p90_ms,15.104
20,20,126,793.8,2,dist_mean_ms,45.361
20,20,126,793.8,2,dist_p90_ms,64.474
20,20,126,793.8,2,role_ms,3.714
20,20,126,793.8,2,alloc_ms,3.193
20,20,126,793.8,2,relay_cover_ms,0.54
20,20,126,793.8,2,explorer_move_ms,31.706
20,20,126,793.8,2,relay_move_ms,1.054
20,20,126,793.8,2,astar_explorer_ms,25.603
20,20,126,793.8,2,astar_relay_ms,0.169
20,20,126,793.8,2,other_ms,22.545
20,20,126,793.8,2,step_ms_per_robot,3.1376
20,20,126,793.8,2,ground_ms_per_robot,1.849
20,20,126,793.8,2,role_ms_per_robot,0.1857
20,20,126,793.8,2,alloc_ms_per_robot,0.1597
20,20,126,793.8,2,relay_cover_ms_per_robot,0.027
20,20,126,793.8,2,explorer_move_ms_per_robot,1.5853
20,20,126,793.8,2,relay_move_ms_per_robot,0.0527
20,20,126,793.8,3,steps_run,547
20,20,126,793.8,3,survivors,18
20,20,126,793.8,3,final_cov,94.33
20,20,126,793.8,3,final_found,18
20,20,126,793.8,3,found_frac,1.0
20,20,126,793.8,3,deaths,0
20,20,126,793.8,3,hazard_deaths,0
20,20,126,793.8,3,battery_deaths,0
20,20,126,793.8,3,peak_relays,6
20,20,126,793.8,3,t_first_found,9
20,20,126,793.8,3,t_half_found,85
20,20,126,793.8,3,t_all_found,547
20,20,126,793.8,3,completed,1
20,20,126,793.8,3,wall_s,25.1
20,20,126,793.8,3,step_mean_ms,45.952
20,20,126,793.8,3,step_p50_ms,38.616
20,20,126,793.8,3,step_p90_ms,80.111
20,20,126,793.8,3,step_max_ms,158.159
20,20,126,793.8,3,ground_mean_ms,32.597
20,20,126,793.8,3,ground_p90_ms,45.472
20,20,126,793.8,3,astar_sum_mean_ms,13.354
20,20,126,793.8,3,astar_max_mean_ms,6.119
20,20,126,793.8,3,astar_max_p90_ms,14.537
20,20,126,793.8,3,dist_mean_ms,38.717
20,20,126,793.8,3,dist_p90_ms,57.717
20,20,126,793.8,3,role_ms,2.958
20,20,126,793.8,3,alloc_ms,2.927
20,20,126,793.8,3,relay_cover_ms,0.39
20,20,126,793.8,3,explorer_move_ms,17.929
20,20,126,793.8,3,relay_move_ms,0.695
20,20,126,793.8,3,astar_explorer_ms,13.244
20,20,126,793.8,3,astar_relay_ms,0.111
20,20,126,793.8,3,other_ms,21.052
20,20,126,793.8,3,step_ms_per_robot,2.2976
20,20,126,793.8,3,ground_ms_per_robot,1.6299
20,20,126,793.8,3,role_ms_per_robot,0.1479
20,20,126,793.8,3,alloc_ms_per_robot,0.1464
20,20,126,793.8,3,relay_cover_ms_per_robot,0.0195
20,20,126,793.8,3,explorer_move_ms_per_robot,0.8965
20,20,126,793.8,3,relay_move_ms_per_robot,0.0348
20,20,126,793.8,4,steps_run,744
20,20,126,793.8,4,survivors,18
20,20,126,793.8,4,final_cov,93.83
20,20,126,793.8,4,final_found,18
20,20,126,793.8,4,found_frac,1.0
20,20,126,793.8,4,deaths,5
20,20,126,793.8,4,hazard_deaths,0
20,20,126,793.8,4,battery_deaths,5
20,20,126,793.8,4,peak_relays,6
20,20,126,793.8,4,t_first_found,1
20,20,126,793.8,4,t_half_found,81
20,20,126,793.8,4,t_all_found,744
20,20,126,793.8,4,completed,1
20,20,126,793.8,4,wall_s,48.4
20,20,126,793.8,4,step_mean_ms,65.013
20,20,126,793.8,4,step_p50_ms,61.229
20,20,126,793.8,4,step_p90_ms,96.121
20,20,126,793.8,4,step_max_ms,183.83
20,20,126,793.8,4,ground_mean_ms,34.707
20,20,126,793.8,4,ground_p90_ms,47.671
20,20,126,793.8,4,astar_sum_mean_ms,30.306
20,20,126,793.8,4,astar_max_mean_ms,9.505
20,20,126,793.8,4,astar_max_p90_ms,14.825
20,20,126,793.8,4,dist_mean_ms,44.212
20,20,126,793.8,4,dist_p90_ms,59.004
20,20,126,793.8,4,role_ms,2.933
20,20,126,793.8,4,alloc_ms,1.727
20,20,126,793.8,4,relay_cover_ms,0.356
20,20,126,793.8,4,explorer_move_ms,35.256
20,20,126,793.8,4,relay_move_ms,4.426
