n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
20,20,126,793.8,20,1500,18,99.02,16,0.889,10,0,8,6,23,92,-1,0,107.1,71.406,68.478,132.026,272.561,24.352,37.942,47.054,9.696,14.171,34.048,52.032,2.719,2.133,0.336,51.978,0.64,46.943,0.111,13.598,3.5703,1.2176,0.136,0.1067,0.0168,2.5989,0.032
20,20,126,793.8,21,572,18,93.93,18,1.0,2,1,1,7,1,41,572,1,30.9,54.103,49.612,82.117,186.022,35.217,51.745,18.886,8.102,13.925,43.319,60.866,3.775,3.248,0.301,18.638,7.255,13.251,5.635,20.886,2.7052,1.7609,0.1888,0.1624,0.0151,0.9319,0.3628
20,20,126,793.8,22,1500,18,99.53,17,0.944,8,0,8,6,1,104,-1,0,151.1,100.713,106.81,146.935,228.222,22.604,37.186,78.109,12.699,14.657,35.303,51.127,2.771,1.15,0.113,84.29,0.459,78.084,0.025,11.93,5.0356,1.1302,0.1386,0.0575,0.0056,4.2145,0.023
20,20,126,793.8,23,1500,18,99.45,16,0.889,11,0,11,6,1,265,-1,0,68.9,45.92,42.975,80.718,162.387,24.331,37.161,21.59,8.074,14.477,32.404,50.12,2.388,1.914,0.304,25.524,0.42,21.51,0.08,15.371,2.296,1.2165,0.1194,0.0957,0.0152,1.2762,0.021
20,20,126,793.8,24,1500,18,99.74,17,0.944,10,0,9,7,24,280,-1,0,81.9,54.628,52.323,93.702,179.188,26.34,43.434,28.288,7.611,13.983,33.951,55.107,2.33,1.994,0.363,35.17,0.656,28.173,0.114,14.115,2.7314,1.317,0.1165,0.0997,0.0181,1.7585,0.0328
20,20,126,793.8,25,452,18,83.13,18,1.0,0,0,0,7,35,87,452,1,25.1,55.592,49.589,85.852,165.038,35.746,45.596,19.845,7.592,14.728,43.339,57.474,2.865,2.245,0.526,26.681,2.079,18.614,1.231,21.196,2.7796,1.7873,0.1432,0.1122,0.0263,1.334,0.1039
20,20,126,793.8,26,1500,18,98.26,16,0.889,8,0,8,7,1,85,-1,0,161.6,107.698,112.118,160.562,275.848,28.776,42.387,78.922,12.432,14.604,41.207,56.651,2.996,1.909,0.395,85.944,0.633,78.828,0.094,15.821,5.3849,1.4388,0.1498,0.0955,0.0197,4.2972,0.0317
20,20,126,793.8,27,496,18,87.5,18,1.0,0,0,0,6,1,103,496,1,28.9,58.302,54.055,81.846,152.145,40.954,51.455,17.348,5.177,13.66,46.131,60.969,5.983,2.441,0.441,27.906,0.869,17.182,0.166,20.662,2.9151,2.0477,0.2992,0.1221,0.022,1.3953,0.0434
20,20,126,793.8,28,1500,18,99.87,17,0.944,5,2,3,6,30,96,-1,0,99.7,66.436,59.756,126.206,217.108,25.185,43.228,41.251,8.971,13.875,34.157,54.872,2.332,1.431,0.168,50.71,0.495,41.203,0.048,11.301,3.3218,1.2593,0.1166,0.0715,0.0084,2.5355,0.0248
20,20,126,793.8,29,682,18,94.25,18,1.0,6,0,6,6,1,66,682,1,34.8,51.009,43.703,91.497,200.84,31.906,44.628,19.103,7.698,14.706,39.604,57.409,3.327,2.707,0.438,24.105,0.685,18.949,0.154,19.746,2.5504,1.5953,0.1664,0.1354,0.0219,1.2052,0.0343
20,20,126,793.8,30,1500,18,98.99,16,0.889,6,1,5,7,26,289,-1,0,108.6,72.396,73.885,99.764,188.754,27.848,43.872,44.548,8.411,13.028,36.259,54.84,3.197,1.371,0.148,50.861,4.693,40.964,3.584,12.127,3.6198,1.3924,0.1598,0.0685,0.0074,2.5431,0.2346
20,20,126,793.8,31,804,18,98.63,18,1.0,6,1,2,6,8,115,804,1,65.1,81.012,71.229,143.502,223.239,34.315,44.695,46.698,10.443,15.18,44.758,58.248,6.804,2.3,0.423,51.705,0.743,46.58,0.118,19.038,4.0506,1.7157,0.3402,0.115,0.0211,2.5852,0.0371
20,20,126,793.8,32,582,18,85.33,18,1.0,1,0,1,6,1,96,582,1,51.7,88.819,71.468,172.555,250.252,35.109,46.367,53.71,10.686,14.849,45.795,62.128,5.623,3.165,0.395,59.18,0.947,53.514,0.196,19.51,4.441,1.7555,0.2811,0.1582,0.0198,2.959,0.0473
20,20,126,793.8,33,383,18,75.75,18,1.0,0,0,0,7,24,146,383,1,20.9,54.604,50.42,87.739,148.351,34.044,45.072,20.56,8.587,14.745,42.631,59.339,3.425,3.266,0.528,19.934,5.739,16.275,4.285,21.712,2.7302,1.7022,0.1712,0.1633,0.0264,0.9967,0.287
20,20,126,793.8,34,410,18,82.47,18,1.0,0,0,0,7,1,54,410,1,17.2,41.841,36.049,66.292,164.574,32.914,42.731,8.927,4.902,14.528,37.816,53.302,2.972,2.824,0.633,12.428,1.218,8.635,0.292,21.766,2.0921,1.6457,0.1486,0.1412,0.0316,0.6214,0.0609
20,20,126,793.8,35,519,18,89.42,18,1.0,0,0,0,6,25,95,519,1,28.9,55.682,49.269,85.281,160.616,38.735,59.276,16.947,6.174,12.804,44.909,69.341,3.337,3.938,0.36,21.358,5.431,12.693,4.254,21.257,2.7841,1.9368,0.1669,0.1969,0.018,1.0679,0.2716
20,20,126,793.8,36,593,18,93.31,18,1.0,1,0,1,6,8,102,593,1,37.2,62.679,51.533,118.622,210.771,32.942,45.282,29.737,7.82,13.415,40.762,54.259,3.395,2.943,0.403,32.399,3.629,27.157,2.58,19.911,3.134,1.6471,0.1697,0.1471,0.0202,1.62,0.1815
20,20,126,793.8,37,1500,18,99.72,15,0.833,10,1,9,5,10,211,-1,0,60.7,40.453,37.19,75.2,200.438,24.028,42.604,16.426,5.32,13.221,29.348,52.401,2.353,1.407,0.198,23.51,0.445,16.373,0.052,12.541,2.0227,1.2014,0.1176,0.0703,0.0099,1.1755,0.0223
20,20,126,793.8,38,1500,18,99.7,17,0.944,11,0,9,7,1,116,-1,0,78.3,52.22,44.279,105.916,198.495,25.42,41.003,26.8,8.069,14.573,33.489,54.492,2.392,2.166,0.371,32.173,0.795,26.615,0.185,14.323,2.611,1.271,0.1196,0.1083,0.0186,1.6086,0.0398
20,20,126,793.8,39,715,18,92.38,18,1.0,6,0,5,7,23,194,715,1,56.6,79.172,76.568,125.317,265.473,35.182,46.546,43.99,11.792,15.085,46.975,60.693,3.778,2.67,0.419,48.282,3.637,41.385,2.605,20.386,3.9586,1.7591,0.1889,0.1335,0.021,2.4141,0.1818
20,20,126,793.8,40,1500,18,99.96,17,0.944,7,0,7,7,12,131,-1,0,51.2,34.158,27.271,66.806,170.898,22.939,43.372,11.219,4.031,13.255,26.97,49.76,2.429,0.905,0.169,18.259,1.131,10.542,0.677,11.265,1.7079,1.1469,0.1215,0.0452,0.0085,0.913,0.0565
30,30,156,811.2,11,976,27,97.53,27,1.0,10,0,10,6,15,98,976,1,117.7,120.54,107.716,210.078,398.931,54.386,90.155,66.154,14.338,22.711,68.724,111.515,4.538,8.332,0.534,75.817,0.966,65.974,0.18,30.353,4.018,1.8129,0.1513,0.2777,0.0178,2.5272,0.0322
30,30,156,811.2,12,1500,27,99.91,26,0.963,10,0,10,6,1,67,-1,0,117.4,78.234,69.004,147.91,577.769,43.675,76.315,34.559,10.82,21.285,54.495,93.219,3.394,4.586,0.304,42.534,7.268,28.715,5.844,20.149,2.6078,1.4558,0.1131,0.1529,0.0101,1.4178,0.2423
30,30,156,811.2,13,334,27,73.79,27,1.0,0,0,0,7,4,57,334,1,25.2,75.325,62.512,114.412,466.024,60.734,79.055,14.59,6.322,21.297,67.056,95.598,7.818,9.176,0.647,21.654,2.013,14.345,0.245,34.016,2.5108,2.0245,0.2606,0.3059,0.0216,0.7218,0.0671
30,30,156,811.2,14,653,27,93.0,27,1.0,3,0,3,6,1,95,653,1,75.1,114.997,102.006,186.045,459.427,67.965,115.818,47.033,13.183,22.273,81.147,133.062,5.195,9.63,0.648,62.725,1.087,46.828,0.205,35.712,3.8332,2.2655,0.1732,0.321,0.0216,2.0908,0.0362
30,30,156,811.2,15,668,27,98.11,27,1.0,4,0,4,7,29,122,668,1,72.2,108.102,83.012,206.011,347.541,62.907,109.283,45.195,12.101,22.419,75.009,125.615,9.223,9.738,0.578,53.558,1.036,44.959,0.236,33.969,3.6034,2.0969,0.3074,0.3246,0.0193,1.7853,0.0345
30,30,156,811.2,16,943,27,99.7,27,1.0,10,0,10,7,2,120,943,1,83.5,88.547,74.191,161.034,461.701,46.755,70.725,41.792,13.253,22.725,60.008,90.079,5.395,6.111,0.427,48.775,1.697,41.612,0.18,26.144,2.9516,1.5585,0.1798,0.2037,0.0142,1.6258,0.0566
30,30,156,811.2,17,1500,27,99.93,26,0.963,16,0,15,6,13,116,-1,0,120.0,80.018,70.566,149.398,488.406,42.159,74.694,37.859,10.321,21.183,52.48,83.381,4.168,4.692,0.427,50.471,0.757,37.672,0.187,19.504,2.6673,1.4053,0.1389,0.1564,0.0142,1.6824,0.0252
30,30,156,811.2,18,1142,27,96.54,27,1.0,11,0,11,7,10,67,1142,1,100.0,87.575,77.42,150.786,398.747,56.868,96.541,30.707,9.585,20.854,66.453,112.54,4.383,9.544,0.599,43.632,1.123,30.536,0.171,28.294,2.9192,1.8956,0.1461,0.3181,0.02,1.4544,0.0374
30,30,156,811.2,19,993,27,98.98,27,1.0,8,1,7,7,15,68,993,1,83.7,84.327,70.879,158.55,384.189,57.159,82.976,27.168,9.567,21.53,66.726,100.609,6.247,8.787,0.492,36.935,1.563,26.924,0.245,30.303,2.8109,1.9053,0.2082,0.2929,0.0164,1.2312,0.0521
30,30,156,811.2,20,1500,27,99.98,26,0.963,14,2,11,6,1,65,-1,0,123.6,82.402,77.791,153.32,474.483,41.631,72.761,40.771,10.952,21.2,52.583,85.036,3.569,4.095,0.296,51.694,0.678,40.61,0.161,22.071,2.7467,1.3877,0.119,0.1365,0.0099,1.7231,0.0226
30,30,156,811.2,21,654,27,98.7,27,1.0,7,1,6,6,4,151,654,1,68.6,104.949,92.106,178.69,516.758,59.635,84.484,45.315,12.732,20.76,72.367,98.103,5.517,7.787,0.386,48.119,9.472,37.831,7.484,33.668,3.4983,1.9878,0.1839,0.2596,0.0129,1.604,0.3157
30,30,156,811.2,22,502,27,85.68,27,1.0,1,0,1,6,1,160,502,1,47.5,94.52,77.891,172.981,312.952,61.758,83.345,32.762,12.015,22.491,73.773,104.51,4.36,6.918,0.675,44.51,1.09,32.533,0.229,36.968,3.1507,2.0586,0.1453,0.2306,0.0225,1.4837,0.0363
30,30,156,811.2,23,934,27,95.44,27,1.0,12,1,11,6,2,87,934,1,70.5,75.526,64.818,138.536,399.353,51.229,78.046,24.297,9.864,21.605,61.093,92.594,4.203,7.021,0.483,31.161,0.949,23.988,0.31,31.71,2.5175,1.7076,0.1401,0.234,0.0161,1.0387,0.0316
30,30,156,811.2,24,523,27,89.53,27,1.0,1,0,1,7,1,99,523,1,41.4,79.173,61.956,163.71,363.512,61.49,111.276,17.683,6.619,21.266,68.109,122.204,6.077,10.051,0.684,25.264,1.598,17.417,0.266,35.5,2.6391,2.0497,0.2026,0.335,0.0228,0.8421,0.0533
30,30,156,811.2,25,398,27,87.19,27,1.0,0,0,0,6,1,75,398,1,47.9,120.393,105.956,191.247,515.072,65.262,82.858,55.131,15.436,23.381,80.698,101.338,5.032,5.215,0.194,71.507,0.59,55.096,0.035,37.856,4.0131,2.1754,0.1677,0.1738,0.0065,2.3836,0.0197
30,30,156,811.2,26,1074,27,99.93,27,1.0,12,1,10,6,4,58,1074,1,107.9,100.482,88.379,164.507,560.489,52.519,76.164,47.963,12.958,21.928,65.477,94.675,4.31,6.154,0.458,59.57,0.744,47.755,0.207,29.245,3.3494,1.7506,0.1437,0.2051,0.0153,1.9857,0.0248
30,30,156,811.2,27,1500,27,99.61,24,0.889,11,0,10,7,1,70,-1,0,238.1,158.704,150.14,267.162,425.766,44.906,68.176,113.798,19.183,22.663,64.089,89.107,3.558,4.883,0.448,124.81,0.848,113.621,0.177,24.156,5.2901,1.4969,0.1186,0.1628,0.0149,4.1603,0.0283
30,30,156,811.2,28,544,27,84.11,27,1.0,0,0,0,6,1,68,544,1,58.0,106.593,95.702,169.9,332.165,79.952,131.14,26.641,6.691,20.826,86.643,141.014,5.036,9.31,0.532,54.243,1.516,26.4,0.242,35.956,3.5531,2.6651,0.1679,0.3103,0.0177,1.8081,0.0505
30,30,156,811.2,29,1500,27,99.99,26,0.963,12,1,10,8,1,51,-1,0,97.2,64.789,49.149,132.358,360.071,40.354,64.776,24.435,9.223,21.468,49.577,83.148,3.562,4.177,0.379,29.605,5.692,20.043,4.392,21.373,2.1596,1.3451,0.1187,0.1392,0.0126,0.9868,0.1897
30,30,156,811.2,30,1500,27,99.66,25,0.926,10,0,10,7,1,56,-1,0,216.0,144.022,142.399,256.309,374.248,48.03,76.074,95.992,17.305,23.735,65.335,98.52,4.429,5.374,0.425,109.252,1.045,95.745,0.248,23.498,4.8007,1.601,0.1476,0.1791,0.0142,3.6417,0.0348
30,30,156,811.2,31,570,27,84.14,27,1.0,1,0,1,6,3,76,570,1,62.2,109.127,96.252,185.039,343.06,69.561,131.037,39.565,12.985,21.676,82.546,144.477,5.618,11.606,0.53,53.457,1.236,39.245,0.32,36.68,3.6376,2.3187,0.1873,0.3869,0.0177,1.7819,0.0412
30,30,156,811.2,32,919,27,95.21,27,1.0,8,0,7,7,7,178,919,1,127.6,138.796,127.176,221.392,428.166,61.549,93.334,77.247,16.689,22.665,78.238,115.277,5.357,9.353,0.57,92.094,1.115,77.028,0.219,30.308,4.6265,2.0516,0.1786,0.3118,0.019,3.0698,0.0372
30,30,156,811.2,33,585,27,90.45,27,1.0,3,1,2,6,6,63,585,1,59.4,101.48,89.928,169.571,360.389,64.484,109.719,36.996,14.411,24.19,78.895,125.381,5.362,9.98,0.55,48.908,1.148,36.783,0.214,35.534,3.3827,2.1495,0.1787,0.3327,0.0183,1.6303,0.0383
30,30,156,811.2,34,566,27,87.12,27,1.0,1,0,1,7,14,75,566,1,43.8,77.376,60.263,152.96,462.585,60.644,121.552,16.732,7.079,21.807,67.723,132.361,5.874,9.387,0.568,24.571,1.467,16.447,0.286,35.509,2.5792,2.0215,0.1958,0.3129,0.0189,0.819,0.0489
