n_requested,n_actual,grid,cells_per_robot,seed,metric,value
10,10,90,810.0,84,astar_max_p90_ms,6.508
10,10,90,810.0,84,dist_mean_ms,14.151
10,10,90,810.0,84,dist_p90_ms,18.181
10,10,90,810.0,84,role_ms,1.468
10,10,90,810.0,84,alloc_ms,0.327
10,10,90,810.0,84,relay_cover_ms,0.152
10,10,90,810.0,84,explorer_move_ms,17.888
10,10,90,810.0,84,relay_move_ms,0.23
10,10,90,810.0,84,astar_explorer_ms,15.991
10,10,90,810.0,84,astar_relay_ms,0.034
10,10,90,810.0,84,other_ms,5.649
10,10,90,810.0,84,step_ms_per_robot,2.5714
10,10,90,810.0,84,ground_ms_per_robot,0.9689
10,10,90,810.0,84,role_ms_per_robot,0.1468
10,10,90,810.0,84,alloc_ms_per_robot,0.0327
10,10,90,810.0,84,relay_cover_ms_per_robot,0.0152
10,10,90,810.0,84,explorer_move_ms_per_robot,1.7888
10,10,90,810.0,84,relay_move_ms_per_robot,0.023
10,10,90,810.0,85,steps_run,1500
10,10,90,810.0,85,survivors,9
10,10,90,810.0,85,final_cov,96.11
10,10,90,810.0,85,final_found,7
10,10,90,810.0,85,found_frac,0.778
10,10,90,810.0,85,deaths,4
10,10,90,810.0,85,hazard_deaths,1
10,10,90,810.0,85,battery_deaths,2
10,10,90,810.0,85,peak_relays,6
10,10,90,810.0,85,t_first_found,13
10,10,90,810.0,85,t_half_found,148
10,10,90,810.0,85,t_all_found,-1
10,10,90,810.0,85,completed,0
10,10,90,810.0,85,wall_s,21.9
10,10,90,810.0,85,step_mean_ms,14.625
10,10,90,810.0,85,step_p50_ms,13.098
10,10,90,810.0,85,step_p90_ms,27.56
10,10,90,810.0,85,step_max_ms,58.643
10,10,90,810.0,85,ground_mean_ms,8.834
10,10,90,810.0,85,ground_p90_ms,12.511
10,10,90,810.0,85,astar_sum_mean_ms,5.791
10,10,90,810.0,85,astar_max_mean_ms,2.072
10,10,90,810.0,85,astar_max_p90_ms,5.723
10,10,90,810.0,85,dist_mean_ms,10.907
10,10,90,810.0,85,dist_p90_ms,16.39
10,10,90,810.0,85,role_ms,1.161
10,10,90,810.0,85,alloc_ms,0.391
10,10,90,810.0,85,relay_cover_ms,0.05
10,10,90,810.0,85,explorer_move_ms,7.9
10,10,90,810.0,85,relay_move_ms,0.273
10,10,90,810.0,85,astar_explorer_ms,5.686
10,10,90,810.0,85,astar_relay_ms,0.105
10,10,90,810.0,85,other_ms,4.85
10,10,90,810.0,85,step_ms_per_robot,1.4625
10,10,90,810.0,85,ground_ms_per_robot,0.8834
10,10,90,810.0,85,role_ms_per_robot,0.1161
10,10,90,810.0,85,alloc_ms_per_robot,0.0391
10,10,90,810.0,85,relay_cover_ms_per_robot,0.005
10,10,90,810.0,85,explorer_move_ms_per_robot,0.79
10,10,90,810.0,85,relay_move_ms_per_robot,0.0273
10,10,90,810.0,86,steps_run,1500
10,10,90,810.0,86,survivors,9
10,10,90,810.0,86,final_cov,97.65
10,10,90,810.0,86,final_found,8
10,10,90,810.0,86,found_frac,0.889
10,10,90,810.0,86,deaths,5
10,10,90,810.0,86,hazard_deaths,1
10,10,90,810.0,86,battery_deaths,4
10,10,90,810.0,86,peak_relays,5
10,10,90,810.0,86,t_first_found,2
10,10,90,810.0,86,t_half_found,313
10,10,90,810.0,86,t_all_found,-1
10,10,90,810.0,86,completed,0
10,10,90,810.0,86,wall_s,44.2
10,10,90,810.0,86,step_mean_ms,29.49
10,10,90,810.0,86,step_p50_ms,31.676
10,10,90,810.0,86,step_p90_ms,50.776
10,10,90,810.0,86,step_max_ms,71.718
10,10,90,810.0,86,ground_mean_ms,10.078
10,10,90,810.0,86,ground_p90_ms,14.499
10,10,90,810.0,86,astar_sum_mean_ms,19.413
10,10,90,810.0,86,astar_max_mean_ms,4.609
10,10,90,810.0,86,astar_max_p90_ms,6.277
10,10,90,810.0,86,dist_mean_ms,14.687
10,10,90,810.0,86,dist_p90_ms,20.484
10,10,90,810.0,86,role_ms,1.104
10,10,90,810.0,86,alloc_ms,0.377
10,10,90,810.0,86,relay_cover_ms,0.067
10,10,90,810.0,86,explorer_move_ms,22.046
10,10,90,810.0,86,relay_move_ms,0.23
10,10,90,810.0,86,astar_explorer_ms,19.402
10,10,90,810.0,86,astar_relay_ms,0.011
10,10,90,810.0,86,other_ms,5.666
10,10,90,810.0,86,step_ms_per_robot,2.949
10,10,90,810.0,86,ground_ms_per_robot,1.0078
10,10,90,810.0,86,role_ms_per_robot,0.1104
10,10,90,810.0,86,alloc_ms_per_robot,0.0377
10,10,90,810.0,86,relay_cover_ms_per_robot,0.0067
10,10,90,810.0,86,explorer_move_ms_per_robot,2.2046
10,10,90,810.0,86,relay_move_ms_per_robot,0.023
10,10,90,810.0,87,steps_run,639
10,10,90,810.0,87,survivors,9
10,10,90,810.0,87,final_cov,89.48
10,10,90,810.0,87,final_found,9
10,10,90,810.0,87,found_frac,1.0
10,10,90,810.0,87,deaths,1
10,10,90,810.0,87,hazard_deaths,0
10,10,90,810.0,87,battery_deaths,1
10,10,90,810.0,87,peak_relays,4
10,10,90,810.0,87,t_first_found,21
10,10,90,810.0,87,t_half_found,161
10,10,90,810.0,87,t_all_found,639
10,10,90,810.0,87,completed,1
10,10,90,810.0,87,wall_s,19.2
10,10,90,810.0,87,step_mean_ms,30.061
10,10,90,810.0,87,step_p50_ms,24.773
10,10,90,810.0,87,step_p90_ms,54.656
10,10,90,810.0,87,step_max_ms,71.231
10,10,90,810.0,87,ground_mean_ms,11.264
10,10,90,810.0,87,ground_p90_ms,14.542
10,10,90,810.0,87,astar_sum_mean_ms,18.797
10,10,90,810.0,87,astar_max_mean_ms,4.302
10,10,90,810.0,87,astar_max_p90_ms,6.222
10,10,90,810.0,87,dist_mean_ms,15.566
10,10,90,810.0,87,dist_p90_ms,20.353
10,10,90,810.0,87,role_ms,1.092
10,10,90,810.0,87,alloc_ms,0.596
10,10,90,810.0,87,relay_cover_ms,0.138
10,10,90,810.0,87,explorer_move_ms,20.813
10,10,90,810.0,87,relay_move_ms,0.46
10,10,90,810.0,87,astar_explorer_ms,18.764
10,10,90,810.0,87,astar_relay_ms,0.032
10,10,90,810.0,87,other_ms,6.962
10,10,90,810.0,87,step_ms_per_robot,3.0061
10,10,90,810.0,87,ground_ms_per_robot,1.1264
10,10,90,810.0,87,role_ms_per_robot,0.1092
10,10,90,810.0,87,alloc_ms_per_robot,0.0596
10,10,90,810.0,87,relay_cover_ms_per_robot,0.0138
10,10,90,810.0,87,explorer_move_ms_per_robot,2.0813
10,10,90,810.0,87,relay_move_ms_per_robot,0.046
10,10,90,810.0,88,steps_run,1500
10,10,90,810.0,88,survivors,9
10,10,90,810.0,88,final_cov,96.15
10,10,90,810.0,88,final_found,8
10,10,90,810.0,88,found_frac,0.889
10,10,90,810.0,88,deaths,2
10,10,90,810.0,88,hazard_deaths,0
10,10,90,810.0,88,battery_deaths,2
10,10,90,810.0,88,peak_relays,5
10,10,90,810.0,88,t_first_found,5
10,10,90,810.0,88,t_half_found,239
10,10,90,810.0,88,t_all_found,-1
10,10,90,810.0,88,completed,0
10,10,90,810.0,88,wall_s,20.1
10,10,90,810.0,88,step_mean_ms,13.382
10,10,90,810.0,88,step_p50_ms,13.26
10,10,90,810.0,88,step_p90_ms,20.271
10,10,90,810.0,88,step_max_ms,51.304
10,10,90,810.0,88,ground_mean_ms,8.888
10,10,90,810.0,88,ground_p90_ms,11.966
10,10,90,810.0,88,astar_sum_mean_ms,4.494
10,10,90,810.0,88,astar_max_mean_ms,2.442
10,10,90,810.0,88,astar_max_p90_ms,5.784
10,10,90,810.0,88,dist_mean_ms,11.33
10,10,90,810.0,88,dist_p90_ms,15.966
10,10,90,810.0,88,role_ms,1.488
10,10,90,810.0,88,alloc_ms,0.363
10,10,90,810.0,88,relay_cover_ms,0.047
10,10,90,810.0,88,explorer_move_ms,5.762
10,10,90,810.0,88,relay_move_ms,0.563
10,10,90,810.0,88,astar_explorer_ms,4.483
10,10,90,810.0,88,astar_relay_ms,0.011
10,10,90,810.0,88,other_ms,5.16
10,10,90,810.0,88,step_ms_per_robot,1.3382
10,10,90,810.0,88,ground_ms_per_robot,0.8888
10,10,90,810.0,88,role_ms_per_robot,0.1488
10,10,90,810.0,88,alloc_ms_per_robot,0.0363
10,10,90,810.0,88,relay_cover_ms_per_robot,0.0047
10,10,90,810.0,88,explorer_move_ms_per_robot,0.5762
10,10,90,810.0,88,relay_move_ms_per_robot,0.0563
10,10,90,810.0,89,steps_run,1500
10,10,90,810.0,89,survivors,9
10,10,90,810.0,89,final_cov,97.0
10,10,90,810.0,89,final_found,5
10,10,90,810.0,89,found_frac,0.556
10,10,90,810.0,89,deaths,3
10,10,90,810.0,89,hazard_deaths,0
10,10,90,810.0,89,battery_deaths,3
10,10,90,810.0,89,peak_relays,4
10,10,90,810.0,89,t_first_found,105
10,10,90,810.0,89,t_half_found,142
10,10,90,810.0,89,t_all_found,-1
10,10,90,810.0,89,completed,0
10,10,90,810.0,89,wall_s,44.5
10,10,90,810.0,89,step_mean_ms,29.68
10,10,90,810.0,89,step_p50_ms,31.712
10,10,90,810.0,89,step_p90_ms,41.722
10,10,90,810.0,89,step_max_ms,74.922
10,10,90,810.0,89,ground_mean_ms,11.993
10,10,90,810.0,89,ground_p90_ms,15.493
10,10,90,810.0,89,astar_sum_mean_ms,17.687
10,10,90,810.0,89,astar_max_mean_ms,4.971
10,10,90,810.0,89,astar_max_p90_ms,6.242
10,10,90,810.0,89,dist_mean_ms,16.964
10,10,90,810.0,89,dist_p90_ms,21.386
10,10,90,810.0,89,role_ms,4.283
10,10,90,810.0,89,alloc_ms,0.276
10,10,90,810.0,89,relay_cover_ms,0.029
10,10,90,810.0,89,explorer_move_ms,19.317
10,10,90,810.0,89,relay_move_ms,0.297
10,10,90,810.0,89,astar_explorer_ms,17.678
10,10,90,810.0,89,astar_relay_ms,0.009
10,10,90,810.0,89,other_ms,5.477
10,10,90,810.0,89,step_ms_per_robot,2.968
10,10,90,810.0,89,ground_ms_per_robot,1.1993
10,10,90,810.0,89,role_ms_per_robot,0.4283
10,10,90,810.0,89,alloc_ms_per_robot,0.0276
10,10,90,810.0,89,relay_cover_ms_per_robot,0.0029
10,10,90,810.0,89,explorer_move_ms_per_robot,1.9317
10,10,90,810.0,89,relay_move_ms_per_robot,0.0297
10,10,90,810.0,90,steps_run,1500
10,10,90,810.0,90,survivors,9
10,10,90,810.0,90,final_cov,90.94
10,10,90,810.0,90,final_found,8
10,10,90,810.0,90,found_frac,0.889
10,10,90,810.0,90,deaths,2
10,10,90,810.0,90,hazard_deaths,2
10,10,90,810.0,90,battery_deaths,0
10,10,90,810.0,90,peak_relays,5
10,10,90,810.0,90,t_first_found,35
10,10,90,810.0,90,t_half_found,63
10,10,90,810.0,90,t_all_found,-1
10,10,90,810.0,90,completed,0
10,10,90,810.0,90,wall_s,33.3
10,10,90,810.0,90,step_mean_ms,22.184
10,10,90,810.0,90,step_p50_ms,20.829
10,10,90,810.0,90,step_p90_ms,30.952
10,10,90,810.0,90,step_max_ms,49.959
10,10,90,810.0,90,ground_mean_ms,12.155
10,10,90,810.0,90,ground_p90_ms,15.752
10,10,90,810.0,90,astar_sum_mean_ms,10.029
10,10,90,810.0,90,astar_max_mean_ms,2.073
10,10,90,810.0,90,astar_max_p90_ms,5.675
10,10,90,810.0,90,dist_mean_ms,14.229
10,10,90,810.0,90,dist_p90_ms,18.464
10,10,90,810.0,90,role_ms,2.084
10,10,90,810.0,90,alloc_ms,0.359
10,10,90,810.0,90,relay_cover_ms,0.032
10,10,90,810.0,90,explorer_move_ms,15.032
10,10,90,810.0,90,relay_move_ms,0.167
10,10,90,810.0,90,astar_explorer_ms,10.018
10,10,90,810.0,90,astar_relay_ms,0.01
10,10,90,810.0,90,other_ms,4.511
10,10,90,810.0,90,step_ms_per_robot,2.2184
10,10,90,810.0,90,ground_ms_per_robot,1.2155
10,10,90,810.0,90,role_ms_per_robot,0.2084
10,10,90,810.0,90,alloc_ms_per_robot,0.0359
10,10,90,810.0,90,relay_cover_ms_per_robot,0.0032
10,10,90,810.0,90,explorer_move_ms_per_robot,1.5032
10,10,90,810.0,90,relay_move_ms_per_robot,0.0167
10,10,90,810.0,91,steps_run,1500
10,10,90,810.0,91,survivors,9
10,10,90,810.0,91,final_cov,95.8
10,10,90,810.0,91,final_found,4
10,10,90,810.0,91,found_frac,0.444
10,10,90,810.0,91,deaths,3
10,10,90,810.0,91,hazard_deaths,1
10,10,90,810.0,91,battery_deaths,2
10,10,90,810.0,91,peak_relays,5
10,10,90,810.0,91,t_first_found,2
10,10,90,810.0,91,t_half_found,364
10,10,90,810.0,91,t_all_found,-1
10,10,90,810.0,91,completed,0
10,10,90,810.0,91,wall_s,32.3
10,10,90,810.0,91,step_mean_ms,21.56
10,10,90,810.0,91,step_p50_ms,20.608
10,10,90,810.0,91,step_p90_ms,34.69
10,10,90,810.0,91,step_max_ms,51.573
10,10,90,810.0,91,ground_mean_ms,10.151
10,10,90,810.0,91,ground_p90_ms,14.825
10,10,90,810.0,91,astar_sum_mean_ms,11.408
10,10,90,810.0,91,astar_max_mean_ms,3.944
10,10,90,810.0,91,astar_max_p90_ms,6.175
10,10,90,810.0,91,dist_mean_ms,14.095
10,10,90,810.0,91,dist_p90_ms,18.719
10,10,90,810.0,91,role_ms,1.565
10,10,90,810.0,91,alloc_ms,0.314
10,10,90,810.0,91,relay_cover_ms,0.068
10,10,90,810.0,91,explorer_move_ms,13.988
10,10,90,810.0,91,relay_move_ms,0.202
10,10,90,810.0,91,astar_explorer_ms,11.381
10,10,90,810.0,91,astar_relay_ms,0.028
10,10,90,810.0,91,other_ms,5.422
10,10,90,810.0,91,step_ms_per_robot,2.156
10,10,90,810.0,91,ground_ms_per_robot,1.0151
10,10,90,810.0,91,role_ms_per_robot,0.1565
10,10,90,810.0,91,alloc_ms_per_robot,0.0314
10,10,90,810.0,91,relay_cover_ms_per_robot,0.0068
10,10,90,810.0,91,explorer_move_ms_per_robot,1.3988
10,10,90,810.0,91,relay_move_ms_per_robot,0.0202
10,10,90,810.0,92,steps_run,554
10,10,90,810.0,92,survivors,9
10,10,90,810.0,92,final_cov,83.8
10,10,90,810.0,92,final_found,9
10,10,90,810.0,92,found_frac,1.0
10,10,90,810.0,92,deaths,1
10,10,90,810.0,92,hazard_deaths,0
10,10,90,810.0,92,battery_deaths,1
10,10,90,810.0,92,peak_relays,6
10,10,90,810.0,92,t_first_found,51
10,10,90,810.0,92,t_half_found,166
10,10,90,810.0,92,t_all_found,554
10,10,90,810.0,92,completed,1
10,10,90,810.0,92,wall_s,10.9
10,10,90,810.0,92,step_mean_ms,19.622
10,10,90,810.0,92,step_p50_ms,18.732
10,10,90,810.0,92,step_p90_ms,27.334
10,10,90,810.0,92,step_max_ms,54.705
10,10,90,810.0,92,ground_mean_ms,13.909
10,10,90,810.0,92,ground_p90_ms,17.032
10,10,90,810.0,92,astar_sum_mean_ms,5.713
10,10,90,810.0,92,astar_max_mean_ms,2.448
10,10,90,810.0,92,astar_max_p90_ms,6.532
10,10,90,810.0,92,dist_mean_ms,16.357
10,10,90,810.0,92,dist_p90_ms,20.128
10,10,90,810.0,92,role_ms,3.247
10,10,90,810.0,92,alloc_ms,0.423
10,10,90,810.0,92,relay_cover_ms,0.327
10,10,90,810.0,92,explorer_move_ms,8.252
10,10,90,810.0,92,relay_move_ms,0.553
10,10,90,810.0,92,astar_explorer_ms,5.617
10,10,90,810.0,92,astar_relay_ms,0.096
10,10,90,810.0,92,other_ms,6.821
10,10,90,810.0,92,step_ms_per_robot,1.9622
10,10,90,810.0,92,ground_ms_per_robot,1.3909
10,10,90,810.0,92,role_ms_per_robot,0.3247
10,10,90,810.0,92,alloc_ms_per_robot,0.0423
10,10,90,810.0,92,relay_cover_ms_per_robot,0.0327
10,10,90,810.0,92,explorer_move_ms_per_robot,0.8252
10,10,90,810.0,92,relay_move_ms_per_robot,0.0553
10,10,90,810.0,93,steps_run,1500
10,10,90,810.0,93,survivors,9
10,10,90,810.0,93,final_cov,94.83
10,10,90,810.0,93,final_found,7
10,10,90,810.0,93,found_frac,0.778
10,10,90,810.0,93,deaths,4
10,10,90,810.0,93,hazard_deaths,2
10,10,90,810.0,93,battery_deaths,1
10,10,90,810.0,93,peak_relays,6
10,10,90,810.0,93,t_first_found,12
10,10,90,810.0,93,t_half_found,192
10,10,90,810.0,93,t_all_found,-1
10,10,90,810.0,93,completed,0
10,10,90,810.0,93,wall_s,28.8
10,10,90,810.0,93,step_mean_ms,19.167
10,10,90,810.0,93,step_p50_ms,19.011
10,10,90,810.0,93,step_p90_ms,27.934
10,10,90,810.0,93,step_max_ms,66.829
10,10,90,810.0,93,ground_mean_ms,8.293
10,10,90,810.0,93,ground_p90_ms,11.721
10,10,90,810.0,93,astar_sum_mean_ms,10.874
10,10,90,810.0,93,astar_max_mean_ms,3.551
10,10,90,810.0,93,astar_max_p90_ms,6.335
10,10,90,810.0,93,dist_mean_ms,11.844
10,10,90,810.0,93,dist_p90_ms,16.2
10,10,90,810.0,93,role_ms,0.833
10,10,90,810.0,93,alloc_ms,0.329
10,10,90,810.0,93,relay_cover_ms,0.045
10,10,90,810.0,93,explorer_move_ms,12.524
10,10,90,810.0,93,relay_move_ms,0.169
10,10,90,810.0,93,astar_explorer_ms,10.867
10,10,90,810.0,93,astar_relay_ms,0.006
10,10,90,810.0,93,other_ms,5.266
10,10,90,810.0,93,step_ms_per_robot,1.9167
10,10,90,810.0,93,ground_ms_per_robot,0.8293
10,10,90,810.0,93,role_ms_per_robot,0.0833
10,10,90,810.0,93,alloc_ms_per_robot,0.0329
10,10,90,810.0,93,relay_cover_ms_per_robot,0.0045
10,10,90,810.0,93,explorer_move_ms_per_robot,1.2524
10,10,90,810.0,93,relay_move_ms_per_robot,0.0169
10,10,90,810.0,94,steps_run,1500
10,10,90,810.0,94,survivors,9
10,10,90,810.0,94,final_cov,95.06
10,10,90,810.0,94,final_found,8
10,10,90,810.0,94,found_frac,0.889
10,10,90,810.0,94,deaths,3
10,10,90,810.0,94,hazard_deaths,1
10,10,90,810.0,94,battery_deaths,1
10,10,90,810.0,94,peak_relays,6
10,10,90,810.0,94,t_first_found,13
10,10,90,810.0,94,t_half_found,227
10,10,90,810.0,94,t_all_found,-1
10,10,90,810.0,94,completed,0
10,10,90,810.0,94,wall_s,33.7
10,10,90,810.0,94,step_mean_ms,22.472
10,10,90,810.0,94,step_p50_ms,21.511
10,10,90,810.0,94,step_p90_ms,37.984
10,10,90,810.0,94,step_max_ms,65.151
10,10,90,810.0,94,ground_mean_ms,10.012
10,10,90,810.0,94,ground_p90_ms,13.2
10,10,90,810.0,94,astar_sum_mean_ms,12.459
10,10,90,810.0,94,astar_max_mean_ms,4.036
10,10,90,810.0,94,astar_max_p90_ms,6.244
10,10,90,810.0,94,dist_mean_ms,14.049
10,10,90,810.0,94,dist_p90_ms,18.677
10,10,90,810.0,94,role_ms,1.524
10,10,90,810.0,94,alloc_ms,0.428
10,10,90,810.0,94,relay_cover_ms,0.081
10,10,90,810.0,94,explorer_move_ms,14.256
10,10,90,810.0,94,relay_move_ms,0.216
10,10,90,810.0,94,astar_explorer_ms,12.451
10,10,90,810.0,94,astar_relay_ms,0.009
10,10,90,810.0,94,other_ms,5.967
10,10,90,810.0,94,step_ms_per_robot,2.2472
10,10,90,810.0,94,ground_ms_per_robot,1.0012
10,10,90,810.0,94,role_ms_per_robot,0.1524
10,10,90,810.0,94,alloc_ms_per_robot,0.0428
10,10,90,810.0,94,relay_cover_ms_per_robot,0.0081
10,10,90,810.0,94,explorer_move_ms_per_robot,1.4256
10,10,90,810.0,94,relay_move_ms_per_robot,0.0216
10,10,90,810.0,95,steps_run,1500
10,10,90,810.0,95,survivors,9
10,10,90,810.0,95,final_cov,92.32
10,10,90,810.0,95,final_found,6
10,10,90,810.0,95,found_frac,0.667
10,10,90,810.0,95,deaths,3
10,10,90,810.0,95,hazard_deaths,0
10,10,90,810.0,95,battery_deaths,2
10,10,90,810.0,95,peak_relays,5
10,10,90,810.0,95,t_first_found,1
10,10,90,810.0,95,t_half_found,84
10,10,90,810.0,95,t_all_found,-1
10,10,90,810.0,95,completed,0
10,10,90,810.0,95,wall_s,44.1
10,10,90,810.0,95,step_mean_ms,29.394
10,10,90,810.0,95,step_p50_ms,27.781
10,10,90,810.0,95,step_p90_ms,43.441
10,10,90,810.0,95,step_max_ms,66.04
10,10,90,810.0,95,ground_mean_ms,10.457
10,10,90,810.0,95,ground_p90_ms,13.375
10,10,90,810.0,95,astar_sum_mean_ms,18.937
10,10,90,810.0,95,astar_max_mean_ms,5.059
10,10,90,810.0,95,astar_max_p90_ms,6.219
10,10,90,810.0,95,dist_mean_ms,15.516
10,10,90,810.0,95,dist_p90_ms,19.038
10,10,90,810.0,95,role_ms,1.172
10,10,90,810.0,95,alloc_ms,0.306
10,10,90,810.0,95,relay_cover_ms,0.039
10,10,90,810.0,95,explorer_move_ms,21.207
10,10,90,810.0,95,relay_move_ms,0.553
