n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
20,20,126,793.8,83,578,18,99.8,18,1.0,4,0,4,5,6,226,578,1,24.5,42.389,40.864,64.189,144.671,28.939,42.837,13.451,3.82,11.616,32.759,46.514,2.078,2.514,0.493,21.511,0.734,13.317,0.133,15.059,2.1195,1.4469,0.1039,0.1257,0.0247,1.0756,0.0367
20,20,126,793.8,84,1500,18,99.84,17,0.944,7,0,7,8,7,50,-1,0,60.7,40.476,39.793,74.881,148.764,20.788,35.343,19.687,5.807,12.652,26.595,43.102,1.707,1.001,0.247,25.155,1.745,18.614,1.073,10.62,2.0238,1.0394,0.0854,0.0501,0.0124,1.2577,0.0872
20,20,126,793.8,85,1500,18,99.21,16,0.889,7,0,7,6,1,270,-1,0,68.6,45.754,45.421,88.588,169.095,24.492,43.921,21.263,4.623,11.912,29.114,51.502,2.564,1.415,0.174,28.93,2.997,19.005,2.258,9.676,2.2877,1.2246,0.1282,0.0707,0.0087,1.4465,0.1498
20,20,126,793.8,86,661,18,99.62,18,1.0,5,0,5,7,1,107,661,1,27.6,41.776,37.182,68.958,133.359,26.582,35.492,15.194,6.445,12.651,33.027,45.624,2.571,2.405,0.487,19.041,0.875,15.062,0.132,16.397,2.0888,1.3291,0.1285,0.1202,0.0243,0.9521,0.0438
20,20,126,793.8,87,551,18,98.22,18,1.0,4,0,4,8,1,264,551,1,29.2,53.043,48.419,78.356,139.199,31.272,41.222,21.771,6.698,12.499,37.969,51.276,3.13,2.444,0.443,29.443,2.319,20.518,1.254,15.263,2.6522,1.5636,0.1565,0.1222,0.0221,1.4722,0.1159
20,20,126,793.8,88,1500,18,99.55,17,0.944,10,0,10,7,3,92,-1,0,82.3,54.863,39.863,117.789,203.61,20.747,36.192,34.116,5.747,12.089,26.493,45.429,2.126,1.476,0.259,39.976,0.452,34.048,0.068,10.573,2.7431,1.0373,0.1063,0.0738,0.013,1.9988,0.0226
20,20,126,793.8,89,684,18,98.55,18,1.0,6,0,6,6,1,86,684,1,42.4,61.925,46.602,118.118,261.758,29.31,37.246,32.615,7.154,12.863,36.464,49.202,3.097,2.085,0.327,37.568,0.622,32.52,0.095,18.226,3.0962,1.4655,0.1549,0.1042,0.0164,1.8784,0.0311
20,20,126,793.8,90,323,18,78.07,18,1.0,0,0,0,6,1,58,323,1,20.2,62.434,58.09,95.423,141.191,35.077,43.084,27.357,8.598,13.256,43.675,54.429,2.817,3.1,0.583,34.925,1.014,27.239,0.117,19.995,3.1217,1.7538,0.1409,0.155,0.0292,1.7462,0.0507
20,20,126,793.8,91,1500,18,99.71,15,0.833,6,0,6,6,10,84,-1,0,96.2,64.151,63.562,97.739,133.018,19.143,34.428,45.008,8.465,11.859,27.608,41.664,1.821,0.685,0.117,51.814,0.402,44.978,0.029,9.312,3.2075,0.9571,0.0911,0.0342,0.0058,2.5907,0.0201
20,20,126,793.8,92,689,18,98.37,18,1.0,5,0,5,6,1,114,689,1,53.6,77.742,73.589,131.453,213.271,29.924,38.394,47.819,9.282,13.352,39.206,49.822,2.745,2.014,0.316,52.729,3.284,45.578,2.241,16.654,3.8871,1.4962,0.1373,0.1007,0.0158,2.6364,0.1642
20,20,126,793.8,93,803,18,96.13,18,1.0,4,0,4,6,1,180,803,1,56.9,70.826,68.267,106.212,167.715,32.115,43.743,38.711,8.596,13.016,40.711,54.12,1.864,2.128,0.228,47.176,4.056,35.653,3.059,15.374,3.5413,1.6058,0.0932,0.1064,0.0114,2.3588,0.2028
20,20,126,793.8,94,813,18,97.84,18,1.0,6,0,6,8,4,106,813,1,44.0,54.136,44.01,92.39,135.114,26.995,36.25,27.141,6.633,12.149,33.628,43.35,2.633,1.473,0.406,33.92,0.654,27.052,0.09,15.051,2.7068,1.3497,0.1316,0.0736,0.0203,1.696,0.0327
20,20,126,793.8,95,651,18,97.56,18,1.0,6,0,6,7,17,167,651,1,33.4,51.335,47.058,83.149,166.243,31.233,42.564,20.101,5.366,12.966,36.599,51.526,2.884,2.223,0.416,29.614,0.653,20.035,0.066,15.544,2.5667,1.5617,0.1442,0.1112,0.0208,1.4807,0.0327
20,20,126,793.8,96,1500,18,94.7,17,0.944,5,0,5,6,17,59,-1,0,108.5,72.34,69.376,102.386,190.301,20.102,30.286,52.238,10.515,12.401,30.616,41.655,3.049,0.838,0.148,58.456,1.47,51.283,0.955,8.378,3.617,1.0051,0.1525,0.0419,0.0074,2.9228,0.0735
20,20,126,793.8,97,441,18,95.53,18,1.0,1,0,1,6,10,94,441,1,32.2,72.898,57.591,132.579,226.561,28.196,36.586,44.703,8.795,12.851,36.99,47.984,2.469,1.417,0.365,51.182,0.675,44.622,0.081,16.79,3.6449,1.4098,0.1235,0.0708,0.0182,2.5591,0.0337
20,20,126,793.8,98,353,18,82.02,18,1.0,0,0,0,7,1,178,353,1,23.7,67.273,63.722,102.711,163.867,33.407,45.46,33.866,10.168,12.894,43.575,57.685,2.936,2.601,0.557,41.653,1.003,33.706,0.161,18.522,3.3636,1.6703,0.1468,0.1301,0.0279,2.0826,0.0502
20,20,126,793.8,99,608,18,94.79,18,1.0,3,0,3,7,12,75,608,1,30.3,49.91,48.093,70.096,161.814,30.074,40.038,19.836,6.466,12.509,36.54,49.037,2.134,1.775,0.28,24.215,5.174,15.857,3.978,16.331,2.4955,1.5037,0.1067,0.0888,0.014,1.2107,0.2587
20,20,126,793.8,100,537,18,99.05,18,1.0,6,0,6,7,1,78,537,1,26.3,48.926,41.088,83.681,177.988,24.641,33.458,24.285,7.577,13.561,32.218,44.262,2.442,0.926,0.307,28.183,0.752,24.185,0.099,16.316,2.4463,1.2321,0.1221,0.0463,0.0153,1.4092,0.0376
30,30,156,811.2,81,1500,27,99.96,26,0.963,12,0,12,7,5,22,-1,0,177.8,118.543,96.797,272.354,336.734,36.054,56.596,82.489,12.892,19.364,48.947,74.144,3.103,4.173,0.383,91.32,1.107,82.309,0.179,18.457,3.9514,1.2018,0.1034,0.1391,0.0128,3.044,0.0369
30,30,156,811.2,82,466,27,88.48,27,1.0,0,0,0,6,1,66,466,1,40.3,86.474,73.505,160.868,318.149,55.317,106.682,31.157,10.163,19.984,65.48,122.874,4.255,8.235,0.45,39.529,0.791,31.008,0.149,33.214,2.8825,1.8439,0.1418,0.2745,0.015,1.3176,0.0264
30,30,156,811.2,83,1500,27,99.73,25,0.926,10,0,10,7,1,75,-1,0,103.9,69.264,30.72,185.309,422.447,33.666,59.039,35.599,5.796,18.934,39.462,73.306,2.038,3.737,0.24,44.499,3.712,32.634,2.965,15.038,2.3088,1.1222,0.0679,0.1246,0.008,1.4833,0.1237
30,30,156,811.2,84,665,27,98.17,27,1.0,8,0,8,6,1,185,665,1,71.3,107.208,81.491,208.887,379.953,49.857,66.592,57.351,9.834,11.606,59.691,77.029,3.248,5.168,0.3,63.015,8.25,50.72,6.631,27.227,3.5736,1.6619,0.1083,0.1723,0.01,2.1005,0.275
30,30,156,811.2,85,1500,27,99.75,26,0.963,9,0,9,6,1,113,-1,0,141.4,94.237,61.482,215.601,345.594,39.528,65.358,54.709,8.929,18.904,48.457,80.842,5.621,5.055,0.28,67.291,0.493,54.647,0.062,15.496,3.1412,1.3176,0.1874,0.1685,0.0093,2.243,0.0164
30,30,156,811.2,86,672,27,92.72,27,1.0,8,0,8,7,3,91,672,1,78.3,116.524,82.817,226.328,360.411,54.679,83.616,61.845,10.017,19.12,64.696,99.276,3.528,7.325,0.61,75.93,1.269,61.651,0.194,27.862,3.8841,1.8226,0.1176,0.2442,0.0203,2.531,0.0423
30,30,156,811.2,87,1500,27,99.95,26,0.963,9,0,9,8,1,57,-1,0,88.2,58.818,34.365,131.566,351.647,35.339,60.42,23.48,7.059,19.606,42.397,78.198,3.662,3.688,0.352,34.392,1.515,23.005,0.475,15.211,1.9606,1.178,0.1221,0.1229,0.0117,1.1464,0.0505
30,30,156,811.2,88,796,27,99.86,27,1.0,10,0,10,7,12,83,796,1,71.4,89.673,66.336,182.837,453.963,44.947,64.804,44.727,11.578,19.716,56.525,84.41,4.101,6.037,0.479,52.227,0.928,44.586,0.141,25.902,2.9891,1.4982,0.1367,0.2012,0.016,1.7409,0.0309
30,30,156,811.2,89,688,27,99.61,27,1.0,10,0,10,7,1,67,688,1,50.9,73.975,62.964,131.856,283.373,45.12,64.691,28.856,11.139,19.433,56.258,82.72,3.46,4.268,0.27,31.115,8.017,22.311,6.545,26.846,2.4658,1.504,0.1153,0.1423,0.009,1.0372,0.2672
30,30,156,811.2,90,267,27,74.65,27,1.0,0,0,0,7,1,61,267,1,21.5,80.507,72.188,143.838,238.802,54.523,113.428,25.985,10.814,19.088,65.336,129.702,4.491,9.598,0.457,32.887,1.338,25.84,0.144,31.737,2.6836,1.8174,0.1497,0.3199,0.0152,1.0962,0.0446
30,30,156,811.2,91,1193,27,99.97,27,1.0,12,0,12,7,1,71,1193,1,155.0,129.96,101.929,284.895,373.646,38.566,60.866,91.393,12.594,19.304,51.161,79.496,4.047,4.926,0.446,100.467,0.891,91.22,0.173,19.183,4.332,1.2855,0.1349,0.1642,0.0149,3.3489,0.0297
30,30,156,811.2,92,355,27,82.75,27,1.0,0,0,0,6,1,67,355,1,29.1,82.089,71.671,138.456,330.404,53.738,74.767,28.35,10.752,20.123,64.491,88.244,4.117,7.042,0.49,28.81,9.505,20.793,7.557,32.126,2.7363,1.7913,0.1372,0.2347,0.0163,0.9603,0.3168
30,30,156,811.2,93,464,27,90.66,27,1.0,0,0,0,7,1,90,464,1,51.8,111.643,100.214,170.832,322.048,66.856,95.3,44.787,10.779,19.056,77.635,111.454,3.533,7.428,0.476,62.362,8.083,38.784,6.003,29.76,3.7214,2.2285,0.1178,0.2476,0.0159,2.0787,0.2694
30,30,156,811.2,94,639,27,94.23,27,1.0,6,0,6,7,1,134,639,1,63.9,100.042,81.837,178.5,297.225,59.313,101.98,40.729,10.084,19.75,69.397,115.638,4.056,8.791,0.586,55.145,1.598,40.468,0.261,29.866,3.3347,1.9771,0.1352,0.293,0.0195,1.8382,0.0533
30,30,156,811.2,95,601,27,93.06,27,1.0,9,0,9,7,7,68,601,1,45.8,76.141,63.775,134.921,356.205,51.44,78.479,24.701,9.868,20.422,61.308,91.207,4.083,6.977,0.625,31.811,1.186,24.522,0.179,31.459,2.538,1.7147,0.1361,0.2326,0.0208,1.0604,0.0395
30,30,156,811.2,96,500,27,94.65,27,1.0,2,0,2,6,3,86,500,1,34.6,69.177,56.31,143.364,269.724,57.038,107.877,12.139,5.268,19.013,62.307,115.707,6.958,9.738,0.539,19.713,1.236,12.003,0.136,30.993,2.3059,1.9013,0.2319,0.3246,0.018,0.6571,0.0412
30,30,156,811.2,97,1500,27,99.62,25,0.926,13,0,13,6,1,131,-1,0,190.2,126.774,126.732,189.393,311.213,42.042,66.952,84.732,16.301,19.266,58.343,84.055,5.492,3.835,0.315,96.529,0.675,84.62,0.112,19.928,4.2258,1.4014,0.1831,0.1278,0.0105,3.2176,0.0225
30,30,156,811.2,98,649,27,99.37,27,1.0,9,0,9,6,1,153,649,1,51.9,79.902,67.675,147.012,300.676,46.48,70.503,33.422,10.743,18.851,57.223,82.329,4.808,6.287,0.659,41.56,0.805,33.245,0.177,25.782,2.6634,1.5493,0.1603,0.2096,0.022,1.3853,0.0268
30,30,156,811.2,99,653,27,97.07,27,1.0,9,0,9,7,1,115,653,1,46.0,70.443,60.668,114.192,288.451,54.167,82.464,16.275,4.667,18.318,58.835,92.493,4.39,7.48,0.579,28.034,1.0,16.119,0.157,28.96,2.3481,1.8056,0.1463,0.2493,0.0193,0.9345,0.0333
30,30,156,811.2,100,612,27,96.63,27,1.0,7,0,7,7,22,82,612,1,54.2,88.541,74.736,166.32,294.07,53.75,75.562,34.79,9.315,19.501,63.065,90.866,4.687,6.594,0.607,48.185,0.881,34.637,0.153,27.586,2.9514,1.7917,0.1562,0.2198,0.0202,1.6062,0.0294
40,40,180,810.0,81,786,36,98.28,36,1.0,13,0,13,8,1,147,786,1,82.3,104.649,80.257,224.736,468.558,81.383,157.013,23.266,7.107,24.744,88.49,170.778,5.606,17.335,0.864,38.44,1.84,22.868,0.398,40.564,2.6162,2.0346,0.1402,0.4334,0.0216,0.961,0.046
40,40,180,810.0,82,767,36,98.3,36,1.0,15,0,15,6,1,77,767,1,104.7,136.535,116.208,240.715,502.384,74.037,112.839,62.498,16.643,26.215,90.68,137.359,7.62,12.95,0.551,76.492,0.906,62.297,0.2,38.016,3.4134,1.8509,0.1905,0.3238,0.0138,1.9123,0.0227
40,40,180,810.0,83,1500,36,99.99,35,0.972,13,0,13,6,1,120,-1,0,144.0,95.972,70.149,188.364,515.919,54.115,92.619,41.857,12.03,25.675,66.145,105.132,4.898,6.362,0.241,53.616,6.683,36.628,5.23,24.172,2.3993,1.3529,0.1225,0.1591,0.006,1.3404,0.1671
40,40,180,810.0,84,1500,36,99.96,35,0.972,16,0,16,7,2,167,-1,0,195.4,130.237,102.795,255.942,760.838,51.765,85.947,78.473,16.758,26.669,68.522,108.545,4.331,7.474,0.346,92.226,1.912,78.28,0.193,23.949,3.2559,1.2941,0.1083,0.1868,0.0086,2.3056,0.0478
40,40,180,810.0,85,1500,36,99.85,33,0.917,22,0,22,7,14,117,-1,0,284.5,189.682,184.528,315.348,554.885,57.86,91.787,131.822,21.863,26.185,79.724,115.146,7.839,8.16,0.571,143.611,0.939,131.672,0.15,28.562,4.7421,1.4465,0.196,0.204,0.0143,3.5903,0.0235
40,40,180,810.0,86,485,36,90.17,36,1.0,3,0,3,8,1,91,485,1,64.8,133.704,96.037,285.907,509.123,91.742,190.721,41.963,10.292,26.44,102.034,204.468,9.445,21.665,0.625,56.222,2.596,41.649,0.313,43.152,3.3426,2.2935,0.2361,0.5416,0.0156,1.4056,0.0649
40,40,180,810.0,87,483,36,95.16,36,1.0,7,0,7,7,11,95,483,1,57.9,119.95,91.177,263.022,589.567,90.987,194.05,28.963,8.894,25.307,99.881,210.698,5.009,22.143,0.875,44.964,1.733,28.532,0.43,45.226,2.9987,2.2747,0.1252,0.5536,0.0219,1.1241,0.0433
40,40,180,810.0,88,515,36,94.95,36,1.0,7,0,7,7,9,90,515,1,67.0,130.01,107.326,244.765,458.157,90.615,171.193,39.395,12.755,25.047,103.371,187.218,5.29,16.473,0.497,48.17,14.101,27.442,11.953,45.48,3.2503,2.2654,0.1322,0.4118,0.0124,1.2042,0.3525
40,40,180,810.0,89,349,36,86.46,36,1.0,0,0,0,8,9,64,349,1,39.6,113.414,86.687,260.425,509.008,91.394,216.65,22.02,9.576,26.315,100.97,226.379,6.185,24.112,0.849,34.875,3.289,21.698,0.323,44.105,2.8354,2.2849,0.1546,0.6028,0.0212,0.8719,0.0822
40,40,180,810.0,90,630,36,92.08,36,1.0,12,0,12,8,9,68,630,1,76.1,120.773,95.56,239.625,534.917,88.618,171.427,32.155,6.375,19.466,94.992,183.214,5.758,18.847,0.712,53.222,2.169,31.781,0.374,40.065,3.0193,2.2154,0.1439,0.4712,0.0178,1.3306,0.0542
40,40,180,810.0,91,698,36,98.21,36,1.0,14,0,14,8,4,83,698,1,78.7,112.695,87.065,210.926,565.135,75.283,106.761,37.412,10.866,26.193,86.149,128.372,5.386,10.113,0.706,53.36,1.261,37.15,0.262,41.868,2.8174,1.8821,0.1347,0.2528,0.0177,1.334,0.0315
40,40,180,810.0,92,706,36,99.14,36,1.0,14,0,14,7,1,70,706,1,70.7,100.103,74.599,227.269,469.87,74.761,161.199,25.343,7.141,24.287,81.902,174.141,4.728,17.561,0.877,36.704,1.576,24.959,0.383,38.658,2.5026,1.869,0.1182,0.439,0.0219,0.9176,0.0394
40,40,180,810.0,93,362,36,89.5,36,1.0,1,0,1,6,1,130,362,1,37.2,102.735,82.263,218.686,524.432,85.143,181.623,17.592,7.723,25.574,92.866,193.925,5.891,16.488,0.805,28.535,2.153,17.217,0.375,48.863,2.5684,2.1286,0.1473,0.4122,0.0201,0.7134,0.0538
40,40,180,810.0,94,492,36,94.91,36,1.0,4,0,4,5,1,82,492,1,64.9,131.951,102.687,270.888,485.879,94.133,187.851,37.818,11.194,25.602,105.327,201.743,5.845,20.448,0.619,54.803,1.195,37.638,0.179,49.041,3.2988,2.3533,0.1461,0.5112,0.0155,1.3701,0.0299
40,40,180,810.0,95,401,36,89.82,36,1.0,1,0,1,8,7,106,401,1,47.0,117.145,91.867,256.445,524.625,86.171,186.933,30.974,10.936,26.539,97.107,205.483,8.412,18.397,0.78,40.968,1.721,30.619,0.355,46.866,2.9286,2.1543,0.2103,0.4599,0.0195,1.0242,0.043
40,40,180,810.0,96,933,36,99.99,36,1.0,14,0,14,7,7,130,933,1,137.2,147.068,109.886,283.352,498.665,65.227,99.372,81.84,14.194,25.516,79.421,116.49,4.272,9.909,0.686,97.406,0.963,81.621,0.22,33.832,3.6767,1.6307,0.1068,0.2477,0.0172,2.4351,0.0241
40,40,180,810.0,97,683,36,98.42,36,1.0,12,0,12,7,1,75,683,1,85.7,125.514,103.636,235.819,533.291,82.521,161.443,42.994,11.036,26.391,93.556,171.545,5.706,15.702,0.601,59.822,1.347,42.838,0.155,42.337,3.1379,2.063,0.1426,0.3926,0.015,1.4955,0.0337
40,40,180,810.0,98,739,36,99.95,36,1.0,13,0,13,8,17,66,739,1,151.2,204.565,107.842,485.409,635.603,70.188,107.619,134.377,14.764,26.771,84.952,132.249,5.929,11.949,0.758,146.52,1.61,134.044,0.333,37.8,5.1141,1.7547,0.1482,0.2987,0.019,3.663,0.0402
40,40,180,810.0,99,595,36,98.86,36,1.0,11,0,11,7,6,99,595,1,129.6,217.792,186.631,449.787,695.801,82.823,149.513,134.969,18.943,26.476,101.766,176.871,4.695,16.972,0.76,148.762,1.588,134.677,0.292,45.016,5.4448,2.0706,0.1174,0.4243,0.019,3.719,0.0397
40,40,180,810.0,100,1500,36,99.68,32,0.889,14,0,14,6,2,183,-1,0,190.5,127.025,60.387,364.914,543.745,56.463,91.067,70.561,10.071,25.855,66.534,101.971,6.878,9.35,0.334,88.178,0.934,70.436,0.126,21.35,3.1756,1.4116,0.1719,0.2338,0.0084,2.2045,0.0234
50,50,200,800.0,81,500,45,99.42,45,1.0,7,0,7,7,1,92,500,1,86.7,173.33,143.843,318.225,714.957,102.864,176.129,70.465,18.464,33.331,121.328,207.697,7.247,16.537,0.868,87.707,1.912,70.082,0.383,59.059,3.4666,2.0573,0.1449,0.3307,0.0174,1.7541,0.0382
50,50,200,800.0,82,1002,45,100.0,45,1.0,17,0,17,6,1,112,1002,1,130.2,129.903,100.123,272.571,876.67,83.674,140.48,46.23,10.643,31.613,94.316,151.65,7.629,9.013,0.732,69.129,1.367,45.971,0.259,42.034,2.5981,1.6735,0.1526,0.1803,0.0146,1.3826,0.0273
50,50,200,800.0,83,478,45,99.96,45,1.0,6,0,6,7,1,109,478,1,79.2,165.669,141.009,297.321,642.391,99.991,148.929,65.679,19.123,33.058,119.114,174.983,6.398,14.747,0.73,73.904,11.919,56.492,9.186,57.971,3.3134,1.9998,0.128,0.2949,0.0146,1.4781,0.2384
50,50,200,800.0,84,323,45,93.27,45,1.0,0,0,0,7,1,74,323,1,47.5,146.9,119.405,317.694,562.904,117.927,253.987,28.972,11.405,32.082,129.333,264.672,7.495,23.221,0.889,46.583,1.988,28.588,0.384,66.723,2.938,2.3585,0.1499,0.4644,0.0178,0.9317,0.0398
